"id","name","i","o"
"c2-021","C xs = (If (< (Len xs) 3) (Snoc 9 xs) (Insert 9 3 xs))","[7, 6, 5, 6, 0, 8, 5, 5]","[7, 6, 9, 5, 6, 0, 8, 5, 5]"
"c2-021","C xs = (If (< (Len xs) 3) (Snoc 9 xs) (Insert 9 3 xs))","[2]","[2, 9]"
"c2-021","C xs = (If (< (Len xs) 3) (Snoc 9 xs) (Insert 9 3 xs))","[4, 9]","[4, 9, 9]"
"c2-021","C xs = (If (< (Len xs) 3) (Snoc 9 xs) (Insert 9 3 xs))","[1, 8, 1]","[1, 8, 9, 1]"
"c2-021","C xs = (If (< (Len xs) 3) (Snoc 9 xs) (Insert 9 3 xs))","[7]","[7, 9]"
"c2-021","C xs = (If (< (Len xs) 3) (Snoc 9 xs) (Insert 9 3 xs))","[]","[9]"
"c2-021","C xs = (If (< (Len xs) 3) (Snoc 9 xs) (Insert 9 3 xs))","[7, 6, 9, 9, 0, 9]","[7, 6, 9, 9, 9, 0, 9]"
"c2-021","C xs = (If (< (Len xs) 3) (Snoc 9 xs) (Insert 9 3 xs))","[5]","[5, 9]"
"c2-021","C xs = (If (< (Len xs) 3) (Snoc 9 xs) (Insert 9 3 xs))","[7, 5, 1, 4, 8, 8, 9]","[7, 5, 9, 1, 4, 8, 8, 9]"
"c2-021","C xs = (If (< (Len xs) 3) (Snoc 9 xs) (Insert 9 3 xs))","[5, 1, 4, 2, 2, 7, 9, 0, 0]","[5, 1, 9, 4, 2, 2, 7, 9, 0, 0]"
"c2-021","C xs = (If (< (Len xs) 3) (Snoc 9 xs) (Insert 9 3 xs))","[2, 9, 0, 6]","[2, 9, 9, 0, 6]"
"c2-021","C xs = (If (< (Len xs) 3) (Snoc 9 xs) (Insert 9 3 xs))","[8]","[8, 9]"
"c2-021","C xs = (If (< (Len xs) 3) (Snoc 9 xs) (Insert 9 3 xs))","[8, 1, 4, 1, 0]","[8, 1, 9, 4, 1, 0]"
"c2-021","C xs = (If (< (Len xs) 3) (Snoc 9 xs) (Insert 9 3 xs))","[1]","[1, 9]"
"c2-021","C xs = (If (< (Len xs) 3) (Snoc 9 xs) (Insert 9 3 xs))","[6]","[6, 9]"
"c2-021","C xs = (If (< (Len xs) 3) (Snoc 9 xs) (Insert 9 3 xs))","[2, 4, 5, 8]","[2, 4, 9, 5, 8]"
"c2-021","C xs = (If (< (Len xs) 3) (Snoc 9 xs) (Insert 9 3 xs))","[3]","[3, 9]"
"c2-021","C xs = (If (< (Len xs) 3) (Snoc 9 xs) (Insert 9 3 xs))","[7, 0, 7, 9, 3, 6, 3, 4, 6]","[7, 0, 9, 7, 9, 3, 6, 3, 4, 6]"
"c2-021","C xs = (If (< (Len xs) 3) (Snoc 9 xs) (Insert 9 3 xs))","[4, 9, 9, 2, 4, 4]","[4, 9, 9, 9, 2, 4, 4]"
"c2-021","C xs = (If (< (Len xs) 3) (Snoc 9 xs) (Insert 9 3 xs))","[8, 8]","[8, 8, 9]"
"c2-021","C xs = (If (< (Len xs) 3) (Snoc 9 xs) (Insert 9 3 xs))","[5, 8, 7, 8, 7, 0]","[5, 8, 9, 7, 8, 7, 0]"
"c2-021","C xs = (If (< (Len xs) 3) (Snoc 9 xs) (Insert 9 3 xs))","[5, 1, 0, 6]","[5, 1, 9, 0, 6]"
"c2-021","C xs = (If (< (Len xs) 3) (Snoc 9 xs) (Insert 9 3 xs))","[0]","[0, 9]"
"c2-021","C xs = (If (< (Len xs) 3) (Snoc 9 xs) (Insert 9 3 xs))","[3, 8, 2, 7]","[3, 8, 9, 2, 7]"
"c2-021","C xs = (If (< (Len xs) 3) (Snoc 9 xs) (Insert 9 3 xs))","[8, 8, 7, 7, 1, 5, 0, 6, 0]","[8, 8, 9, 7, 7, 1, 5, 0, 6, 0]"
"c2-021","C xs = (If (< (Len xs) 3) (Snoc 9 xs) (Insert 9 3 xs))","[9, 6]","[9, 6, 9]"
"c2-021","C xs = (If (< (Len xs) 3) (Snoc 9 xs) (Insert 9 3 xs))","[8, 7, 7, 2, 3]","[8, 7, 9, 7, 2, 3]"
"c2-021","C xs = (If (< (Len xs) 3) (Snoc 9 xs) (Insert 9 3 xs))","[7, 5, 8]","[7, 5, 9, 8]"
"c2-021","C xs = (If (< (Len xs) 3) (Snoc 9 xs) (Insert 9 3 xs))","[7, 1, 5, 3, 1, 3, 3, 8]","[7, 1, 9, 5, 3, 1, 3, 3, 8]"
"c2-021","C xs = (If (< (Len xs) 3) (Snoc 9 xs) (Insert 9 3 xs))","[6, 3, 1, 1, 5, 0, 9, 6, 4]","[6, 3, 9, 1, 1, 5, 0, 9, 6, 4]"
"c2-021","C xs = (If (< (Len xs) 3) (Snoc 9 xs) (Insert 9 3 xs))","[8, 4, 9, 0, 7, 3, 6, 2, 0]","[8, 4, 9, 9, 0, 7, 3, 6, 2, 0]"
"c2-021","C xs = (If (< (Len xs) 3) (Snoc 9 xs) (Insert 9 3 xs))","[2, 1, 3, 8, 7, 3]","[2, 1, 9, 3, 8, 7, 3]"
"c2-021","C xs = (If (< (Len xs) 3) (Snoc 9 xs) (Insert 9 3 xs))","[6, 4]","[6, 4, 9]"
"c2-021","C xs = (If (< (Len xs) 3) (Snoc 9 xs) (Insert 9 3 xs))","[0, 0]","[0, 0, 9]"
"c2-021","C xs = (If (< (Len xs) 3) (Snoc 9 xs) (Insert 9 3 xs))","[4, 6]","[4, 6, 9]"
"c2-021","C xs = (If (< (Len xs) 3) (Snoc 9 xs) (Insert 9 3 xs))","[3, 7, 2, 2, 2, 6]","[3, 7, 9, 2, 2, 2, 6]"
"c2-021","C xs = (If (< (Len xs) 3) (Snoc 9 xs) (Insert 9 3 xs))","[8, 4, 1, 0, 4, 3]","[8, 4, 9, 1, 0, 4, 3]"
"c2-021","C xs = (If (< (Len xs) 3) (Snoc 9 xs) (Insert 9 3 xs))","[3, 9]","[3, 9, 9]"
"c2-021","C xs = (If (< (Len xs) 3) (Snoc 9 xs) (Insert 9 3 xs))","[1, 7, 0, 5, 1, 0]","[1, 7, 9, 0, 5, 1, 0]"
"c2-021","C xs = (If (< (Len xs) 3) (Snoc 9 xs) (Insert 9 3 xs))","[3, 6, 1, 2, 6, 3, 9, 2]","[3, 6, 9, 1, 2, 6, 3, 9, 2]"
"c2-021","C xs = (If (< (Len xs) 3) (Snoc 9 xs) (Insert 9 3 xs))","[5, 9, 3, 4, 7, 5, 9, 0, 3]","[5, 9, 9, 3, 4, 7, 5, 9, 0, 3]"
"c2-021","C xs = (If (< (Len xs) 3) (Snoc 9 xs) (Insert 9 3 xs))","[1, 7, 6]","[1, 7, 9, 6]"
"c2-021","C xs = (If (< (Len xs) 3) (Snoc 9 xs) (Insert 9 3 xs))","[0, 3, 5, 2, 6]","[0, 3, 9, 5, 2, 6]"
