problem,run,order,trial,time,count,lprior,llikelihood,lposterior,trs
"c035",0,5,1,0.000020468,1,-1.3862943611198906,-inf,-inf,""
"c035",0,5,1,0.138729929,234,-23.990033401323316,0,-23.990033401323316,".(C v0_) = .(TAIL v0_);"
"c035",0,5,1,0.144907852,244,-19.32787031531205,0,-19.32787031531205,".(C v0_) = NIL;"
"c035",0,5,1,0.166206604,297,-11.951725668966958,0,-11.951725668966958,"C = TAIL;"
"c035",0,5,2,601.224179207,1133447,-1.6739764335716716,-inf,-inf,""
"c035",0,5,2,601.55171304,1133474,-21.90869376104172,-16.68850198972379,-38.59719575076551,"- = +; C = TAIL;"
"c035",0,5,2,601.590395014,1133506,-20.9689852551937,-16.68850198972379,-37.65748724491749,"IF = IF; C = TAIL;"
"c035",0,5,2,601.591076463,1133507,-11.994223093243237,-16.68850198972379,-28.682725082967025,"C = TAIL;"
"c035",0,5,2,601.679562754,1133628,-11.994222206420002,-16.68850198972379,-28.68272419614379,"C = TAIL;"
"c035",0,5,2,601.772529525,1133745,-11.992348971463242,-16.68850198972379,-28.680850961187033,"C = TAIL;"
"c035",0,5,3,1200.8024626970002,1382821,-1.6739764335716716,-inf,-inf,""
"c035",0,5,3,1200.9550050750001,1382824,-64.91916349726355,-36.081367972777926,-101.00053147004148,".(C v0_) = .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 6)) NIL))))));"
"c035",0,5,3,1201.8523612780002,1383150,-34.93902749294391,-56.751660400771456,-91.69068789371536,".(C v0_) = .(.(CONS .(DIGIT 2)) NIL);"
"c035",0,5,3,1202.4769614760003,1383331,-19.844758735802344,-38.63836119570321,-58.483119931505556,".(C v0_) = v0_;"
"c035",0,5,3,1205.5767562310002,1384384,-11.994105864791539,-33.46217384545406,-45.456279710245596,"C = TAIL;"
"c035",0,5,3,1208.5014198430001,1385308,-11.99409121125249,-33.46217384545406,-45.45626505670655,"C = TAIL;"
"c035",0,5,3,1213.8021306920002,1386991,-11.994047251923654,-33.46217384545406,-45.456221097377714,"C = TAIL;"
"c035",0,5,4,1800.658131654,1557261,-1.6739764335716716,-inf,-inf,""
