problem,run,order,trial,time,count,lprior,llikelihood,lposterior,trs
"c032",0,3,1,0.000022525,1,-1.3862943611198906,-inf,-inf,""
"c032",0,3,1,0.02157933,26,-11.57488104387042,0,-11.57488104387042,"C = TAIL;"
"c032",0,3,2,601.286678261,1184667,-1.6739764335716716,-inf,-inf,""
"c032",0,3,2,601.650674976,1184681,-11.994223099277495,-14.60132887171546,-26.595551970992954,"C = TAIL;"
"c032",0,3,2,601.6633391490001,1184707,-11.897733726484866,-14.60132887171546,-26.499062598200325,"C = TAIL;"
"c032",0,3,2,601.8545195180001,1185152,-18.642695781886317,-6.102634404362055,-24.745330186248374,"C = .(.(IF TRUE) NIL);"
"c032",0,3,2,602.28549422,1186059,-18.642695223459697,-6.102634404362055,-24.745329627821754,"C = .(.(IF TRUE) NIL);"
"c032",0,3,2,607.965898636,1192736,-18.640743639963034,-6.102634404362055,-24.74337804432509,"C = .(.(IF TRUE) NIL);"
"c032",0,3,2,631.783081517,1217523,-18.640465073375744,-6.102634404362055,-24.7430994777378,"C = .(.(IF TRUE) NIL);"
"c032",0,3,3,1201.177854834,1738642,-1.6739764335716716,-inf,-inf,""
"c032",0,3,3,1201.4530859980002,1738645,-27.310440943943355,-18.312451221973806,-45.622892165917165,".(C v0_) = .(.(CONS .(DIGIT 8)) NIL);"
"c032",0,3,3,1201.511802248,1738664,-26.855143176813208,-18.312451221973806,-45.16759439878702,".(C v0_) = .(.(CONS .(DIGIT 8)) NIL);"
"c032",0,3,4,1800.7899334670003,1950654,-1.6739764335716716,-inf,-inf,""
"c032",0,3,4,1801.2071819050004,1950696,-93.8913516493713,-47.89422017072378,-141.78557182009507,".(C .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 9)) NIL)))) = .(.(CONS .(DIGIT 8)) NIL); .(C v0_) = .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 4)) NIL))));"
"c032",0,3,4,1801.8187905290004,1950815,-37.17098888787831,-54.58819309421708,-91.75918198209538,".(C .(v0_ v1_)) = .(v0_ NIL);"
"c032",0,3,4,1805.0353536970003,1951484,-11.867534205872914,-62.51547515787955,-74.38300936375246,"C = TAIL;"
"c032",0,3,5,2400.496780338,2051515,-1.6739764335716716,-inf,-inf,""
