problem,run,order,trial,time,count,lprior,llikelihood,lposterior,trs
"c021",4,4,3,1490.79096209,1518540,-118.97763695270065,-inf,-inf,".(TAIL .(.(CONS .(DIGIT v0_)) .(.(CONS .(DIGIT v1_)) v2_))) = .(.(CONS .(DIGIT v0_)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT v1_)) v2_))); .(C .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 4)) NIL))) = .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 4)) NIL)));"
"c021",3,4,1,100.758277947,178552,-11.994222376119161,-inf,-inf,"EQUAL = >;"
"c021",4,4,1,593.986872862,1096914,-11.994222995147005,0,-11.994222995147005,"C = TAIL;"
"c021",1,4,2,609.69262666,918363,-104.24697457732229,-0.1264111644406644,-104.37338574176296,".(C v0_) = .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 4)) NIL))); .(C .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 4)) NIL))) = .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 4)) NIL))); 2 = 7;"
"c021",0,4,1,30.541304891,55429,-40.42934548866721,-inf,-inf,".(.(v0_ 2) IF) = TAIL;"
"c021",0,4,2,893.6701492049999,1142461,-117.71153698777881,-inf,-inf,".(op26 .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 4)) NIL))) = .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 4)) NIL))); .(op27 NIL) = .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 4)) NIL)); .(C v0_) = .(op26 .(op27 v0_)); C = TAIL;"
"c021",1,4,7,4110.858865524,1449882,-166.2179475180755,-inf,-inf,".(.(.(.(.(IF v3_) .(.(.(IF .(.(> NAN) .(HEAD v2_))) CONS) CONS)) .(.(v4_ 1) TRUE)) .(.(v5_ .(C v6_)) 8)) .(.(CONS .(DIGIT v0_)) .(.(CONS .(DIGIT v1_)) v2_))) = .(.(CONS .(DIGIT v0_)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT v1_)) v2_)));"
"c021",1,4,1,420.922265493,671748,-29.759539497044038,-inf,-inf,".(CONS v0_) = TAIL; TAIL = C;"
"c021",2,4,1,169.774279647,281740,-24.681591700424594,0,-24.681591700424594,"C = TAIL; 1 = 1;"
"c021",2,4,1,162.621383706,268702,-35.95821630410744,-inf,-inf,".(CONS .(HEAD .(TAIL .(TAIL NIL)))) = TAIL;"
"c021",1,4,1,349.632253951,562752,-54.826971845902996,-inf,-inf,"- = +; .(CONS .(DIGIT .(.(v0_ IF) TAIL))) = TAIL;"
"c021",4,4,10,5587.183450446999,1902364,-147.32287032694285,-5.11614300785693,-152.43901333479977,".(C .(.(CONS .(DIGIT v0_)) .(.(CONS .(DIGIT v1_)) v2_))) = .(.(CONS .(DIGIT v0_)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT v1_)) v2_))); .(C .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 3)) NIL))))) = .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 3)) NIL)))));"
"c021",4,4,1,427.288120968,797077,-21.909004587724503,0,-21.909004587724503,"EQUAL = EQUAL; C = TAIL;"
"c021",4,4,3,1796.8678650089998,1584870,-301.7792498469101,-inf,-inf,".(C .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 4)) NIL))) = .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 4)) NIL))); .(C .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 2)) NIL))))))))))) = .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 2)) NIL))))))))))); 6 = .(.(.(.(.(.(IF .(.(> NAN) .(.(- NAN) .(.(- NAN) .(HEAD .(C NIL)))))) IF) IF) FALSE) 3) 2);"
"c021",0,4,1,573.661029977,946120,-61.366761612641234,0,-61.366761612641234,"EQUAL = EQUAL; C = TAIL; TRUE = .(.(.(.(.(IF FALSE) >) .(.(.(IF TRUE) EQUAL) EQUAL)) .(HEAD NIL)) NAN);"
