problem,run,order,trial,time,count,lprior,llikelihood,lposterior,trs
"c033",0,2,1,0.000020557,1,-1.3862943611198906,-inf,-inf,""
"c033",0,2,1,0.210279107,318,-28.201515892677936,0,-28.201515892677936,"TRUE = FALSE; C = .(.(IF FALSE) NIL);"
"c033",0,2,1,0.228274316,342,-19.32787031531205,0,-19.32787031531205,".(C v0_) = v0_;"
"c033",0,2,1,0.271381135,435,-11.951725668966958,0,-11.951725668966958,"C = TAIL;"
"c033",0,2,2,601.309651659,1252730,-1.6739764335716716,-inf,-inf,""
"c033",0,2,2,601.708460315,1252736,-20.953378310893065,-16.699225529444494,-37.65260384033756,"IF = IF; C = TAIL;"
"c033",0,2,2,601.70939918,1252738,-11.994213262316778,-16.699225529444494,-28.693438791761274,"C = TAIL;"
"c033",0,2,2,603.369058937,1254330,-11.992295476485907,-16.699225529444494,-28.6915210059304,"C = TAIL;"
"c033",0,2,3,1200.659105377,1579835,-1.6739764335716716,-inf,-inf,""
"c033",0,2,3,1201.0365033510002,1579838,-50.00152878445441,-47.48773455891266,-97.48926334336707,".(C v0_) = .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 1)) NIL))));"
"c033",0,2,3,1201.215890934,1579904,-49.92920812287479,-47.48773455891266,-97.41694268178745,".(C v0_) = .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 1)) NIL))));"
"c033",0,2,3,1204.2725699250002,1580896,-84.08163362270383,-0.3832455398379691,-84.4648791625418,".(C .(.(CONS .(DIGIT v0_)) .(.(CONS .(DIGIT v1_)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT v2_)) v3_))))) = .(.(CONS .(DIGIT v2_)) .(.(CONS .(DIGIT v1_)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT v0_)) v3_))));"
"c033",0,2,3,1204.286169402,1580902,-82.74062379507232,-0.3832455398379691,-83.1238693349103,".(C .(.(CONS .(DIGIT v0_)) .(v1_ .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT v2_)) v3_))))) = .(.(CONS .(DIGIT v2_)) .(v1_ .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT v0_)) v3_))));"
"c033",0,2,3,1204.3383387340002,1580920,-82.38840320148297,-0.3832455398379691,-82.77164874132094,".(C .(.(CONS .(DIGIT v0_)) .(v1_ .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT v2_)) v3_))))) = .(.(CONS .(DIGIT v2_)) .(v1_ .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT v0_)) v3_))));"
"c033",0,2,3,1204.355002572,1580927,-81.8435452081656,-0.3832455398379691,-82.22679074800357,".(C .(.(CONS .(DIGIT v0_)) .(.(CONS .(DIGIT v1_)) .(.(CONS .(DIGIT 6)) .(.(CONS v2_) v3_))))) = .(.(CONS v2_) .(.(CONS .(DIGIT v1_)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT v0_)) v3_))));"
"c033",0,2,3,1204.6241464640002,1581021,-81.68939452833834,-0.3832455398379691,-82.07264006817631,".(C .(.(CONS .(DIGIT v0_)) .(.(CONS .(DIGIT v1_)) .(.(CONS .(DIGIT 6)) .(.(CONS v2_) v3_))))) = .(.(CONS v2_) .(.(CONS .(DIGIT v1_)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT v0_)) v3_))));"
"c033",0,2,3,1205.1402454780002,1581179,-80.5320840076804,-0.3832455398379691,-80.91532954751837,".(C .(v0_ .(.(CONS .(DIGIT v1_)) .(v2_ .(.(CONS .(DIGIT v3_)) v4_))))) = .(.(CONS .(DIGIT v3_)) .(.(CONS .(DIGIT v1_)) .(v2_ .(v0_ v4_))));"
"c033",0,2,3,1206.1128148910002,1581490,-80.50063126398169,-0.3832455398379691,-80.88387680381966,".(C .(v0_ .(.(CONS v1_) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT v2_)) v3_))))) = .(.(CONS .(DIGIT v2_)) .(.(CONS v1_) .(.(CONS .(DIGIT 6)) .(v0_ v3_))));"
"c033",0,2,3,1207.6319417620002,1581990,-79.47729109308719,-0.3832455398379691,-79.86053663292516,".(C .(.(CONS .(DIGIT v0_)) .(.(CONS .(DIGIT v1_)) .(v2_ .(.(CONS v3_) v4_))))) = .(.(CONS v3_) .(.(CONS .(DIGIT v1_)) .(v2_ .(.(CONS .(DIGIT v0_)) v4_))));"
"c033",0,2,3,1215.3857911950001,1584448,-79.39339590816782,-0.3832455398379691,-79.77664144800579,".(C .(.(CONS .(DIGIT v0_)) .(.(CONS .(DIGIT v1_)) .(.(CONS v2_) .(.(CONS v3_) v4_))))) = .(.(CONS v3_) .(.(CONS .(DIGIT v1_)) .(.(CONS v2_) .(.(CONS .(DIGIT v0_)) v4_))));"
"c033",0,2,3,1226.517379008,1587880,-79.38031935814924,-0.3832455398379691,-79.76356489798721,".(C .(.(CONS .(DIGIT v0_)) .(.(CONS v1_) .(.(CONS .(DIGIT 6)) .(.(CONS v2_) v3_))))) = .(.(CONS v2_) .(.(CONS v1_) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT v0_)) v3_))));"
"c033",0,2,3,1234.492828284,1590305,-11.99409121125249,-32.78467615599712,-44.77876736724961,"C = TAIL;"
"c033",0,2,3,1326.6738645340001,1617498,-11.994047251923654,-32.78467615599712,-44.77872340792077,"C = TAIL;"
"c033",0,2,4,1800.503507154,1754321,-1.6739764335716716,-inf,-inf,""
