problem,run,order,trial,time,count,lprior,llikelihood,lposterior,trs
"c076",0,2,1,0.000023139,1,-1.3862943611198906,-inf,-inf,""
"c076",0,2,1,0.010832202,24,-11.648826189250178,0,-11.648826189250178,"C = TAIL;"
"c076",0,2,2,601.58145542,1228096,-1.6739764335716716,-inf,-inf,""
"c076",0,2,2,601.5887224879999,1228106,-21.11625231428077,-16.997137987809754,-38.11339030209052,"DECC = DECC; C = TAIL;"
"c076",0,2,2,601.590427087,1228109,-12.067851047026503,-16.997137987809754,-29.06498903483626,"C = TAIL;"
"c076",0,2,2,601.615276936,1228139,-11.9714468434444,-16.997137987809754,-28.968584831254155,"C = TAIL;"
"c076",0,2,3,1202.1196878259998,1528940,-1.6739764335716716,-inf,-inf,""
"c076",0,2,3,1202.136814514,1528945,-200.80815519364026,-48.91904266763411,-249.72719786127436,".(C v0_) = .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 3)) NIL))))); .(C .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 8)) NIL))))))))))) = .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 8)) .(.(CONS .(.(DECC .(DIGIT 1)) 0)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 0)) NIL)))));"
"c076",0,2,3,1202.3007052849998,1528987,-57.36652239668455,-48.91904266763411,-106.28556506431866,".(C v0_) = .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 3)) NIL)))));"
"c076",0,2,3,1202.3490318909999,1529007,-24.804605856764212,-60.242750452403456,-85.04735630916767,".(C v0_) = .(TAIL NIL);"
"c076",0,2,3,1203.945976989,1529517,-35.16493214055238,-48.26964367411486,-83.43457581466724,".(C v0_) = .(.(CONS .(DIGIT 8)) NIL);"
"c076",0,2,3,1205.2246753729999,1529947,-20.070358854133783,-60.242750452403456,-80.31310930653724,".(C v0_) = NIL;"
"c076",0,2,3,1216.64080092,1532577,-12.06781590739036,-65.98370319201715,-78.0515190994075,"C = TAIL;"
"c076",0,2,3,1221.64795654,1533697,-12.067812003056602,-65.98370319201715,-78.05151519507375,"C = TAIL;"
"c076",0,2,4,1800.8246474,1673622,-1.6739764335716716,-inf,-inf,""
