# ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
# Running Fleet on simon with PID=7865 by user piantado at Wed Dec  4 16:34:46 2019
# ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
# Executable checksum: 2fb1c47ee31e2c3b1aaf2768a7d98678  /proc/7865/exe
# 	 --input=data/c001.txt
# 	 --threads=2
# 	 --chains=4
# 	 --mcmc=0
# 	 --mcts=0
# 	 --time=1m (60 seconds)
# 	 --restart=0
# 	 --seed=0
# ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
# using data  -> U
# using data <r -> U
# using data 0^B90K319: -> U
# using data >l:67305: -> U
# using data 04978RAmR0 -> U
# using data 5 -> U
# using data 0wf55 -> U
# using data y:08o2834 -> U
# using data Z4n; -> U
# using data 193198? -> U
# using data 7@0390y -> U
# using data SCen?219r -> U
# using data 0= -> U
# using data :C`:P -> U
# using data S -> U
# using data 6 -> U
# using data 126 -> U
# using data 1111s95 -> U
# using data 5m:R -> U
# using data t66j_ -> U
# using data 9:15:>7 -> U
# using data F41467YD -> U
# using data 7d1\07Y1P -> U
# using data 9D8123uM40 -> U
# using data >t33o:96 -> U
# using data 15467W@:\ -> U
# using data 84HN0 -> U
# using data 578506=41 -> U
# using data 09F{M1T3q -> U
# using data 171v200 -> U
# using data 2F015M57m -> U
# using data :;71: -> U
# using data w75Kd27 -> U
# using data :7n{2 -> U
# using data mjr1:5535 -> U
# using data 4`9t -> U
# using data 8l708@1 -> U
# using data 13\86Q>4 -> U
# using data B:?1 -> U
# using data 10641958 -> U
# using data Y -> U
# using data 4y -> U
# using data y3:>779c -> U
# using data 8Ay:8 -> U
# using data 87556i|63 -> U
# using data 0< -> U
# using data U318a;b6Q -> U
# using data q7fx70658r -> U
# using data 2\19B1d4^o -> U
# using data ql2 -> U
i_run	i_N	concept	input	output	correct.output	correct	hypothesis
0	0	"data/c001.txt"	"2F015M57m"	"2F015M57m"	"U"	0	"λx.x"
0	1	"data/c001.txt"	"9:15:>7"	""	"U"	0	"λx.Ø"
0	2	"data/c001.txt"	"S"	""	"U"	0	"λx.Ø"
0	3	"data/c001.txt"	"mjr1:5535"	""	"U"	0	"λx.Ø"
0	4	"data/c001.txt"	"mjr1:5535"	""	"U"	0	"λx.Ø"
0	5	"data/c001.txt"	"5"	""	"U"	0	"λx.Ø"
0	6	"data/c001.txt"	"q7fx70658r"	""	"U"	0	"λx.Ø"
0	7	"data/c001.txt"	"578506=41"	""	"U"	0	"λx.Ø"
0	8	"data/c001.txt"	"Z4n;"	""	"U"	0	"λx.Ø"
0	9	"data/c001.txt"	"4`9t"	""	"U"	0	"λx.Ø"
0	10	"data/c001.txt"	"126"	""	"U"	0	"λx.Ø"
0	11	"data/c001.txt"	"193198?"	""	"U"	0	"λx.Ø"
0	12	"data/c001.txt"	"9:15:>7"	""	"U"	0	"λx.Ø"
0	13	"data/c001.txt"	"<r"	""	"U"	0	"λx.Ø"
0	14	"data/c001.txt"	"7@0390y"	""	"U"	0	"λx.Ø"
0	15	"data/c001.txt"	"mjr1:5535"	""	"U"	0	"λx.Ø"
0	16	"data/c001.txt"	"8Ay:8"	""	"U"	0	"λx.Ø"
0	17	"data/c001.txt"	">l:67305:"	""	"U"	0	"λx.Ø"
0	18	"data/c001.txt"	"Z4n;"	""	"U"	0	"λx.Ø"
0	19	"data/c001.txt"	">t33o:96"	""	"U"	0	"λx.Ø"
1	0	"data/c001.txt"	"126"	"126"	"U"	0	"λx.x"
1	1	"data/c001.txt"	"8l708@1"	""	"U"	0	"λx.Ø"
1	2	"data/c001.txt"	"5"	""	"U"	0	"λx.Ø"
1	3	"data/c001.txt"	"578506=41"	""	"U"	0	"λx.Ø"
1	4	"data/c001.txt"	":7n{2"	""	"U"	0	"λx.Ø"
1	5	"data/c001.txt"	"ql2"	""	"U"	0	"λx.Ø"
1	6	"data/c001.txt"	"2F015M57m"	""	"U"	0	"λx.Ø"
1	7	"data/c001.txt"	"ql2"	""	"U"	0	"λx.Ø"
1	8	"data/c001.txt"	"87556i|63"	""	"U"	0	"λx.Ø"
