# ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
# Running Fleet on simon with PID=7978 by user piantado at Wed Dec  4 16:34:46 2019
# ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
# Executable checksum: 2fb1c47ee31e2c3b1aaf2768a7d98678  /proc/7978/exe
# 	 --input=data/c008.txt
# 	 --threads=2
# 	 --chains=4
# 	 --mcmc=0
# 	 --mcts=0
# 	 --time=1m (60 seconds)
# 	 --restart=0
# 	 --seed=0
# ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
# using data 08 -> 0
# using data Z3b=0y57v: -> Z
# using data YM2Z994v9 -> Y
# using data 5V -> 5
# using data C0s28D? -> C
# using data P:3Q894;<[ -> P
# using data :Wa6BFAN9 -> :
# using data 070{ -> 0
# using data 7_ -> 7
# using data 7E>1=F8 -> 7
# using data <68551V -> <
# using data :52D917v1 -> :
# using data x64c8b -> x
# using data :;1`53?k -> :
# using data mR1A6 -> m
# using data 3c:M;54 -> 3
# using data 6:04`54744 -> 6
# using data 0^<5 -> 0
# using data 8533AIp -> 8
# using data 5<826fV`3 -> 5
# using data :04057s52 -> :
# using data 0 -> 0
# using data 2584403 -> 2
# using data 236z3 -> 2
# using data 80e39 -> 8
# using data 2c0J -> 2
# using data Q42|f|o1C@ -> Q
# using data D4U -> D
# using data 2AP -> 2
# using data 4=90C`?R3 -> 4
# using data 579rDl714a -> 5
# using data :Uq^=;;4{ -> :
# using data 586I -> 5
# using data 0t44 -> 0
# using data 5An45 -> 5
# using data 2n3\> -> 2
# using data 2c -> 2
# using data 87480yQ8 -> 8
# using data 3R3=>:^y0 -> 3
# using data O0H3_8FY -> O
# using data fg=B2>2 -> f
# using data 9>V57T0b36 -> 9
# using data [08 -> [
# using data 293:Kh:6 -> 2
# using data :C -> :
# using data zw893w1: -> z
# using data 76v_1>64 -> 7
# using data Th91>4 -> T
# using data 73R8978i -> 7
# using data 8c -> 8
i_run	i_N	concept	input	output	correct.output	correct	hypothesis
0	0	"data/c008.txt"	"3R3=>:^y0"	"3R3=>:^y0"	"3"	0	"λx.x"
0	1	"data/c008.txt"	"9>V57T0b36"	"3"	"9"	0	"λx.pair(Ø,3)"
0	2	"data/c008.txt"	"08"	"0"	"0"	1	"λx.pair(Ø,head(x))"
0	3	"data/c008.txt"	"73R8978i"	"7"	"7"	1	"λx.pair(Ø,head(x))"
0	4	"data/c008.txt"	"[08"	"["	"["	1	"λx.pair(Ø,head(x))"
0	5	"data/c008.txt"	"7_"	"7"	"7"	1	"λx.pair(Ø,head(x))"
0	6	"data/c008.txt"	"fg=B2>2"	"f"	"f"	1	"λx.pair(Ø,head(x))"
0	7	"data/c008.txt"	"C0s28D?"	"C"	"C"	1	"λx.pair(Ø,head(x))"
0	8	"data/c008.txt"	"<68551V"	"<"	"<"	1	"λx.pair(Ø,head(x))"
0	9	"data/c008.txt"	"zw893w1:"	"z"	"z"	1	"λx.pair(Ø,head(x))"
0	10	"data/c008.txt"	"80e39"	"8"	"8"	1	"λx.pair(Ø,head(x))"
0	11	"data/c008.txt"	"<68551V"	"<"	"<"	1	"λx.pair(Ø,head(x))"
0	12	"data/c008.txt"	"9>V57T0b36"	"9"	"9"	1	"λx.pair(Ø,head(x))"
0	13	"data/c008.txt"	"D4U"	"D"	"D"	1	"λx.pair(Ø,head(x))"
0	14	"data/c008.txt"	"<68551V"	"<"	"<"	1	"λx.pair(Ø,head(x))"
0	15	"data/c008.txt"	"0t44"	"0"	"0"	1	"λx.pair(Ø,head(x))"
0	16	"data/c008.txt"	"80e39"	"8"	"8"	1	"λx.pair(Ø,head(x))"
0	17	"data/c008.txt"	"P:3Q894;<["	"P"	"P"	1	"λx.pair(Ø,head(x))"
0	18	"data/c008.txt"	"zw893w1:"	"z"	"z"	1	"λx.pair(Ø,head(x))"
0	19	"data/c008.txt"	"C0s28D?"	"C"	"C"	1	"λx.pair(Ø,head(x))"
1	0	"data/c008.txt"	"Z3b=0y57v:"	"Z3b=0y57v:"	"Z"	0	"λx.x"
1	1	"data/c008.txt"	":Wa6BFAN9"	":"	":"	1	"λx.pair(Ø,head(x))"
1	2	"data/c008.txt"	"08"	"0"	"0"	1	"λx.pair(Ø,head(x))"
1	3	"data/c008.txt"	"2n3\>"	"2"	"2"	1	"λx.pair(Ø,head(x))"
