# c019: c xs = (cons (head (tail (tail xs))) (cons (head (tail (tail xs))) (cons (head (tail (tail xs))) (tail (tail (tail xs))))))
41,84,0,41,8;0,0,0,41,8
47,47,1,34,3,36,5,73,81,43;1,1,1,34,3,36,5,73,81,43
1,6,8,8;8,8,8,8
2,4,8,1;8,8,8,1
49,9,3,87,22,4;3,3,3,87,22,4
7,34,2;2,2,2
5,2,1,10,8,85,8,9,1,8;1,1,1,10,8,85,8,9,1,8
10,46,50,10,85,76,32,8;50,50,50,10,85,76,32,8
8,0,9,10,53,83,4,2,3,55;9,9,9,10,53,83,4,2,3,55
4,4,5,10,9,2,58,33;5,5,5,10,9,2,58,33
80,0,18,40,2,42,39,87,88;18,18,18,40,2,42,39,87,88
6,4,18,68,11,9,2,68,20;18,18,18,68,11,9,2,68,20
9,2,45,49,84,49,13,8,46,12;45,45,45,49,84,49,13,8,46,12
60,0,36,9,47;36,36,36,9,47
42,42,10,9,1,1,83,31,27;10,10,10,9,1,1,83,31,27
7,53,3,6,69;3,3,3,6,69
47,24,50;50,50,50
1,85,7,64,5,7,64,4;7,7,7,64,5,7,64,4
5,8,6,1,69,6,33,10,3;6,6,6,1,69,6,33,10,3
4,46,3,59,4,0,41;3,3,3,59,4,0,41
9,3,1,77,1;1,1,1,77,1
62,8,9;9,9,9
7,1,5,2,44,73,9;5,5,5,2,44,73,9
20,47,5,78,7,1;5,5,5,78,7,1
94,7,9,10;9,9,9,10
94,75,4,5,9,35;4,4,4,5,9,35
1,4,7,28,6,3,26;7,7,7,28,6,3,26
91,3,5,1,79,70,1;5,5,5,1,79,70,1
10,2,10,5,93,2,3,5,6;10,10,10,5,93,2,3,5,6
55,2,28,0,56;28,28,28,0,56
33,89,5,5,5;5,5,5,5,5
10,4,7,4,1,21,39,1,1;7,7,7,4,1,21,39,1,1
59,7,4,90,1,9,9,8;4,4,4,90,1,9,9,8
5,38,33,15,0;33,33,33,15,0
5,88,83,5,6;83,83,83,5,6
10,17,7,9,6,0;7,7,7,9,6,0
9,6,80,12;80,80,80,12
7,1,9;9,9,9
3,65,14,8,4,81,9,43,1,4;14,14,14,8,4,81,9,43,1,4
89,61,75,39;75,75,75,39
50,53,3,1;3,3,3,1
98,8,8,8,9,6;8,8,8,8,9,6
6,73,5,8,43;5,5,5,8,43
9,96,9,83;9,9,9,83
2,9,80,27,1,26,39,3,69;80,80,80,27,1,26,39,3,69
24,22,10,10,76,3,59;10,10,10,10,76,3,59
30,5,57,8,4,6,58,61,34,73;57,57,57,8,4,6,58,61,34,73
9,2,8,34,2,70,4,42,37;8,8,8,34,2,70,4,42,37
6,6,7,55,10,58,9,54;7,7,7,55,10,58,9,54
5,23,34,90;34,34,34,90
