# ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
# Running Fleet on simon with PID=7916 by user piantado at Wed Dec  4 16:34:46 2019
# ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
# Executable checksum: 2fb1c47ee31e2c3b1aaf2768a7d98678  /proc/7916/exe
# 	 --input=data/c005.txt
# 	 --threads=2
# 	 --chains=4
# 	 --mcmc=0
# 	 --mcts=0
# 	 --time=10m (600 seconds)
# 	 --restart=0
# 	 --seed=0
# ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
# using data  -> 
# using data 5]:1t7|0 -> 5]:1t7|0
# using data 8c>74ze -> 8c>74ze
# using data @x8W:6 -> @x8W:6
# using data >:`329:3 -> >:`329:3
# using data 300: -> 300:
# using data c -> c
# using data 90E -> 90E
# using data 14y76645 -> 14y76645
# using data 93ja61ZR8 -> 93ja61ZR8
# using data 77=y:2 -> 77=y:2
# using data 1^5]808 -> 1^5]808
# using data 406W422L -> 406W422L
# using data i^u{5537O -> i^u{5537O
# using data S2 -> S2
# using data 2@;]31e -> 2@;]31e
# using data <g -> <g
# using data sND -> sND
# using data 4^?9Y79 -> 4^?9Y79
# using data u -> u
# using data ^163 -> ^163
# using data 5N -> 5N
# using data W1 -> W1
# using data g:83Y>66 -> g:83Y>66
# using data 6025O>o6ga -> 6025O>o6ga
# using data 42 -> 42
# using data 96>[:W -> 96>[:W
# using data 0760o -> 0760o
# using data 5@ks66 -> 5@ks66
# using data 59:274 -> 59:274
# using data 5:j9 -> 5:j9
# using data 56j16T -> 56j16T
# using data D -> D
# using data >k3wC -> >k3wC
# using data =r` -> =r`
# using data 82<3jn3;0 -> 82<3jn3;0
# using data 4s: -> 4s:
# using data l1Hr0794z0 -> l1Hr0794z0
# using data V -> V
# using data E?A -> E?A
# using data 9681cU]B4 -> 9681cU]B4
# using data 064Y2]q43 -> 064Y2]q43
# using data 3H2su52A8 -> 3H2su52A8
# using data 3 -> 3
# using data 7U9N -> 7U9N
# using data 319756 -> 319756
# using data 3=bgeJ]0| -> 3=bgeJ]0|
# using data 2:7z7D805< -> 2:7z7D805<
# using data 29 -> 29
# using data I9G= -> I9G=
i_run	i_N	concept	input	output	correct.output	correct	hypothesis
0	0	"data/c005.txt"	"u"	"u"	"u"	1	"λx.x"
0	1	"data/c005.txt"	"5N"	"5N"	"5N"	1	"λx.x"
0	2	"data/c005.txt"	"319756"	"319756"	"319756"	1	"λx.x"
0	3	"data/c005.txt"	"u"	"u"	"u"	1	"λx.x"
0	4	"data/c005.txt"	"=r`"	"=r`"	"=r`"	1	"λx.x"
0	5	"data/c005.txt"	"I9G="	"I9G="	"I9G="	1	"λx.x"
0	6	"data/c005.txt"	"@x8W:6"	"@x8W:6"	"@x8W:6"	1	"λx.x"
0	7	"data/c005.txt"	"29"	"29"	"29"	1	"λx.x"
0	8	"data/c005.txt"	"2@;]31e"	"2@;]31e"	"2@;]31e"	1	"λx.x"
0	9	"data/c005.txt"	"5]:1t7|0"	"5]:1t7|0"	"5]:1t7|0"	1	"λx.x"
0	10	"data/c005.txt"	"0760o"	"0760o"	"0760o"	1	"λx.x"
0	11	"data/c005.txt"	"2:7z7D805<"	"2:7z7D805<"	"2:7z7D805<"	1	"λx.x"
0	12	"data/c005.txt"	"77=y:2"	"77=y:2"	"77=y:2"	1	"λx.x"
0	13	"data/c005.txt"	"300:"	"300:"	"300:"	1	"λx.x"
0	14	"data/c005.txt"	">k3wC"	">k3wC"	">k3wC"	1	"λx.x"
0	15	"data/c005.txt"	"82<3jn3;0"	"82<3jn3;0"	"82<3jn3;0"	1	"λx.x"
0	16	"data/c005.txt"	"406W422L"	"406W422L"	"406W422L"	1	"λx.x"
0	17	"data/c005.txt"	"064Y2]q43"	"064Y2]q43"	"064Y2]q43"	1	"λx.x"
0	18	"data/c005.txt"	">k3wC"	">k3wC"	">k3wC"	1	"λx.x"
0	19	"data/c005.txt"	"300:"	"300:"	"300:"	1	"λx.x"
1	0	"data/c005.txt"	">k3wC"	">k3wC"	">k3wC"	1	"λx.x"
1	1	"data/c005.txt"	"56j16T"	"56j16T"	"56j16T"	1	"λx.x"
1	2	"data/c005.txt"	"V"	"V"	"V"	1	"λx.x"
1	3	"data/c005.txt"	"i^u{5537O"	"i^u{5537O"	"i^u{5537O"	1	"λx.x"
1	4	"data/c005.txt"	"V"	"V"	"V"	1	"λx.x"
1	5	"data/c005.txt"	"u"	"u"	"u"	1	"λx.x"
1	6	"data/c005.txt"	"^163"	"^163"	"^163"	1	"λx.x"
1	7	"data/c005.txt"	"14y76645"	"14y76645"	"14y76645"	1	"λx.x"
1	8	"data/c005.txt"	"5N"	"5N"	"5N"	1	"λx.x"
1	9	"data/c005.txt"	"g:83Y>66"	"g:83Y>66"	"g:83Y>66"	1	"λx.x"
1	10	"data/c005.txt"	"D"	"D"	"D"	1	"λx.x"
1	11	"data/c005.txt"	"S2"	"S2"	"S2"	1	"λx.x"
1	12	"data/c005.txt"	"4^?9Y79"	"4^?9Y79"	"4^?9Y79"	1	"λx.x"
1	13	"data/c005.txt"	"4^?9Y79"	"4^?9Y79"	"4^?9Y79"	1	"λx.x"
