# ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
# Running Fleet on simon with PID=8054 by user piantado at Wed Dec  4 16:34:46 2019
# ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
# Executable checksum: 2fb1c47ee31e2c3b1aaf2768a7d98678  /proc/8054/exe
# 	 --input=data/c014.txt
# 	 --threads=2
# 	 --chains=4
# 	 --mcmc=0
# 	 --mcts=0
# 	 --time=10m (600 seconds)
# 	 --restart=0
# 	 --seed=0
# ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
# using data 6:k4 -> 666666:k4
# using data v -> vvvvvv
# using data [00 -> [[[[[[00
# using data 2:3 -> 222222:3
# using data 3F6l8 -> 333333F6l8
# using data NV6Z -> NNNNNNV6Z
# using data D9 -> DDDDDD9
# using data 1q7v -> 111111q7v
# using data 86 -> 8888886
# using data F -> FFFFFF
# using data m -> mmmmmm
# using data 8 -> 888888
# using data i1y -> iiiiii1y
# using data 4b2k -> 444444b2k
# using data j:Y -> jjjjjj:Y
# using data 2 -> 222222
# using data 09W -> 0000009W
# using data :2\ -> ::::::2\
# using data q3MMi -> qqqqqq3MMi
# using data 5 -> 555555
# using data ?DuE -> ??????DuE
# using data 73 -> 7777773
# using data 73:5 -> 7777773:5
# using data s -> ssssss
# using data 38 -> 3333338
# using data 6c0 -> 666666c0
# using data y3\3I -> yyyyyy3\3I
# using data c5 -> cccccc5
# using data i6k -> iiiiii6k
# using data 8:: -> 888888::
# using data =N0J7 -> ======N0J7
# using data 4p46 -> 444444p46
# using data 743: -> 77777743:
# using data r080 -> rrrrrr080
# using data 7Y -> 777777Y
# using data OK -> OOOOOOK
# using data 6b -> 666666b
# using data @6`2 -> @@@@@@6`2
# using data Xt0o -> XXXXXXt0o
# using data j -> jjjjjj
# using data 2Yf05 -> 222222Yf05
# using data 0U7Q -> 000000U7Q
# using data 1F753 -> 111111F753
# using data 74 -> 7777774
# using data 011 -> 00000011
# using data c0862 -> cccccc0862
# using data 7a[4 -> 777777a[4
# using data 1D=< -> 111111D=<
# using data ` -> ``````
# using data l688 -> llllll688
i_run	i_N	concept	input	output	correct.output	correct	hypothesis
0	0	"data/c014.txt"	"Xt0o"	"Xt0o"	"XXXXXXt0o"	0	"λx.x"
0	1	"data/c014.txt"	"m"	"mmmmmm"	"mmmmmm"	1	"λx.pair(pair(pair(pair(pair(pair(Ø,head(x)),head(x)),head(x)),head(x)),head(x)),head(x))"
0	2	"data/c014.txt"	"7a[4"	"777777"	"777777a[4"	0	"λx.pair(pair(pair(pair(pair(pair(Ø,head(x)),head(x)),head(x)),head(x)),head(x)),head(x))"
0	3	"data/c014.txt"	"73:5"	"777777"	"7777773:5"	0	"λx.pair(pair(pair(pair(pair(pair(Ø,head(x)),head(x)),head(x)),head(x)),head(x)),head(x))"
0	4	"data/c014.txt"	"2:3"	"222222"	"222222:3"	0	"λx.pair(pair(pair(pair(pair(pair(Ø,head(x)),head(x)),head(x)),head(x)),head(x)),head(x))"
0	5	"data/c014.txt"	"c0862"	"cccccc"	"cccccc0862"	0	"λx.pair(pair(pair(pair(pair(pair(Ø,head(x)),head(x)),head(x)),head(x)),head(x)),head(x))"
0	6	"data/c014.txt"	"@6`2"	"@@@@@@"	"@@@@@@6`2"	0	"λx.pair(pair(pair(pair(pair(pair(Ø,head(x)),head(x)),head(x)),head(x)),head(x)),head(x))"
0	7	"data/c014.txt"	"D9"	"DDDDDD"	"DDDDDD9"	0	"λx.pair(pair(pair(pair(pair(pair(Ø,head(x)),head(x)),head(x)),head(x)),head(x)),head(x))"
0	8	"data/c014.txt"	"2:3"	"222222"	"222222:3"	0	"λx.pair(pair(pair(pair(pair(pair(Ø,head(x)),head(x)),head(x)),head(x)),head(x)),head(x))"
0	9	"data/c014.txt"	"@6`2"	"@@@@@@"	"@@@@@@6`2"	0	"λx.pair(pair(pair(pair(pair(pair(Ø,head(x)),head(x)),head(x)),head(x)),head(x)),head(x))"
0	10	"data/c014.txt"	"?DuE"	"??????"	"??????DuE"	0	"λx.pair(pair(pair(pair(pair(pair(Ø,head(x)),head(x)),head(x)),head(x)),head(x)),head(x))"
0	11	"data/c014.txt"	"j:Y"	"jjjjjj"	"jjjjjj:Y"	0	"λx.pair(pair(pair(pair(pair(pair(Ø,head(x)),head(x)),head(x)),head(x)),head(x)),head(x))"
0	12	"data/c014.txt"	"6b"	"666666"	"666666b"	0	"λx.pair(pair(pair(pair(pair(pair(Ø,head(x)),head(x)),head(x)),head(x)),head(x)),head(x))"
0	13	"data/c014.txt"	"5"	"555555"	"555555"	1	"λx.pair(pair(pair(pair(pair(pair(Ø,head(x)),head(x)),head(x)),head(x)),head(x)),head(x))"
0	14	"data/c014.txt"	"s"	"ssssss"	"ssssss"	1	"λx.pair(pair(pair(pair(pair(pair(Ø,head(x)),head(x)),head(x)),head(x)),head(x)),head(x))"
0	15	"data/c014.txt"	"2"	"222222"	"222222"	1	"λx.pair(pair(pair(pair(pair(pair(Ø,head(x)),head(x)),head(x)),head(x)),head(x)),head(x))"
0	16	"data/c014.txt"	"c0862"	"cccccc"	"cccccc0862"	0	"λx.pair(pair(pair(pair(pair(pair(Ø,head(x)),head(x)),head(x)),head(x)),head(x)),head(x))"
0	17	"data/c014.txt"	"c0862"	"cccccc"	"cccccc0862"	0	"λx.pair(pair(pair(pair(pair(pair(Ø,head(x)),head(x)),head(x)),head(x)),head(x)),head(x))"
0	18	"data/c014.txt"	"i1y"	"iiiiii"	"iiiiii1y"	0	"λx.pair(pair(pair(pair(pair(pair(Ø,head(x)),head(x)),head(x)),head(x)),head(x)),head(x))"
0	19	"data/c014.txt"	"OK"	"OOOOOO"	"OOOOOOK"	0	"λx.pair(pair(pair(pair(pair(pair(Ø,head(x)),head(x)),head(x)),head(x)),head(x)),head(x))"
1	0	"data/c014.txt"	"c5"	"c5"	"cccccc5"	0	"λx.x"
1	1	"data/c014.txt"	"y3\3I"	"yy"	"yyyyyy3\3I"	0	"λx.pair(pair(if((tail(x)==F(tail(tail(x)))),x,F(pair(x,3))),head(x)),head(x))"
1	2	"data/c014.txt"	"m"	"mmmmmm"	"mmmmmm"	1	"λx.pair(pair(pair(pair(pair(pair(Ø,head(x)),head(x)),head(x)),head(x)),head(x)),head(x))"
1	3	"data/c014.txt"	"7a[4"	"777777"	"777777a[4"	0	"λx.pair(pair(pair(pair(pair(pair(Ø,head(x)),head(x)),head(x)),head(x)),head(x)),head(x))"
