problem,run,order,trial,time,count,lrest,lmeta,lposterior,trs
"c092",0,1,1,0.00002696,1,-inf,-0.6931471805599453,-inf,""
"c092",0,1,1,0.016536101,25,-5.687351933260105,-6.340359303727753,-16.600680929382335,"C = TAIL;"
"c092",0,1,2,601.3421939360001,770420,-inf,-1.3862943611198906,-inf,""
"c092",0,1,2,601.354615609,770426,-46.75643865013578,-14.770312520599358,-27.074272676301515,"FALSE = FALSE; C = TAIL;"
"c092",0,1,2,601.444872258,770477,-41.762233897435614,-18.440842836045096,-25.75059823904709,"C = TAIL;"
"c092",0,1,2,601.500195689,770508,-44.642851645256385,-12.860770015714921,-23.051143166537685,"C = .(CONS .(DIGIT 6));"
"c092",0,1,2,601.501929853,770509,-44.55191460285571,-12.860770015714921,-22.96020612413701,"C = .(CONS .(DIGIT 8));"
"c092",0,1,2,601.596344558,770550,-41.762233897435614,-14.451858789480823,-21.761614192482817,"C = TAIL;"
"c092",0,1,2,601.742919944,770629,-41.762233897435614,-7.977968093128549,-15.287723496130543,"C = TAIL;"
"c092",0,1,3,1201.01109001,879187,-inf,-1.3862943611198906,-inf,""
"c092",0,1,3,1201.033993254,879191,-77.70021266964378,-9.651944526700222,-20.822566641679614,".(C v0_) = .(.(CONS .(.(DECC .(DIGIT 9)) 2)) .(.(CONS .(.(DECC .(DIGIT 6)) 3)) .(.(CONS .(.(DECC .(DIGIT 3)) 4)) .(.(CONS .(.(DECC .(DIGIT 1)) 8)) .(.(CONS .(.(DECC .(DIGIT 5)) 5)) v0_)))));"
"c092",0,1,3,1211.400640996,880388,-77.70021266964378,-9.112948025967533,-20.283570140946928,".(C v0_) = .(.(CONS .(.(DECC .(DIGIT 9)) 2)) .(.(CONS .(.(DECC .(DIGIT 6)) 3)) .(.(CONS .(.(DECC .(DIGIT 3)) 4)) .(.(CONS .(.(DECC .(DIGIT 1)) 8)) .(.(CONS .(.(DECC .(DIGIT 5)) 5)) v0_)))));"
"c092",0,1,3,1273.2756563570001,887118,-69.98133825897555,-13.98923526753271,-17.440982971843884,".(C v0_) = v0_;"
"c092",0,1,4,1800.831971842,942884,-inf,-1.3862943611198906,-inf,""
"c092",0,1,4,1801.138222111,942915,-680.9583446000054,-10.175192670464769,-620.6186820457972,".(C .(.(CONS .(.(DECC .(DIGIT 9)) 7)) .(.(CONS .(.(DECC .(DIGIT 4)) 5)) .(.(CONS .(.(DECC .(DIGIT 9)) 7)) .(.(CONS .(DIGIT 8)) NIL))))) = .(.(CONS .(.(DECC .(DIGIT 9)) 2)) .(.(CONS .(.(DECC .(DIGIT 6)) 3)) .(.(CONS .(.(DECC .(DIGIT 3)) 4)) .(.(CONS .(.(DECC .(DIGIT 1)) 8)) .(.(CONS .(.(DECC .(DIGIT 5)) 5)) .(.(CONS .(.(DECC .(DIGIT 9)) 7)) .(.(CONS .(.(DECC .(DIGIT 4)) 5)) .(.(CONS .(.(DECC .(DIGIT 9)) 7)) .(.(CONS .(DIGIT 8)) NIL))))))))); .(C .(.(CONS .(DIGIT 7)) .(.(CONS .(.(DECC .(DIGIT 8)) 7)) .(.(CONS .(.(DECC .(DIGIT 8)) 7)) .(.(CONS .(.(DECC .(DIGIT 8)) 7)) .(.(CONS .(DIGIT 5)) .(.(CONS .(.(DECC .(DIGIT 1)) 1)) NIL))))))) = .(.(CONS .(.(DECC .(DIGIT 9)) 2)) .(.(CONS .(.(DECC .(DIGIT 6)) 3)) .(.(CONS .(.(DECC .(DIGIT 3)) 4)) .(.(CONS .(.(DECC .(DIGIT 1)) 8)) .(.(CONS .(.(DECC .(DIGIT 5)) 5)) .(.(CONS .(DIGIT 7)) .(.(CONS .(.(DECC .(DIGIT 8)) 7)) .(.(CONS .(.(DECC .(DIGIT 8)) 7)) .(.(CONS .(.(DECC .(DIGIT 8)) 7)) .(.(CONS .(DIGIT 5)) .(.(CONS .(.(DECC .(DIGIT 1)) 1)) NIL))))))))))); .(C .(.(CONS .(DIGIT 8)) .(.(CONS .(.(DECC .(DIGIT 5)) 4)) .(.(CONS .(.(DECC .(DIGIT 8)) 4)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 9)) .(.(CONS .(.(DECC .(DIGIT 9)) 4)) .(.(CONS .(DIGIT 3)) .(.(CONS .(.(DECC .(DIGIT 4)) 0)) .(.(CONS .(DIGIT 6)) NIL)))))))))) = .(.(CONS .(.(DECC .(DIGIT 9)) 2)) .(.(CONS .(.(DECC .(DIGIT 6)) 3)) .(.(CONS .(.(DECC .(DIGIT 3)) 4)) .(.(CONS .(.(DECC .(DIGIT 1)) 8)) .(.(CONS .(.(DECC .(DIGIT 5)) 5)) .(.(CONS .(DIGIT 8)) .(.(CONS .(.(DECC .(DIGIT 5)) 4)) .(.(CONS .(.(DECC .(DIGIT 8)) 4)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 9)) .(.(CONS .(.(DECC .(DIGIT 9)) 4)) .(.(CONS .(DIGIT 3)) .(.(CONS .(.(DECC .(DIGIT 4)) 0)) .(.(CONS .(DIGIT 6)) NIL)))))))))))))); C = TAIL;"
"c092",0,1,4,1801.353970331,942929,-78.09248282085306,-15.299156649868028,-22.876784246048192,".(C v0_) = .(.(CONS .(.(DECC .(DIGIT 9)) 2)) .(.(CONS .(.(DECC .(DIGIT 6)) 3)) .(.(CONS .(.(DECC .(DIGIT 3)) 4)) .(.(CONS .(.(DECC .(DIGIT 1)) 8)) .(.(CONS .(.(DECC .(DIGIT 5)) 5)) v0_)))));"
