problem,run,order,trial,time,count,lprior,llikelihood,lposterior,trs
"c073",0,2,1,0.000018796,1,-1.3862943611198906,-inf,-inf,""
"c073",0,2,1,0.004230611,23,-11.57488104387042,0,-11.57488104387042,"C = TAIL;"
"c073",0,2,2,601.0298841270001,1235177,-1.6739764335716716,-inf,-inf,""
"c073",0,2,2,601.3970753210001,1235192,-11.994223099914542,-42.89133905355179,-54.88556215346633,"C = TAIL;"
"c073",0,2,2,601.408866417,1235211,-11.897733726484866,-42.89133905355179,-54.789072780036655,"C = TAIL;"
"c073",0,2,2,601.5836732690001,1235465,-18.642695781886715,-30.068693650148973,-48.71138943203569,"C = .(.(IF TRUE) NIL);"
"c073",0,2,2,601.9669988490001,1236044,-18.642695037317402,-30.068693650148973,-48.711388687466375,"C = .(.(IF TRUE) NIL);"
"c073",0,2,3,1200.7196606969999,1539589,-1.6739764335716716,-inf,-inf,""
"c073",0,2,3,1201.05924927,1539592,-57.22197381826933,-28.998517563463015,-86.22049138173234,".(C v0_) = .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 6)) NIL)))));"
"c073",0,2,3,1201.672324344,1539864,-24.57900471827724,-48.25979816008455,-72.83880287836179,".(C v0_) = .(TAIL NIL);"
"c073",0,2,3,1214.8834528959999,1544316,-19.83736603982068,-48.25979816008455,-68.09716419990522,".(C v0_) = NIL;"
"c073",0,2,3,1222.702353043,1546707,-19.83647355814065,-48.25979816008455,-68.0962717182252,".(C v0_) = NIL;"
"c073",0,2,3,1298.016535394,1569129,-44.7169250923059,-22.881330787633665,-67.59825587993956,".(C v0_) = .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 8)) NIL)));"
"c073",0,2,3,1628.1237527819999,1668876,-43.49121230230625,-22.881330787633665,-66.37254308993991,".(C v0_) = .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 8)) NIL)));"
"c073",0,2,4,1800.621502935,1718017,-1.6739764335716716,-inf,-inf,""
"c073",0,2,4,1801.0756300340001,1718058,-132.4287541489345,-15.180524686190038,-147.60927883512454,".(C .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 1)) NIL)))))) = .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 6)) NIL))))); .(C v0_) = .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 8)) NIL)));"
"c073",0,2,4,1801.6196787820002,1718265,-106.43262588332124,-37.693647551918716,-144.12627343523997,".(C v0_) = .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 8)) NIL))); .(C .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 5)) NIL)))) = .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 8)) NIL)));"
"c073",0,2,4,1803.9854627490001,1718943,-121.75320522154466,-22.13183148907663,-143.8850367106213,".(C .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 1)) NIL)))))) = .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 6)) NIL))))); .(C v0_) = .(.(CONS .(DIGIT 2)) NIL);"
"c073",0,2,4,1804.257318228,1719014,-67.76482625786079,-43.81083432896216,-111.57566058682295,".(C v0_) = .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 6)) NIL))))); EMPTY = EMPTY;"
"c073",0,2,4,1805.453502589,1719372,-64.21312102871786,-43.81083432896216,-108.02395535768002,".(C v0_) = .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 6)) NIL)))));"
"c073",0,2,4,1806.67649935,1719737,-62.70904363194161,-43.81083432896216,-106.51987796090377,".(C v0_) = .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 6)) NIL)))));"
"c073",0,2,4,1817.216609558,1722702,-61.204966235165344,-43.81083432896216,-105.0158005641275,".(C v0_) = .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 6)) NIL)))));"
"c073",0,2,4,1821.286041218,1723815,-47.00172348394044,-54.57330014699278,-101.57502363093322,".(op28 v0_) = .(op26 .(op27 v0_)); .(v0_ v1_) = v1_;"
"c073",0,2,4,1826.151996539,1725158,-47.02594106327783,-37.693647551918716,-84.71958861519654,".(C v0_) = .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 8)) NIL)));"
"c073",0,2,4,1848.978614332,1731474,-19.835115365396206,-54.573153595762264,-74.40826896115847,".(C v0_) = NIL;"
"c073",0,2,4,2355.412524583,1868803,-19.834430040025126,-54.573153595762264,-74.40758363578739,".(C v0_) = NIL;"
"c073",0,2,5,2400.57937912,1880388,-1.6739764335716716,-inf,-inf,""
"c073",0,2,5,2401.081775111,1880422,-331.3725354680906,-49.05929197931016,-380.43182744740074,".(C .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 1)) NIL)))))) = .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 6)) NIL))))); .(C .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 5)) NIL)))) = .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 8)) NIL))); .(C v0_) = .(.(CONS .(DIGIT 2)) NIL); .(C .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 0)) NIL)))))))))) = .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 9)) NIL)))))))));"
"c073",0,2,5,2401.342793568,1880462,-343.3848635371613,-1.1678824845080449,-344.55274602166935,".(C .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 1)) NIL)))))) = .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 6)) NIL))))); .(C .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 5)) NIL)))) = .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 8)) NIL))); .(C .(.(CONS .(DIGIT 1)) NIL)) = .(.(CONS .(DIGIT 2)) NIL); .(C .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 0)) NIL)))))))))) = .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 9)) NIL))))))))); C = TAIL;"
"c073",0,2,5,2401.588517674,1880507,-193.14893372308876,-72.23422490026687,-265.3831586233556,".(C .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 1)) NIL)))))) = .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 6)) NIL))))); .(C .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 5)) NIL)))) = .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 8)) NIL))); .(C .(v0_ v1_)) = .(.(CONS .(DIGIT 2)) v1_);"
"c073",0,2,5,2402.298139533,1880581,-175.11693249928496,-49.05929197931016,-224.17622447859512,".(C .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 1)) NIL)))))) = .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 6)) NIL))))); .(C .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 5)) NIL)))) = .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 8)) NIL))); .(C v0_) = .(.(CONS .(DIGIT 2)) NIL);"
"c073",0,2,5,2402.459127238,1880619,-147.2488104865278,-69.74419703097952,-216.9930075175073,".(C .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 1)) NIL)))))) = .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 6)) NIL))))); .(C v0_) = .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 8)) NIL))); C = .(CONS NAN);"
"c073",0,2,5,2403.970389282,1880893,-121.32526725758444,-70.49580893995291,-191.82107619753737,".(C .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 1)) NIL)))))) = .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 6)) NIL))))); .(C v0_) = .(.(CONS .(DIGIT 2)) NIL);"
