problem,run,order,trial,time,count,lprior,llikelihood,lposterior,trs
"c072",0,2,1,0.000022743,1,-1.3862943611198906,-inf,-inf,""
"c072",0,2,1,0.001544992,5,-11.57488104387042,0,-11.57488104387042,"C = TAIL;"
"c072",0,2,2,601.240216192,1190615,-1.6739764335716716,-inf,-inf,""
"c072",0,2,2,601.657037823,1190636,-11.994223100817683,-32.90209620086596,-44.89631930168365,"C = TAIL;"
"c072",0,2,2,601.6906034980001,1190668,-11.994223098585394,-32.90209620086596,-44.896319299451356,"C = TAIL;"
"c072",0,2,2,601.812527326,1190783,-18.642695781865264,-26.222509826314287,-44.86520560817955,"C = .(.(IF FALSE) NIL);"
"c072",0,2,2,646.977291572,1205853,-22.352696502364637,-20.929191638579443,-43.281888140944076,"C = .(CONS .(DIGIT 4));"
"c072",0,2,3,1200.7501427079999,1369838,-1.6739764335716716,-inf,-inf,""
"c072",0,2,3,1201.104792793,1369841,-94.82211320490482,-36.10141812982432,-130.92353133472915,".(C v0_) = .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 4)) NIL))))))))));"
"c072",0,2,3,1201.168200548,1369861,-88.25176394091221,-26.45929401682999,-114.7110579577422,".(C .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 3)) NIL))) = .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 3)) NIL)))); .(C v0_) = v0_;"
"c072",0,2,3,1201.5062118639999,1369966,-19.844758397903433,-36.64043860003862,-56.485196997942055,".(C v0_) = v0_;"
"c072",0,2,3,1244.5344864909998,1380107,-51.110577099039226,-0.39828312316608494,-51.508860222205314,".(C NIL) = NIL; .(C .(.(CONS v0_) v1_)) = .(.(CONS v0_) .(.(CONS v0_) .(C v1_)));"
"c072",0,2,3,1299.6797750659998,1392613,-49.81162476715316,-0.39828312316608494,-50.20990789031925,".(C NIL) = NIL; .(C .(.(CONS v0_) v1_)) = .(.(CONS v0_) .(.(CONS v0_) .(C v1_)));"
"c072",0,2,3,1567.566770859,1449593,-49.668523924466854,-0.39828312316608494,-50.06680704763294,".(C NIL) = NIL; .(C .(.(CONS v0_) v1_)) = .(.(CONS v0_) .(.(CONS v0_) .(C v1_)));"
"c072",0,2,4,1800.7268522709999,1497845,-1.6739764335716716,-inf,-inf,""
"c072",0,2,4,1801.274201199,1497880,-325.4183344804374,-84.72885083199395,-410.14718531243136,".(C .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 4)) NIL)))))) = .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 4)) NIL)))))))))); .(C v0_) = .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 3)) NIL)))); .(C .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 5)) NIL))))))) = .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 5)) NIL))))))))))));"
"c072",0,2,4,1801.289917455,1497883,-277.61871714181916,-84.72885083199395,-362.3475679738131,".(C .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 4)) NIL)))))) = .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 4)) NIL)))))))))); .(C v0_) = .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 3)) NIL)))); .(C NIL) = .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 5)) NIL))))))))))));"
"c072",0,2,4,1801.294558292,1497884,-301.6145820197069,-42.72143896128076,-344.33602098098766,".(C .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 4)) NIL)))))) = .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 4)) NIL)))))))))); .(C v0_) = v0_; .(C .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 5)) NIL))))))) = .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 5)) NIL))))))))))));"
"c072",0,2,4,1801.4796549779999,1497909,-110.5414412692027,-126.86299310645627,-237.40443437565898,".(C v0_) = .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 4)) NIL)))))))))); TRUE = TRUE;"
"c072",0,2,4,1803.846403434,1498259,-61.64783957632903,-157.5030665691587,-219.15090614548774,".(C v0_) = .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 3)) NIL))));"
"c072",0,2,4,1812.124886121,1499312,-160.20767421379355,-51.70840915002722,-211.91608336382077,".(C .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 4)) NIL)))))) = .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 4)) NIL)))))))))); .(C v0_) = .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 3)) v0_));"
"c072",0,2,4,1816.715904818,1499852,-37.791398479601774,-96.7964795689138,-134.58787804851556,".(C v0_) = .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 3)) v0_));"
"c072",0,2,4,1901.984242545,1510578,-50.8729628061371,-0.7805281793889206,-51.65349098552603,".(C NIL) = NIL; .(C .(.(CONS v0_) v1_)) = .(.(CONS v0_) .(.(CONS v0_) .(C v1_)));"
"c072",0,2,4,1967.515854861,1518723,-50.767602292548034,-0.7805281793889206,-51.54813047193696,".(C NIL) = NIL; .(C .(.(CONS v0_) v1_)) = .(.(CONS v0_) .(.(CONS v0_) .(C v1_)));"
"c072",0,2,4,2067.503850323,1530871,-50.732510973378794,-0.7805281793889206,-51.51303915276772,".(C NIL) = NIL; .(C .(.(CONS v0_) v1_)) = .(.(CONS v0_) .(.(CONS v0_) .(C v1_)));"
"c072",0,2,5,2400.768333697,1570969,-1.6739764335716716,-inf,-inf,""
"c072",0,2,5,2401.067074965,1570980,-494.1521346771535,-1.2681337203449068,-495.42026839749843,".(C .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 4)) NIL)))))) = .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 4)) NIL)))))))))); .(C .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 3)) NIL))) = .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 3)) NIL)))); .(C .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 5)) NIL))))))) = .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 5)) NIL)))))))))))); .(C .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 9)) NIL))))))) = .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 9)) NIL)))))))))))); C = TAIL;"
