problem,run,order,trial,time,count,lprior,llikelihood,lposterior,trs
"c074",3,1,2,1199.534194235,2159457,-19.844576192912903,-0.1107701212253696,-19.95534631413827,".(C v0_) = NIL;"
"c074",2,1,1,327.404010535,706553,-29.821074372791387,-inf,-inf,".(CONS .(v0_ TAIL)) = TAIL;"
"c074",4,1,2,694.6210296950001,1462696,-70.30036177093601,-0.1107701212253696,-70.41113189216138,".(C .(v0_ v1_)) = NIL; .(C .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 0)) NIL)))) = NIL;"
"c074",2,1,1,471.985896528,1012712,-40.692454127831354,-inf,-inf,".(CONS .(HEAD .(C .(.(CONS NAN) NIL)))) = TAIL;"
"c074",3,1,1,448.481164653,915284,-21.903887146673917,-inf,-inf,"+ = +; TAIL = C;"
"c074",0,1,5,2529.787938374,2740715,-276.20897573727046,-inf,-inf,".(C .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 0)) NIL)))) = NIL; .(op26 .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 9)) NIL))))))))))) = .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 9)) NIL)))); .(op26 .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 6)) NIL))))))) = NIL; .(C v0_) = .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 8)) .(op26 v0_)));"
"c074",0,1,1,381.420425141,811355,-28.16772490918465,-inf,-inf,".(CONS .(DIGIT v0_)) = TAIL;"
"c074",1,1,1,213.653354127,470070,-14.848455057202983,-inf,-inf,"C = .(CONS NAN);"
"c074",3,1,1,156.88953567,325611,-22.3552837102524,0,-22.3552837102524,"C = .(CONS .(DIGIT 7));"
"c074",1,1,1,409.723906344,858459,-35.32128417811696,-inf,-inf,".(CONS .(HEAD .(.(CONS NAN) NIL))) = TAIL;"
