problem,run,order,trial,time,count,lprior,llikelihood,lposterior,trs
"c063",3,3,4,1918.3055413670002,2251053,-82.35125287474109,-42.58977921680045,-124.94103209154154,".(C .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT v0_)) .(.(CONS .(DIGIT 0)) v1_)))) = .(.(CONS .(DIGIT v0_)) .(.(CONS .(DIGIT 0)) v1_)); .(v0_ NIL) = NIL;"
"c063",1,3,2,649.847758581,1269795,-39.7563540153403,-inf,-inf,".(.(IF FALSE) .(C v0_)) = TAIL;"
"c063",3,3,1,246.396188858,519835,-19.844758741369134,-inf,-inf,".(CONS v0_) = TAIL;"
"c063",1,3,1,331.907336673,684724,-30.883432148268042,0,-30.883432148268042,"HEAD = HEAD; C = TAIL; TAIL = TAIL;"
"c063",4,3,3,1591.882261905,2094884,-124.94155685537346,-inf,-inf,"> = >; .(C .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 0)) NIL)))) = .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 0)) NIL)); .(C .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 4)) NIL))))) = NIL; 2 = 9;"
"c063",2,3,2,762.407652036,1395973,-35.61802132803983,-21.66969569436116,-57.28771702240099,"C = .(CONS .(DIGIT .(.(.(IF TRUE) 0) 7)));"
"c063",3,3,2,1059.555439941,1656316,-83.57403280906175,-0.12139862427735912,-83.69543143333911,"C = TAIL; .(C .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 0)) NIL)))) = .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 0)) NIL)); 5 = 3;"
"c063",0,3,1,489.246572749,941721,-47.521223625310355,-inf,-inf,".(CONS .(DIGIT .(v0_ .(v0_ 1)))) = TAIL;"
"c063",0,3,2,945.988527936,1487866,-45.665756697008476,-0.12139862427735912,-45.78715532128584,"C = TAIL; .(EMPTY v0_) = .(.(EQUAL 1) 4);"
"c063",2,3,2,905.1682896469999,1538329,-28.167727162747823,-inf,-inf,".(CONS .(DIGIT 7)) = TAIL;"
