problem,run,order,trial,time,count,generalizes,lprior,llikelihood,lposterior,trs
"c039",0,3,1,0.055262107,147,true,-14.125063705234222,-0.0010005003335835344,-14.126064205567806,".(C v0_) = v0_;"
"c039",0,3,2,601.2736705330001,960393,true,-28.564744145148648,-6.11885031010122,-34.68359445524987,"C = .(.(.(.(.(IF TRUE) IF) IF) FALSE) .(C NIL));"
"c039",0,3,2,601.4382630450001,960483,true,-15.76267249463502,-6.11885031010122,-21.88152280473624,".(C v0_) = v0_;"
"c039",0,3,2,601.4537449940001,960512,true,-10.450452222917992,-0.1324242053418309,-10.582876428259823,".(C v0_) = .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 3)) NIL))));"
"c039",0,3,3,1201.4561907779998,1445501,true,-19.54686212855328,-24.314914903449463,-43.86177703200274,"+ = +; C = TAIL;"
"c039",0,3,3,1201.4637893689999,1445508,true,-25.497504681140995,-12.34206117514563,-37.839565856286626,"FALSE = FALSE; C = .(.(IF FALSE) NIL);"
"c039",0,3,3,1201.5522539029998,1445565,true,-22.29549760977057,-0.3692084260078941,-22.664706035778465,".(op26 .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 3)) NIL)))) = .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 3)) NIL)))); .(op26 .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 3)) NIL)))) = .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 3)) NIL)))); .(op27 .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 4)) NIL)))) = .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 3)) NIL))); .(op27 v0_) = .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 3)) NIL))); .(C v0_) = .(op26 .(op27 v0_));"
"c039",0,3,3,1201.57435538,1445583,true,-12.730564460059979,-0.36920842600789366,-13.099772886067873,".(C NIL) = NIL; .(C .(.(CONS .(DIGIT v0_)) .(.(CONS .(DIGIT v1_)) .(.(CONS .(DIGIT v2_)) v3_)))) = .(.(CONS .(DIGIT v0_)) .(.(CONS .(DIGIT v1_)) .(.(CONS .(DIGIT v2_)) .(.(CONS .(DIGIT 3)) .(C v3_)))));"
"c039",0,3,3,1201.6086560229999,1445602,true,-11.680742335561302,-0.36920842600789366,-12.049950761569196,".(C NIL) = .(.(CONS .(DIGIT 3)) NIL); .(C .(.(CONS .(DIGIT v0_)) .(.(CONS .(DIGIT v1_)) .(.(CONS .(DIGIT v2_)) v3_)))) = .(.(CONS .(DIGIT v0_)) .(.(CONS .(DIGIT v1_)) .(.(CONS .(DIGIT v2_)) .(C v3_))));"
"c039",0,3,4,1801.2808207009998,1739372,true,-19.54686212855328,-36.659986978409336,-56.206849106962615,"EQUAL = >; C = TAIL;"
