# ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
# Running Fleet on simon with PID=50326 by user piantado at Wed Dec  4 19:55:29 2019
# ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
# Executable checksum: 75de067d9790c8abe3432331157b2715  /proc/50326/exe
# 	 --input=data/c2-036.txt
# 	 --threads=2
# 	 --chains=4
# 	 --mcmc=0
# 	 --mcts=0
# 	 --time=1m (60 seconds)
# 	 --restart=0
# 	 --seed=0
# ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
# using data 9644 -> 96449644
# using data 07 -> 0707
# using data 461 -> 461461
# using data  -> 
# using data 50874 -> 5087450874
# using data 56942 -> 5694256942
# using data 798 -> 798798
# using data 93657 -> 9365793657
# using data 24825 -> 2482524825
# using data 923 -> 923923
# using data 6701 -> 67016701
# using data 059 -> 059059
# using data 6599 -> 65996599
# using data 81403 -> 8140381403
# using data 55 -> 5555
# using data 93007 -> 9300793007
# using data 79241 -> 7924179241
# using data 90 -> 9090
# using data 708 -> 708708
# using data 00 -> 0000
# using data 97442 -> 9744297442
# using data 9213 -> 92139213
# using data 75 -> 7575
# using data 6 -> 66
# using data 99235 -> 9923599235
# using data 9508 -> 95089508
# using data 0887 -> 08870887
# using data 95252 -> 9525295252
# using data 27 -> 2727
# using data 12646 -> 1264612646
# using data 5 -> 55
# using data 8 -> 88
# using data 569 -> 569569
# using data 7 -> 77
# using data 9726 -> 97269726
# using data 3 -> 33
# using data 8864 -> 88648864
# using data 2 -> 22
# using data 39 -> 3939
# using data 814 -> 814814
# using data 72782 -> 7278272782
# using data 26744 -> 2674426744
# using data 4 -> 44
# using data 42 -> 4242
# using data 709 -> 709709
# using data 9 -> 99
# using data 545 -> 545545
# using data 95 -> 9595
# using data 72746 -> 7274672746
# using data 72550 -> 7255072550
i_run	i_N	concept	input	output	correct.output	correct	hypothesis
0	0	"data/c2-036.txt"	""	""	""	1	"λx.x"
0	1	"data/c2-036.txt"	"8864"	"8864"	"88648864"	0	"λx.x"
0	2	"data/c2-036.txt"	"709"	"709"	"709709"	0	"λx.x"
0	3	"data/c2-036.txt"	"75"	"75"	"7575"	0	"λx.x"
0	4	"data/c2-036.txt"	"72746"	"72746"	"7274672746"	0	"λx.x"
0	5	"data/c2-036.txt"	"81403"	"81403"	"8140381403"	0	"λx.x"
0	6	"data/c2-036.txt"	"545"	"545"	"545545"	0	"λx.x"
0	7	"data/c2-036.txt"	"9644"	"9644"	"96449644"	0	"λx.x"
0	8	"data/c2-036.txt"	"56942"	"56942"	"5694256942"	0	"λx.x"
0	9	"data/c2-036.txt"	"8864"	"8864"	"88648864"	0	"λx.x"
0	10	"data/c2-036.txt"	"50874"	"50874"	"5087450874"	0	"λx.x"
0	11	"data/c2-036.txt"	"923"	"923"	"923923"	0	"λx.x"
0	12	"data/c2-036.txt"	"9213"	"9213"	"92139213"	0	"λx.x"
0	13	"data/c2-036.txt"	"9"	"9"	"99"	0	"λx.x"
0	14	"data/c2-036.txt"	"4"	"4"	"44"	0	"λx.x"
0	15	"data/c2-036.txt"	"059"	"059"	"059059"	0	"λx.x"
0	16	"data/c2-036.txt"	"90"	"90"	"9090"	0	"λx.x"
0	17	"data/c2-036.txt"	"00"	"00"	"0000"	0	"λx.x"
0	18	"data/c2-036.txt"	"9213"	"9213"	"92139213"	0	"λx.x"
0	19	"data/c2-036.txt"	"6701"	"6701"	"67016701"	0	"λx.x"
1	0	"data/c2-036.txt"	"72782"	"72782"	"7278272782"	0	"λx.x"
1	1	"data/c2-036.txt"	"95252"	"95252"	"9525295252"	0	"λx.x"
1	2	"data/c2-036.txt"	"79241"	"79241"	"7924179241"	0	"λx.x"
1	3	"data/c2-036.txt"	"6599"	"6599"	"65996599"	0	"λx.x"
1	4	"data/c2-036.txt"	"90"	"90"	"9090"	0	"λx.x"
1	5	"data/c2-036.txt"	"72550"	"72550"	"7255072550"	0	"λx.x"
1	6	"data/c2-036.txt"	"708"	"708"	"708708"	0	"λx.x"
1	7	"data/c2-036.txt"	"923"	"923"	"923923"	0	"λx.x"
1	8	"data/c2-036.txt"	"72746"	"72746"	"7274672746"	0	"λx.x"
