problem,run,order,trial,time,count,lprior,llikelihood,lposterior,trs
"c042",1,1,4,2205.0487817020003,1621265,-276.7254791744945,-0.6802774206825142,-277.405756595177,".(op26 .(.(CONS .(DIGIT 2)) NIL)) = .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 2)) NIL)); .(op27 v0_) = .(.(CONS .(DIGIT 2)) NIL); .(C v0_) = .(op26 .(op27 v0_)); .(C .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 0)) NIL))))) = .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 8)) NIL)); .(C .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 7)) NIL)))))) = .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 2)) NIL)); .(C .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 3)) NIL)))) = .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 2)) NIL));"
"c042",1,1,1,511.440514787,788482,-28.978528668876756,-inf,-inf,".(v0_ 8) = TAIL;"
"c042",2,1,2,1071.730536742,1178093,-114.3568685770936,-inf,-inf,".(C .(TAIL .(TAIL v0_))) = .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 2)) NIL)); .(C .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 0)) NIL))))) = .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 2)) NIL));"
"c042",3,1,4,1975.3507228600001,1736570,-277.7418207673143,-0.680277419805547,-278.42209818711984,".(C NIL) = .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 2)) NIL)); .(C .(.(CONS .(DIGIT 3)) NIL)) = .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 2)) NIL)); .(C .(.(CONS .(DIGIT 7)) NIL)) = .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 2)) NIL)); .(C .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 3)) v0_))) = .(C v0_); .(C .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 0)) v0_))) = .(C v0_); .(C .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 7)) v0_))) = .(C v0_); .(C .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 1)) v0_))) = .(C v0_); .(C .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 7)) v0_))) = .(C v0_); .(C v0_) = .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 2)) NIL));"
"c042",1,1,2,844.882297224,1067705,-73.05743579310145,-inf,-inf,".(C .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT v0_)) .(.(CONS .(DIGIT 8)) .(v1_ NIL))))) = .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 2)) NIL));"
"c042",4,1,8,4536.791351101999,2456094,-101.05478889304659,-3.062361198755844,-104.11715009180243,".(C .(.(CONS .(DIGIT v0_)) .(.(CONS .(DIGIT v1_)) v2_))) = .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 2)) NIL)); .(C .(.(CONS .(DIGIT 9)) v0_)) = .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 2)) NIL)); 4 = 2;"
"c042",1,1,1,96.930789681,152226,-31.49335036577562,0,-31.49335036577562,"C = TAIL; EMPTY = .(.(.(.(IF TRUE) EQUAL) EQUAL) NIL);"
"c042",3,1,1,204.82561049,354423,-11.994223085757188,0,-11.994223085757188,"C = TAIL;"
"c042",4,1,3,1567.36534764,1619965,-148.79413557867633,-0.3481577647971832,-149.1422933434735,".(op26 .(.(CONS .(v0_ 2)) NIL)) = .(.(CONS .(v0_ 5)) .(.(CONS .(v0_ 2)) NIL)); .(op27 v0_) = .(.(CONS .(DIGIT 2)) NIL); .(C v0_) = .(op26 .(op27 v0_)); .(C .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 0)) NIL))))) = .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 2)) NIL));"
"c042",1,1,4,2372.632346274,1671033,-99.40496949826442,-inf,-inf,".(op26 NIL) = .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 2)) NIL)); .(op27 v0_) = .(TAIL .(.(CONS NAN) .(op26 .(.(.(.(IF FALSE) op26) TAIL) v0_)))); .(C v0_) = .(op26 .(op27 v0_));"
"c042",0,1,5,2790.751349019,1795133,-72.60983144370071,-inf,-inf,".(.(CONS .(v3_ 2)) .(.(CONS .(DIGIT v0_)) .(.(CONS .(DIGIT v1_)) v2_))) = .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 2)) NIL));"
"c042",4,1,1,125.163248044,239507,-29.821062625883442,-inf,-inf,".(CONS .(v0_ +)) = TAIL;"
"c042",0,1,6,3295.321830899,1923255,-95.0768579624359,-inf,-inf,".(op28 NIL) = .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 2)) NIL)); .(op29 .(.(CONS .(DIGIT 2)) NIL)) = NIL; .(op26 v0_) = .(op28 .(op29 v0_)); .(C v0_) = .(op26 .(op27 v0_));"
