problem,run,order,trial,time,count,lprior,llikelihood,lposterior,trs
"c047",0,5,1,0.000020955,1,-1.3862943611198906,-inf,-inf,""
"c047",0,5,1,0.135030268,232,-20.67162428777014,0,-20.67162428777014,"EMPTY = EMPTY; C = TAIL;"
"c047",0,5,1,0.366526292,576,-11.951725668966958,0,-11.951725668966958,"C = TAIL;"
"c047",0,5,2,601.218407482,1115675,-1.6739764335716716,-inf,-inf,""
"c047",0,5,2,601.572028259,1115717,-11.994223098585394,-36.06502188019188,-48.05924497877727,"C = TAIL;"
"c047",0,5,2,601.656399104,1115814,-11.994223051144996,-36.06502188019188,-48.05924493133688,"C = TAIL;"
"c047",0,5,2,601.692453297,1115863,-11.992348971463242,-36.06502188019188,-48.05737085165512,"C = TAIL;"
"c047",0,5,2,601.87069766,1116073,-18.64269578188349,-29.385459203961982,-48.028154985845475,"C = .(.(IF FALSE) NIL);"
"c047",0,5,2,602.0106989320001,1116242,-18.64269578183857,-29.385459203961982,-48.028154985800555,"C = .(.(IF FALSE) NIL);"
"c047",0,5,2,602.6802658170001,1117013,-18.642695641303707,-29.385459203961982,-48.02815484526569,"C = .(.(IF FALSE) NIL);"
"c047",0,5,2,759.5038426660001,1173900,-18.640465073375744,-29.385459203961982,-48.02592427733772,"C = .(.(IF FALSE) NIL);"
"c047",0,5,2,880.347750269,1214598,-22.352696502364637,-24.092086071337455,-46.44478257370209,"C = .(CONS .(DIGIT 6));"
"c047",0,5,2,1007.7583676060001,1256659,-22.352696502364637,-24.092062112349772,-46.44475861471441,"C = .(CONS .(DIGIT 9));"
"c047",0,5,3,1200.5617381470001,1318900,-1.6739764335716716,-inf,-inf,""
"c047",0,5,3,1200.803490987,1318903,-56.78371888733818,-0.3932706314716784,-57.17698951880986,".(C v0_) = .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 5)) v0_)))));"
"c047",0,5,3,1302.850744392,1345554,-56.42704394339945,-0.3932706314716784,-56.82031457487113,".(C v0_) = .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 5)) v0_)))));"
