problem,run,order,trial,time,count,lprior,llikelihood,lposterior,trs
"c045",3,2,2,920.299334265,1296246,-170.96953102883458,-0.12641115815926549,-171.09594218699385,".(C .(.(CONS .(DIGIT 4)) NIL)) = NIL; .(C .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 8)) v0_))) = .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 4)) .(C v0_)))); .(C v0_) = v0_; .(v0_ .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 4)) NIL)))) = .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 4)) NIL)));"
"c045",4,2,3,1267.0735399579999,1545534,-96.06099945893726,-0.34254179504246135,-96.40354125397972,".(C .(.(CONS .(DIGIT 4)) NIL)) = .(.(CONS .(DIGIT 4)) NIL); .(C .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 8)) v0_))) = .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 8)) .(C v0_))); .(C v0_) = v0_;"
"c045",4,2,1,211.258341155,391997,-28.978619334196154,-inf,-inf,".(v0_ 0) = TAIL;"
"c045",0,2,1,432.46203521,780392,-38.06008835221455,-inf,-inf,"NAN = NAN; C = .(CONS .(HEAD .(TAIL .(.(CONS NAN) NIL))));"
"c045",0,2,1,385.537668321,696916,-34.759662700602995,0,-34.759662700602995,"C = .(.(IF .(.(.(IF FALSE) FALSE) TRUE)) .(TAIL NIL));"
"c045",4,2,6,3581.374914723,2451082,-189.7598688434844,-1.7251578807899135,-191.48502672427432,".(C v0_) = v0_; .(C .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 5)) NIL))))))) = .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 5)) NIL)))))); .(C .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 4)) NIL)))) = .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 4)) NIL)));"
"c045",4,2,2,1029.337578339,1383656,-145.17338169800504,-inf,-inf,".(v1_ .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 4)) v0_)))) = .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 4)) v0_))); .(C .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 4)) NIL)))) = .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 4)) NIL)));"
"c045",1,2,1,496.293081833,894421,-20.968997385637483,0,-20.968997385637483,"C = TAIL; IF = IF;"
"c045",3,2,7,4108.5435071659995,2464477,-60.84126591295925,-2.36834603429228,-63.20961194725153,".(C v0_) = v0_; .(v0_ .(.(CONS .(DIGIT 0)) NIL)) = .(.(CONS .(DIGIT 0)) NIL);"
"c045",3,2,1,136.770179994,252273,-28.143719827822473,-inf,-inf,"C = .(.(IF .(EMPTY NIL)) .(.(CONS NAN) NIL));"
"c045",2,2,1,168.365784187,301884,-22.436934528421737,0,-22.436934528421737,"C = .(.(IF FALSE) .(C NIL));"
