problem,run,order,trial,time,count,lprior,llikelihood,lposterior,trs
"c048",0,5,1,0.000021569,1,-1.3862943611198906,-inf,-inf,""
"c048",0,5,1,0.029758581,51,-11.57488104387042,0,-11.57488104387042,"C = TAIL;"
"c048",0,5,2,601.1817870040001,1088289,-1.6739764335716716,-inf,-inf,""
"c048",0,5,2,601.485367132,1088300,-21.90899309590136,-14.601595733939282,-36.51058882984064,"TRUE = TRUE; C = TAIL;"
"c048",0,5,2,601.488002212,1088307,-11.994223100800502,-14.601595733939282,-26.595818834739784,"C = TAIL;"
"c048",0,5,2,601.503235342,1088338,-11.994216541812005,-14.601595733939282,-26.595812275751285,"C = TAIL;"
"c048",0,5,2,601.587320846,1088496,-11.897733726484866,-14.601595733939282,-26.49932946042415,"C = TAIL;"
"c048",0,5,2,601.760178013,1088878,-18.642695781870643,-6.102634404362055,-24.7453301862327,"C = .(.(IF TRUE) NIL);"
"c048",0,5,2,601.78081017,1088923,-18.642695781503768,-6.102634404362055,-24.745330185865825,"C = .(.(IF TRUE) NIL);"
"c048",0,5,2,601.890522802,1089112,-18.531831814004683,-6.102634404362055,-24.63446621836674,"C = .(.(IF TRUE) NIL);"
"c048",0,5,3,1201.126860743,1520759,-1.6739764335716716,-inf,-inf,""
"c048",0,5,3,1201.228197413,1520765,-103.83791768382385,-0.33813166608429757,-104.17604934990814,".(C .(v0_ .(v0_ .(v0_ .(v0_ v1_))))) = v1_; .(C .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 5)) NIL)))))) = .(.(CONS .(DIGIT 1)) NIL);"
"c048",0,5,3,1201.237178068,1520771,-26.998196614283383,-10.961110669832419,-37.9593072841158,".(C v0_) = .(.(CONS .(DIGIT 8)) NIL);"
"c048",0,5,3,1201.316071917,1520825,-26.7751241730677,-10.961110669832419,-37.73623484290012,".(C v0_) = .(.(CONS .(DIGIT 8)) NIL);"
"c048",0,5,3,1201.757732849,1521111,-24.54698294435387,-12.310629324381937,-36.85761226873581,".(C v0_) = .(TAIL NIL);"
"c048",0,5,3,1201.758121155,1521112,-19.835648721140785,-12.310629324381937,-32.14627804552272,".(C v0_) = NIL;"
"c048",0,5,3,1205.737928578,1523257,-19.827262338296368,-12.310629324381937,-32.13789166267831,".(C v0_) = NIL;"
"c048",0,5,3,1207.3871682860001,1524068,-19.825438209417527,-12.310629324381937,-32.13606753379946,".(C v0_) = NIL;"
"c048",0,5,3,1232.233331246,1536652,-18.642560093273914,-12.310629324381937,-30.95318941765585,"C = .(.(IF TRUE) NIL);"
"c048",0,5,4,1800.830976019,1825396,-1.6739764335716716,-inf,-inf,""
