problem,run,order,trial,time,count,lprior,llikelihood,lposterior,trs
"c048",0,3,1,0.000024745,1,-1.3862943611198906,-inf,-inf,""
"c048",0,3,1,0.239440526,366,-11.951725668966958,0,-11.951725668966958,"C = TAIL;"
"c048",0,3,2,601.103193927,1043818,-1.6739764335716716,-inf,-inf,""
"c048",0,3,2,601.4056135349999,1043829,-21.909003608703337,-14.601546894142237,-36.510550502845575,"> = EQUAL; C = TAIL;"
"c048",0,3,2,601.406726891,1043832,-11.994223100424065,-14.601546894142237,-26.595769994566304,"C = TAIL;"
"c048",0,3,2,601.418206726,1043860,-11.994223089792563,-14.601546894142237,-26.5957699839348,"C = TAIL;"
"c048",0,3,2,601.454011272,1043931,-11.994222618353707,-14.601546894142237,-26.59576951249594,"C = TAIL;"
"c048",0,3,2,601.580159947,1044167,-18.642695781879382,-6.102634404362055,-24.74533018624144,"C = .(.(IF TRUE) NIL);"
"c048",0,3,2,630.7431837859999,1070470,-18.640465073375744,-6.102634404362055,-24.7430994777378,"C = .(.(IF TRUE) NIL);"
"c048",0,3,3,1200.783781618,1496245,-1.6739764335716716,-inf,-inf,""
"c048",0,3,3,1201.2712396709999,1496249,-26.688136500567985,-10.904072287260984,-37.592208787828966,".(C v0_) = .(.(CONS .(DIGIT 0)) NIL);"
"c048",0,3,3,1201.5351858669999,1496369,-19.844759510396585,-12.310629324381937,-32.15538883477852,".(C v0_) = NIL;"
"c048",0,3,3,1211.1850775679998,1501735,-19.844647652612334,-12.310629324381937,-32.15527697699427,".(C v0_) = NIL;"
"c048",0,3,3,1214.280355792,1503136,-19.84098430045942,-12.310629324381937,-32.15161362484136,".(C v0_) = NIL;"
"c048",0,3,3,1220.722741634,1506153,-19.83968079168806,-12.310629324381937,-32.150310116069996,".(C v0_) = NIL;"
"c048",0,3,3,1229.5208642209998,1510545,-19.8297432760408,-12.310629324381937,-32.14037260042274,".(C v0_) = NIL;"
"c048",0,3,3,1241.3391622799998,1516308,-19.82930501600539,-12.310629324381937,-32.13993434038733,".(C v0_) = NIL;"
"c048",0,3,3,1296.426855838,1545116,-18.64251486782741,-12.310629324381937,-30.953144192209344,"C = .(.(IF TRUE) NIL);"
"c048",0,3,3,1471.499826824,1632595,-18.642492255871133,-12.310629324381937,-30.953121580253068,"C = .(.(IF TRUE) NIL);"
"c048",0,3,4,1800.821917412,1794754,-1.6739764335716716,-inf,-inf,""
"c048",0,3,4,1801.1434161119998,1794774,-80.13405857177094,-11.154698685634072,-91.28875725740501,".(C .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 0)) NIL))))) = .(.(CONS .(DIGIT 0)) NIL); .(C v0_) = .(.(CONS .(DIGIT 7)) NIL);"
"c048",0,3,4,1801.1661362449997,1794786,-73.12367511862607,-0.6652382726131858,-73.78891339123925,".(op26 .(.(CONS .(DIGIT v0_)) .(.(CONS .(DIGIT v1_)) .(.(CONS .(DIGIT v2_)) v3_)))) = v0_; .(C v0_) = .(.(CONS .(DIGIT .(op26 v0_))) NIL);"
"c048",0,3,4,1801.198121257,1794802,-61.24185153845633,-0.6652382726131858,-61.90708981106952,".(C .(.(CONS .(DIGIT v0_)) .(.(CONS .(DIGIT v1_)) .(.(CONS .(DIGIT v2_)) .(.(CONS .(DIGIT v3_)) v4_))))) = .(.(CONS .(DIGIT v0_)) NIL);"
"c048",0,3,4,1801.533255207,1794933,-34.91375289820517,-21.78686627767079,-56.70061917587596,".(C v0_) = .(.(CONS .(DIGIT 7)) NIL);"
"c048",0,3,4,1801.6503111809998,1794985,-48.66669215704617,-0.6652382726131858,-49.33193042965936,".(C .(.(CONS .(DIGIT v0_)) .(.(CONS .(DIGIT v1_)) v2_))) = .(.(CONS .(DIGIT v0_)) NIL);"
"c048",0,3,4,1801.7216791889998,1795019,-47.18508761616384,-0.6652382726131858,-47.85032588877703,".(C .(.(CONS .(DIGIT v0_)) .(.(CONS .(DIGIT v1_)) v2_))) = .(.(CONS .(DIGIT v0_)) NIL);"
"c048",0,3,4,1801.856277276,1795105,-37.80642644949175,-0.6652382726131858,-38.47166472210494,".(C .(.(CONS .(DIGIT v0_)) v1_)) = .(.(CONS .(DIGIT v0_)) NIL);"
"c048",0,3,4,1807.13011023,1797343,-19.844481875077733,-18.623984760059646,-38.468466635137375,".(C v0_) = NIL;"
"c048",0,3,4,1809.374932045,1798313,-37.54650557576393,-0.6652382726131858,-38.21174384837712,".(C .(v0_ v1_)) = .(v0_ NIL);"
"c048",0,3,4,1809.6543943269999,1798435,-33.73991375284689,-0.6652382726131858,-34.405152025460076,".(C .(.(CONS v0_) v1_)) = .(.(CONS v0_) NIL);"
"c048",0,3,4,1828.6900416939998,1806539,-33.692354298681224,-0.6652382726131858,-34.35759257129441,".(C .(v0_ v1_)) = .(v0_ NIL);"
