problem,run,order,trial,time,count,lprior,llikelihood,lposterior,trs
"c059",0,4,1,0.000016963,1,-1.3862943611198906,-inf,-inf,""
"c059",0,4,1,0.248684077,364,-11.951725668966958,0,-11.951725668966958,"C = TAIL;"
"c059",0,4,2,601.0160849499999,1050587,-1.6739764335716716,-inf,-inf,""
"c059",0,4,2,601.308928735,1050602,-11.994223098585394,-27.366128465417187,-39.360351564002585,"C = TAIL;"
"c059",0,4,2,601.481041718,1050734,-11.994223090670914,-27.366128465417187,-39.360351556088105,"C = TAIL;"
"c059",0,4,2,601.639932379,1050873,-11.994222457526751,-27.366128465417187,-39.36035092294394,"C = TAIL;"
"c059",0,4,2,602.377858844,1051574,-11.992348971463242,-27.366128465417187,-39.35847743688043,"C = TAIL;"
"c059",0,4,3,1200.562094392,1243693,-1.6739764335716716,-inf,-inf,""
"c059",0,4,3,1200.93819402,1243696,-80.65046815403008,-78.52588305117192,-159.176351205202,".(C v0_) = .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 6)) NIL))))))));"
"c059",0,4,3,1201.076201898,1243725,-80.52530501107607,-78.52588305117192,-159.051188062248,".(C v0_) = .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 6)) NIL))))))));"
"c059",0,4,3,1202.486416274,1244040,-19.844758514632137,-108.17446936604311,-128.01922788067526,".(C v0_) = NIL;"
"c059",0,4,3,1204.234103074,1244413,-34.939489693877434,-71.01991637072345,-105.95940606460088,".(C v0_) = .(.(CONS .(DIGIT 6)) v0_);"
"c059",0,4,3,1211.566132907,1245620,-11.99409121125249,-54.67904853859235,-66.67313974984484,"C = TAIL;"
"c059",0,4,3,1264.271489347,1254055,-19.844602910005676,-42.70619663685332,-62.550799546859,".(C v0_) = v0_;"
"c059",0,4,3,1492.801181609,1291290,-19.844563750043537,-42.70619663685332,-62.550760386896854,".(C v0_) = v0_;"
"c059",0,4,3,1499.5114082320001,1292381,-18.642692715060193,-42.70619663685332,-61.34888935191351,"C = .(.(IF FALSE) NIL);"
"c059",0,4,4,1800.493030315,1340159,-1.6739764335716716,-inf,-inf,""
"c059",0,4,4,1800.795794493,1340163,-163.64995907530047,-0.7855407742754126,-164.43549984957588,".(C .(.(CONS .(DIGIT v0_)) .(.(CONS .(DIGIT v1_)) .(.(CONS .(DIGIT v2_)) .(.(CONS .(DIGIT v3_)) .(.(CONS .(DIGIT v4_)) .(.(CONS .(DIGIT v5_)) .(.(CONS .(DIGIT v6_)) .(.(CONS .(DIGIT v7_)) v8_))))))))) = .(.(CONS .(DIGIT v0_)) .(.(CONS .(DIGIT v1_)) .(.(CONS .(DIGIT v2_)) .(.(CONS .(DIGIT v7_)) .(.(CONS .(DIGIT v4_)) .(.(CONS .(DIGIT v5_)) .(.(CONS .(DIGIT v6_)) .(.(CONS .(DIGIT v3_)) v8_))))))));"
