problem,run,order,trial,time,count,lprior,llikelihood,lposterior,trs
"c043",0,4,1,0.00002186,1,-1.3862943611198906,-inf,-inf,""
"c043",0,4,1,0.076798655,149,-19.32787031531205,0,-19.32787031531205,".(C v0_) = NIL;"
"c043",0,4,1,0.238183927,435,-11.951725668966958,0,-11.951725668966958,"C = TAIL;"
"c043",0,4,2,601.238477441,1054079,-1.6739764335716716,-inf,-inf,""
"c043",0,4,2,601.456295317,1054106,-11.99422310061411,-30.068693650148973,-42.06291675076308,"C = TAIL;"
"c043",0,4,2,601.4760732560001,1054132,-11.99422282754125,-30.068693650148973,-42.06291647769022,"C = TAIL;"
"c043",0,4,2,601.618803274,1054341,-11.994222206420002,-30.068693650148973,-42.06291585656898,"C = TAIL;"
"c043",0,4,2,601.724447312,1054493,-22.355291762617966,-18.095664943898615,-40.45095670651658,"C = .(CONS .(DIGIT 8));"
"c043",0,4,2,1074.939418338,1267393,-22.352696502364637,-18.095664943898615,-40.44836144626325,"C = .(CONS .(DIGIT 8));"
"c043",0,4,3,1200.7056144930002,1320812,-1.6739764335716716,-inf,-inf,""
"c043",0,4,3,1200.82604319,1320815,-57.120191123959394,-0.37823300764629497,-57.49842413160569,".(C v0_) = .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 3)) NIL)))));"
"c043",0,4,3,1200.9830279100001,1320870,-56.56057533602397,-0.37823300764629497,-56.93880834367027,".(C v0_) = .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 3)) NIL)))));"
"c043",0,4,3,1204.0883294450002,1321891,-53.382521505676024,-0.37823300764629497,-53.76075451332232,".(C v0_) = .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 3)) NIL)))));"
"c043",0,4,4,1800.5736401820002,1491802,-1.6739764335716716,-inf,-inf,""
"c043",0,4,4,1800.804807945,1491819,-63.45023223167412,-0.7253902849561819,-64.1756225166303,".(C .(.(CONS .(DIGIT v0_)) v1_)) = .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 3)) NIL)))));"
"c043",0,4,4,1800.877272828,1491835,-53.787986613784184,-0.7253902849561819,-54.51337689874037,".(C v0_) = .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 3)) NIL)))));"
"c043",0,4,4,1806.070871759,1493006,-53.382521505676024,-0.7253902849561819,-54.10791179063221,".(C v0_) = .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 3)) NIL)))));"
"c043",0,4,5,2400.513868228,1609488,-1.6739764335716716,-inf,-inf,""
"c043",0,4,5,2400.757131419,1609500,-63.45023223167412,-1.1779080779238948,-64.62814030959801,".(C .(.(CONS .(DIGIT v0_)) v1_)) = .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 3)) NIL)))));"
"c043",0,4,5,2401.5280337179997,1609601,-59.76940082503867,-1.1779080779238948,-60.94730890296257,".(C v0_) = .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 3)) NIL)))));"
"c043",0,4,5,2402.023154093,1609683,-58.67078853637056,-1.1779080779238948,-59.848696614294454,".(C v0_) = .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 3)) NIL)))));"
"c043",0,4,5,2402.995417753,1609823,-57.77697066034846,-1.1779080779238948,-58.954878738272356,".(C v0_) = .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 3)) NIL)))));"
"c043",0,4,5,2406.397861508,1610385,-56.96604044413213,-1.1779080779238948,-58.14394852205603,".(C v0_) = .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 3)) NIL)))));"
"c043",0,4,5,2474.48195567,1621133,-55.68510659867007,-1.1779080779238948,-56.86301467659396,".(C v0_) = .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 3)) NIL)))));"
