problem,run,order,trial,time,count,lprior,llikelihood,lposterior,trs
"c054",1,4,2,976.193221192,1389330,-86.09976145337,-0.12641114559677677,-86.22617259896677,".(C .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 0)) NIL)))) = .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 0)) NIL))); C = TAIL; + = -;"
"c054",0,4,1,6.590558407,12687,-11.054142467558023,-inf,-inf,"IF = IF;"
"c054",1,4,3,1294.841347235,1573033,-86.23459619237626,-0.3782329772860633,-86.61282916966232,".(C .(.(CONS .(DIGIT v0_)) .(.(CONS .(DIGIT v1_)) .(.(CONS .(DIGIT v2_)) v3_)))) = .(.(CONS .(DIGIT v2_)) .(.(CONS .(DIGIT v2_)) .(.(CONS .(DIGIT v2_)) v3_))); 9 = 1;"
"c054",3,4,1,209.202906746,434495,-36.566996060846236,-inf,-inf,".(CONS .(DIGIT .(v0_ 0))) = TAIL;"
"c054",0,4,3,1684.249925695,1540812,-205.17552645127603,-0.3782329772860633,-205.5537594285621,".(C .(.(CONS .(DIGIT v0_)) .(.(CONS .(DIGIT v1_)) .(.(CONS .(DIGIT v2_)) v3_)))) = .(.(CONS .(DIGIT v2_)) .(.(CONS .(DIGIT v2_)) .(.(CONS .(DIGIT v2_)) v3_))); .(.(.(.(.(.(IF FALSE) .(v0_ DIGIT)) v1_) .(v2_ >)) 6) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 0)) NIL)))) = .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 0)) NIL)));"
"c054",3,4,1,461.262109082,921855,-24.681593309458933,0,-24.681593309458933,"C = TAIL; 4 = 0;"
"c054",0,4,2,1197.3077756530001,1412637,-184.55021788440905,-0.1264111455970763,-184.67662903000613,".(C .(.(CONS .(DIGIT 0)) NIL)) = .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 0)) NIL))); .(C .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 0)) v0_))) = .(C v0_); .(op26 .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 0)) NIL))) = .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 0)) NIL))); .(op27 v0_) = .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 0)) NIL)); .(C v0_) = .(op26 .(op27 v0_));"
"c054",0,4,1,213.11069105,389242,-11.994223072961038,0,-11.994223072961038,"C = TAIL;"
"c054",4,4,1,333.816766388,707079,-42.05403391053203,-inf,-inf,".(.(IF .(v0_ v1_)) v1_) = TAIL;"
"c054",0,4,7,3997.98289805,1800327,-92.74359776975585,-2.4491505264626907,-95.19274829621854,".(C .(.(CONS .(DIGIT v0_)) .(.(CONS .(DIGIT v1_)) .(.(CONS v2_) v3_)))) = .(.(CONS v2_) .(.(CONS v2_) .(.(CONS v2_) v3_))); .(TAIL .(.(v0_ 6) +)) = NIL;"
