problem,run,order,trial,time,count,lprior,llikelihood,lposterior,trs
"c053",1,5,1,98.453481511,202021,-26.784515825814456,-inf,-inf,"TAIL = TAIL; IF = .(.(.(IF TRUE) IF) IF);"
"c053",1,5,1,287.876458693,567865,-43.32236104206183,-inf,-inf,"C = .(CONS .(HEAD .(TAIL .(TAIL .(.(CONS NAN) .(.(CONS NAN) .(TAIL NIL)))))));"
"c053",3,5,1,490.104614863,990156,-30.025414936117446,0,-30.025414936117446,"C = .(.(IF FALSE) .(C .(C .(TAIL NIL))));"
"c053",2,5,1,428.444531007,897326,-44.966285788847905,-inf,-inf,".(CONS .(DIGIT .(.(v0_ 0) FALSE))) = TAIL;"
"c053",0,5,1,236.053690199,516597,-64.82640395934584,-inf,-inf,"C = .(CONS .(HEAD .(.(.(.(IF .(.(.(.(IF TRUE) .(EQUAL 2)) .(EQUAL 3)) 0)) TAIL) C) NIL)));"
"c053",3,5,1,4.493924335,9872,-51.32121617309726,-inf,-inf,".(.(IF .(.(v0_ IF) 7)) NIL) = TAIL;"
"c053",0,5,1,471.470592331,946952,-60.70934275421297,0,-60.70934275421297,"C = TAIL; 7 = .(.(.(IF FALSE) 7) .(.(.(IF .(EMPTY .(.(CONS NAN) NIL))) 4) 7));"
"c053",4,5,1,378.203191312,810060,-43.73442906138869,0,-43.73442906138869,"C = .(.(IF FALSE) .(TAIL NIL)); TAIL = .(.(.(IF FALSE) TAIL) TAIL);"
"c053",1,5,1,146.937034519,299454,-28.978636036598992,-inf,-inf,".(v0_ 4) = TAIL;"
"c053",4,5,1,484.422797214,1029223,-26.231103926219824,0,-26.231103926219824,"C = .(.(IF FALSE) .(TAIL .(C NIL)));"
"c053",3,5,2,808.8226502709999,1383856,-111.77177381504774,-inf,-inf,".(op26 NIL) = .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 5)) NIL)); .(op27 .(.(CONS .(DIGIT 5)) NIL)) = NIL; .(C v0_) = .(op26 .(op27 v0_)); TAIL = TAIL; .(C .(.(CONS .(DIGIT 5)) NIL)) = .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 5)) NIL));"
"c053",2,5,1,493.685934287,1027461,-45.17296288856731,-inf,-inf,".(.(IF v0_) .(v1_ IF)) = TAIL;"
"c053",1,5,4,1838.9967249630004,1910500,-289.16839227451123,-inf,-inf,".(op26 NIL) = .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 5)) NIL)); .(op26 .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 4)) NIL))) = .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 4)) NIL)))); .(op26 .(.(CONS .(DIGIT 2)) NIL)) = .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 2)) NIL))); .(op27 .(.(CONS .(DIGIT 5)) NIL)) = NIL; .(op27 .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 4)) NIL))))) = .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 4)) NIL)); .(op27 .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 2)) NIL)))) = .(.(CONS .(DIGIT 2)) NIL); .(C v0_) = .(op26 .(op27 v0_)); TAIL = C;"
