problem,run,order,trial,time,count,lprior,llikelihood,lposterior,trs
"c047",3,5,3,1776.546384625,1495866,-177.10226756803777,-0.3932706314716784,-177.49553819950944,".(C .(.(CONS .(DIGIT v0_)) v1_)) = .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT v0_)) v1_)))))); .(C .(.(CONS .(DIGIT 6)) NIL)) = .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 6)) NIL)))))); .(C .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 0)) NIL))) = .(TAIL .(C .(TAIL NIL)));"
"c047",3,5,1,362.261758823,697828,-29.821074745711357,-inf,-inf,".(CONS .(v0_ 4)) = TAIL;"
"c047",3,5,1,582.123816151,1113166,-11.994222255333286,-inf,-inf,"- = -;"
"c047",1,5,1,1.446812674,2636,-19.844738939335286,-inf,-inf,".(CONS NAN) = TAIL;"
"c047",0,5,1,96.419566581,189367,-32.644048772403444,0,-32.644048772403444,"IF = .(.(.(IF TRUE) .(.(.(IF FALSE) IF) IF)) IF); C = TAIL;"
"c047",0,5,2,757.1656608210001,1173106,-90.90719937208709,-inf,-inf,".(.(v1_ 1) v0_) = .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 5)) v0_)))));"
"c047",1,5,6,3522.6142050500002,1652594,-76.50097034667428,-inf,-inf,".(C .(.(CONS v0_) v1_)) = .(.(CONS NAN) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 5)) .(.(CONS v0_) v1_))))));"
"c047",2,5,1,2.187914853,4350,-24.681360198957243,0,-24.681360198957243,"C = TAIL; 6 = 5;"
"c047",4,5,1,457.785161406,812447,-35.6180206678505,0,-35.6180206678505,"C = .(CONS .(DIGIT .(.(.(IF TRUE) 0) 1)));"
"c047",1,5,2,650.431725628,1141237,-191.74530038479284,-inf,-inf,".(op26 .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 0)) NIL))))) = .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 0)) NIL))))))); .(op27 .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 0)) NIL))) = .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 0)) NIL)))); .(C v0_) = .(op26 .(op27 v0_));"
"c047",3,5,1,346.553484559,668948,-35.95818127139009,-inf,-inf,".(CONS .(HEAD .(TAIL .(C NIL)))) = TAIL;"
"c047",1,5,1,23.187194992,44419,-19.84475599530096,-inf,-inf,".(CONS v0_) = TAIL;"
"c047",1,5,1,464.196357003,878799,-21.909003824926458,0,-21.909003824926458,"> = EQUAL; C = TAIL;"
"c047",1,5,1,139.861642592,276480,-66.17391829822145,-inf,-inf,".(.(IF v0_) .(.(.(v1_ TRUE) v2_) FALSE)) = TAIL;"
"c047",1,5,1,276.16784155,536617,-28.97865715802636,-inf,-inf,".(v0_ 4) = TAIL;"
"c047",2,5,4,1849.0660286309999,1476740,-81.74089540230176,-0.7755156973585986,-82.51641109966036,".(C .(.(CONS .(DIGIT v0_)) v1_)) = .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT v0_)) v1_))))));"
"c047",0,5,1,131.0704299,257605,-34.26591662638931,0,-34.26591662638931,"TAIL = .(.(.(.(IF FALSE) CONS) CONS) NAN); C = TAIL;"
"c047",1,5,1,20.428064358,38770,-24.68159001862262,0,-24.68159001862262,"C = TAIL; 7 = 9;"
"c047",1,5,4,2227.531941744,1537128,-505.6551753476049,-0.7755156973585986,-506.43069104496345,".(C .(.(CONS .(DIGIT v0_)) v1_)) = .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT v0_)) v1_)))))); .(op26 .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 0)) NIL))) = 9; .(op26 .(v0_ .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 5)) .(v0_ .(v0_ .(.(CONS .(DIGIT 5)) NIL)))))))) = 0; .(op27 .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 0)) NIL))) = 0; .(op27 .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 5)) NIL)))))))) = 3; .(op28 .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 0)) NIL))) = NIL; .(op28 .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 5)) NIL)))))))) = .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 5)) NIL))))); .(C v0_) = .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT .(op26 v0_))) .(.(CONS .(DIGIT .(op27 v0_))) .(op28 v0_)))))))); > = EQUAL;"
"c047",0,5,1,507.12126844,953831,-39.000187697213114,0,-39.000187697213114,"C = TAIL; TRUE = .(EMPTY .(TAIL .(.(CONS NAN) .(TAIL NIL))));"
"c047",2,5,2,1022.998156608,1260069,-82.91727366520482,-0.14646132859435426,-83.06373499379917,".(C v0_) = .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 0)) NIL)))))));"
"c047",3,5,11,6356.296350277,1821261,-64.43341151104966,-6.356212698450944,-70.7896242095006,".(C v0_) = .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 5)) v0_)))));"
"c047",0,5,1,77.298276505,153256,-49.495537142799535,0,-49.495537142799535,"C = TAIL; IF = .(.(.(.(.(IF FALSE) .(IF TRUE)) .(IF .(.(EQUAL C) C))) IF) IF);"
"c047",4,5,1,118.941000164,218774,-18.64269577482964,0,-18.64269577482964,"C = .(.(IF TRUE) NIL);"
"c047",3,5,1,449.361921567,859013,-38.79133795408171,-inf,-inf,"NAN = NAN; .(CONS .(v0_ 1)) = TAIL;"
