problem,run,order,trial,time,count,lprior,llikelihood,lposterior,trs
"c046",0,4,1,0.000022214,1,-1.3862943611198906,-inf,-inf,""
"c046",0,4,1,0.01170693,24,-11.57488104387042,0,-11.57488104387042,"C = TAIL;"
"c046",0,4,2,601.113725853,1000494,-1.6739764335716716,-inf,-inf,""
"c046",0,4,2,601.397212922,1000504,-22.35402933648031,-10.665396583885958,-33.01942592036627,"C = .(CONS .(DIGIT 6));"
"c046",0,4,2,601.4349415,1000541,-11.994223098585394,-11.426180051231757,-23.42040314981715,"C = TAIL;"
"c046",0,4,2,601.452568964,1000561,-11.897733726484866,-11.426180051231757,-23.323913777716623,"C = TAIL;"
"c046",0,4,2,657.096267807,1021698,-22.353020541794358,-0.14646132859436523,-22.499481870388724,"C = .(CONS .(DIGIT 7));"
"c046",0,4,2,661.62661773,1023295,-22.352696502364637,-0.14646132859436523,-22.499157830959003,"C = .(CONS .(DIGIT 7));"
"c046",0,4,3,1200.564471975,1209746,-1.6739764335716716,-inf,-inf,""
"c046",0,4,3,1201.00962591,1209762,-369.2302929825466,-0.4083082483276416,-369.6386012308742,".(C .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 4)) NIL))) = .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 4)) NIL))); .(C NIL) = .(.(CONS .(DIGIT 3)) NIL); .(C .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 4)) v0_)))) = .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 3)) .(C v0_)))); .(C .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 8)) v0_)))) = .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 3)) .(C v0_)))); .(C .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 0)) v0_)))) = .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 7)) .(C v0_)))); .(C .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 3)) v0_)))) = .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 0)) .(C v0_)))); .(C .(.(CONS .(DIGIT 4)) v0_)) = .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 4)) v0_));"
"c046",0,4,3,1201.029558334,1209767,-27.50878524090121,-0.4083082483276416,-27.917093489228854,".(C v0_) = .(.(CONS .(DIGIT 7)) v0_);"
"c046",0,4,3,1201.4951257320001,1209870,-27.425451026898592,-0.4083082483276416,-27.833759275226235,".(C v0_) = .(.(CONS .(DIGIT 7)) v0_);"
"c046",0,4,3,1209.770282487,1211473,-26.970035613416883,-0.4083082483276416,-27.378343861744526,".(C v0_) = .(.(CONS .(DIGIT 7)) v0_);"
"c046",0,4,3,1214.83071064,1212476,-26.795737534235748,-0.4083082483276416,-27.20404578256339,".(C v0_) = .(.(CONS .(DIGIT 7)) v0_);"
"c046",0,4,4,1800.4584026180003,1322311,-1.6739764335716716,-inf,-inf,""
"c046",0,4,4,1800.7350938650002,1322315,-27.9139541815381,-0.7354148548565298,-28.649369036394628,".(C v0_) = .(.(CONS .(DIGIT 7)) v0_);"
"c046",0,4,4,1801.1247265880002,1322403,-23.597342978284594,-0.7354148548565298,-24.332757833141123,".(C v0_) = .(.(CONS .(DIGIT 7)) v0_);"
"c046",0,4,4,1804.7828456280001,1323098,-23.191881821962983,-0.7354148548565298,-23.927296676819513,".(C v0_) = .(.(CONS .(DIGIT 7)) v0_);"
"c046",0,4,5,2400.4067933720003,1430072,-1.6739764335716716,-inf,-inf,""
"c046",0,4,5,2400.614835074,1430074,-23.597342978284594,-1.1879326394487828,-24.785275617733376,".(C v0_) = .(.(CONS .(DIGIT 7)) v0_);"
"c046",0,4,5,2406.684484369,1430979,-23.191881821962983,-1.1879326394487828,-24.379814461411765,".(C v0_) = .(.(CONS .(DIGIT 7)) v0_);"
"c046",0,4,6,3000.5453223590002,1516050,-1.6739764335716716,-inf,-inf,""
"c046",0,4,6,3000.5662447770005,1516052,-23.597342978284594,-1.7708736552884812,-25.368216633573077,".(C v0_) = .(.(CONS .(DIGIT 7)) v0_);"
"c046",0,4,6,3011.144177645,1517143,-23.191881821962983,-1.7708736552884812,-24.962755477251463,".(C v0_) = .(.(CONS .(DIGIT 7)) v0_);"
"c046",0,4,7,3600.5344510860004,1573582,-1.6739764335716716,-inf,-inf,""
"c046",0,4,7,3600.6508672890004,1573591,-23.597342978284594,-2.4491501036465255,-26.046493081931118,".(C v0_) = .(.(CONS .(DIGIT 7)) v0_);"
"c046",0,4,7,3609.6364542520005,1574388,-23.191881821962983,-2.4491501036465255,-25.64103192560951,".(C v0_) = .(.(CONS .(DIGIT 7)) v0_);"
"c046",0,4,8,4200.493850303,1619963,-1.6739764335716716,-inf,-inf,""
"c046",0,4,8,4200.915560938,1619986,-53.33369091784087,-3.2127371169461876,-56.546428034787056,".(op26 v0_) = .(.(CONS .(DIGIT 7)) v0_); .(op27 v0_) = v0_; .(C v0_) = .(op26 .(op27 v0_));"
"c046",0,4,8,4201.275562337,1620007,-23.597342978284594,-3.2127368975765984,-26.81007987586119,".(C v0_) = .(.(CONS .(DIGIT 7)) v0_);"
"c046",0,4,8,4212.654264212,1620808,-23.191881821962983,-3.2127368975765984,-26.40461871953958,".(C v0_) = .(.(CONS .(DIGIT 7)) v0_);"
"c046",0,4,9,4800.528648339,1663102,-1.6739764335716716,-inf,-inf,""
"c046",0,4,9,4800.699021513,1663104,-23.597342978284594,-4.0917092944008715,-27.689052272685466,".(C v0_) = .(.(CONS .(DIGIT 7)) v0_);"
"c046",0,4,9,4817.25665434,1664061,-23.191881821962983,-4.0917092944008715,-27.283591116363855,".(C v0_) = .(.(CONS .(DIGIT 7)) v0_);"
"c046",0,4,10,5400.492125443,1700275,-1.6739764335716716,-inf,-inf,""
"c046",0,4,10,5400.741649675,1700281,-23.597342978284594,-5.061004584104164,-28.65834756238876,".(C v0_) = .(.(CONS .(DIGIT 7)) v0_);"
"c046",0,4,10,5416.508261630001,1701197,-23.191881821962983,-5.061004584104164,-28.252886406067148,".(C v0_) = .(.(CONS .(DIGIT 7)) v0_);"
"c046",0,4,11,6000.537465307,1735428,-1.6739764335716716,-inf,-inf,""
"c046",0,4,11,6001.242966509,1735447,-23.597342978284594,-6.175760713584519,-29.773103691869114,".(C v0_) = .(.(CONS .(DIGIT 7)) v0_);"
"c046",0,4,11,6026.781509918001,1736596,-23.191881821962983,-6.175760713584519,-29.367642535547503,".(C v0_) = .(.(CONS .(DIGIT 7)) v0_);"
"c046",1,4,1,0.000035625,1,-1.3862943611198906,-inf,-inf,""
"c046",1,4,1,0.001795164,12,-11.57488104387042,0,-11.57488104387042,"C = TAIL;"
"c046",1,4,2,601.154195565,988683,-1.6739764335716716,-inf,-inf,""
"c046",1,4,2,601.389989517,988693,-21.90900302914855,-11.426180051231757,-33.335183080380304,"EQUAL = EQUAL; C = TAIL;"
"c046",1,4,2,601.400460959,988703,-11.99422310083374,-11.426180051231757,-23.420403152065496,"C = TAIL;"
"c046",1,4,2,601.454053968,988753,-11.994223096317477,-11.426180051231757,-23.420403147549234,"C = TAIL;"
"c046",1,4,2,601.479507676,988781,-11.994223089792563,-11.426180051231757,-23.42040314102432,"C = TAIL;"
"c046",1,4,2,601.5063222150001,988810,-11.99422297937095,-11.426180051231757,-23.420403030602706,"C = TAIL;"
