problem,run,order,trial,time,count,lprior,llikelihood,lposterior,trs
"c059",0,1,1,0.000018584,1,-1.3862943611198906,-inf,-inf,""
"c059",0,1,1,0.012152418,28,-11.57488104387042,0,-11.57488104387042,"C = TAIL;"
"c059",0,1,2,601.262312381,1099959,-1.6739764335716716,-inf,-inf,""
"c059",0,1,2,601.625194629,1099961,-11.897733726484866,-27.27026556657746,-39.16799929306232,"C = TAIL;"
"c059",0,1,3,1200.675731605,1299566,-1.6739764335716716,-inf,-inf,""
"c059",0,1,3,1200.939354239,1299570,-293.9758744917035,-0.40830825579566066,-294.38418274749915,".(C .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 3)) NIL))))))))) = .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 2)) NIL)))))))); .(C .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 6)) NIL))))))))) = .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 3)) NIL)))))))); C = TAIL;"
"c059",0,1,3,1200.943471738,1299571,-163.49337089858233,-0.40830825579566066,-163.901679154378,".(C .(.(CONS .(DIGIT v0_)) .(.(CONS .(DIGIT v1_)) .(.(CONS .(DIGIT v2_)) .(.(CONS .(DIGIT v3_)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT v4_)) .(.(CONS .(DIGIT v5_)) .(.(CONS .(DIGIT v6_)) NIL))))))))) = .(.(CONS .(DIGIT v0_)) .(.(CONS .(DIGIT v1_)) .(.(CONS .(DIGIT v2_)) .(.(CONS .(DIGIT v6_)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT v4_)) .(.(CONS .(DIGIT v5_)) .(.(CONS .(DIGIT v3_)) NIL)))))))); C = TAIL;"
"c059",0,1,3,1200.946656951,1299572,-11.994166257400355,-54.64701242848207,-66.64117868588242,"C = TAIL;"
"c059",0,1,3,1201.080937405,1299623,-19.844759489063563,-42.67416041234914,-62.5189199014127,".(C v0_) = v0_;"
"c059",0,1,3,1228.313493837,1304688,-19.803088011433466,-42.67416041234914,-62.477248423782605,".(C v0_) = v0_;"
