problem,run,order,trial,time,count,lprior,llikelihood,lposterior,trs
"c046",0,1,2,689.630324649,1056290,-113.7102326439114,-inf,-inf,".(C .(.(CONS .(DIGIT v0_)) .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 5)) NIL)))) = NIL; .(C .(.(CONS .(DIGIT v0_)) v1_)) = .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT v0_)) .(.(CONS .(DIGIT v0_)) .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 5)) .(C v1_))))));"
"c046",3,1,8,4281.175462008,2361355,-63.14074173031599,-3.192686961863824,-66.33342869217981,".(op26 v0_) = .(.(CONS .(DIGIT 7)) v0_); .(op27 v0_) = v0_; .(C v0_) = .(op26 .(op27 v0_)); op26 = C;"
"c046",4,1,5,2629.5079042079997,2053427,-37.963138716429356,-1.132794695496994,-39.09593341192635,".(C v0_) = .(.(CONS .(DIGIT 7)) v0_); TRUE = TRUE;"
"c046",2,1,1,317.87995932,648175,-29.821062625883442,-inf,-inf,".(CONS .(v0_ 9)) = TAIL;"
"c046",1,1,2,1021.710187738,1331447,-64.83623541120883,-24.082137326557618,-88.91837273776645,".(op26 v0_) = .(.(CONS .(DIGIT 7)) NIL); .(op27 v0_) = v0_; .(C v0_) = .(op26 .(op27 v0_));"
"c046",4,1,1,266.831539057,544323,-38.891812802816744,0,-38.891812802816744,".(v0_ -) = HEAD; C = TAIL;"
"c046",2,1,1,384.71097834,781370,-38.89191311316914,0,-38.89191311316914,".(v0_ 2) = HEAD; C = TAIL;"
"c046",0,1,4,1881.5049506080002,1557444,-62.42032163526041,-0.6903022037447433,-63.11062383900515,".(op26 v0_) = .(.(CONS .(DIGIT 7)) v0_); .(op27 v0_) = v0_; .(C v0_) = .(op26 .(op27 v0_));"
"c046",0,1,1,506.89781189,874993,-21.909003118335104,-inf,-inf,"TAIL = TAIL; - = -;"
"c046",3,1,9,5224.4063318240005,2444263,-59.091042882255834,-4.076671900062973,-63.16771478231881,".(op26 v0_) = .(.(CONS .(DIGIT 7)) v0_); .(op27 v0_) = v0_; .(C v0_) = .(op26 .(op27 v0_));"
"c046",0,1,2,1109.443581543,1237405,-134.35005269123354,-inf,-inf,".(op26 v0_) = .(.(CONS .(DIGIT 7)) v0_); .(op27 v0_) = v0_; .(op27 .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 5)) NIL))))) = .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 5)) NIL)))));"
"c046",2,1,9,4923.106376405,2454520,-89.17891438484541,-4.0766719878831505,-93.25558637272856,".(op28 v0_) = .(op26 .(op27 v0_)); .(op29 v0_) = v0_; .(C v0_) = .(op28 .(op29 v0_)); .(op26 v0_) = .(.(CONS .(DIGIT 7)) v0_); .(op27 v0_) = v0_;"
"c046",2,1,1,234.77502602,480330,-43.781865716327985,0,-43.781865716327985,"C = TAIL; > = .(.(.(IF .(.(> .(DIGIT 4)) NAN)) >) EQUAL);"
"c046",1,1,1,369.452202297,708991,-59.007688255390306,-inf,-inf,".(CONS .(v0_ .(+ .(.(v1_ 9) v2_)))) = TAIL;"
"c046",3,1,1,167.56366542,335071,-32.87964815001058,-inf,-inf,"C = .(.(IF TRUE) .(C .(TAIL .(.(CONS NAN) NIL))));"
"c046",2,1,1,359.514478904,732415,-11.994223049948044,0,-11.994223049948044,"C = TAIL;"
