problem,run,order,trial,time,count,lprior,llikelihood,lposterior,trs
"c041",0,1,4,2339.136633342,1822933,-52.809953137014475,-18.624407817196563,-71.43436095421103,".(op30 v0_) = .(op26 .(op27 v0_)); .(v0_ v1_) = v1_;"
"c041",0,1,2,1129.382761696,1291568,-70.85138830258961,-inf,-inf,"EMPTY = EMPTY; .(C .(.(CONS v0_) .(.(CONS .(DIGIT 3)) .(.(CONS v1_) .(.(CONS .(DIGIT 4)) NIL))))) = .(.(CONS .(DIGIT 9)) NIL);"
"c041",3,1,4,2144.5352666420004,1938751,-171.29570770646086,-0.6652389307219524,-171.96094663718281,".(op26 NIL) = .(.(CONS .(DIGIT 9)) NIL); .(op27 v0_) = NIL; .(op27 .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 4)) NIL))))) = NIL; .(op27 .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 6)) NIL))))))) = NIL; .(C v0_) = .(op26 .(op27 v0_));"
"c041",1,1,1,505.909073571,791441,-33.65278625063091,-inf,-inf,"C = TAIL; 9 = 2; NIL = NIL;"
"c041",0,1,3,1582.9866423949998,1512144,-34.73632920883669,-0.33813166608429757,-35.07446087492099,".(C v0_) = .(.(CONS .(DIGIT 9)) NIL);"
"c041",1,1,1,2.245441796,3204,-11.054183230662918,-inf,-inf,"HEAD = HEAD;"
"c041",2,1,2,784.8617645490001,1031681,-55.52337541715602,-0.11638557521323566,-55.639760992369254,".(C v0_) = .(.(CONS .(DIGIT 9)) NIL); .(C .(.(CONS .(DIGIT v0_)) v1_)) = .(C v1_);"
"c041",0,1,7,3887.7212195459997,2324440,-107.97194047786222,-2.2787211861468077,-110.25066166400903,".(C v0_) = .(.(CONS .(DIGIT 9)) .(TAIL NIL)); .(C .(.(CONS .(DIGIT 0)) NIL)) = .(.(CONS .(DIGIT 9)) NIL); .(C .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 7)) NIL)))) = .(.(CONS .(DIGIT 9)) NIL);"
"c041",0,1,10,5706.628446989998,2708649,-458.31001296986864,-4.840448740600866,-463.15046171046953,".(C v0_) = .(.(CONS .(DIGIT 9)) NIL); .(C .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 4)) NIL))))) = .(.(CONS .(DIGIT 9)) NIL); .(C .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 6)) NIL))))))) = .(.(CONS .(DIGIT 9)) NIL); .(C NIL) = .(.(CONS .(DIGIT 9)) NIL); .(C .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 2)) NIL))) = .(.(CONS .(DIGIT 9)) NIL); .(C .(.(CONS .(DIGIT 0)) NIL)) = .(.(CONS .(DIGIT 9)) NIL); .(C .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 7)) NIL)))) = .(.(CONS .(DIGIT 9)) NIL); .(C .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 5)) NIL)))))))) = .(.(CONS .(DIGIT 9)) NIL); .(C .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 1)) NIL))) = .(.(CONS .(DIGIT 9)) NIL); .(C .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 6)) NIL))))))) = .(.(CONS .(DIGIT 9)) NIL);"
"c041",3,1,1,113.141584492,196602,-36.67387490718181,-inf,-inf,"C = .(CONS .(HEAD .(.(CONS .(HEAD NIL)) .(C .(C NIL)))));"
