problem,run,order,trial,time,count,lprior,llikelihood,lposterior,trs
"c047",0,2,1,0.000023407,1,-1.3862943611198906,-inf,-inf,""
"c047",0,2,1,0.05329051,68,-11.57488104387042,0,-11.57488104387042,"C = TAIL;"
"c047",0,2,2,601.178982857,1045471,-1.6739764335716716,-inf,-inf,""
"c047",0,2,2,601.5304499380001,1045492,-11.994223099841964,-36.08005929982899,-48.07428239967095,"C = TAIL;"
"c047",0,2,2,601.599935706,1045520,-11.897733726484866,-36.08005929982899,-47.977793026313854,"C = TAIL;"
"c047",0,2,2,602.335567732,1046164,-22.355291762392703,-24.107098159996163,-46.462389922388866,"C = .(CONS .(DIGIT 9));"
"c047",0,2,2,602.511654376,1046331,-22.355291726517684,-24.107098159996163,-46.46238988651385,"C = .(CONS .(DIGIT 9));"
"c047",0,2,2,603.065646023,1046792,-22.227401647146962,-24.107098159996163,-46.334499807143125,"C = .(CONS .(DIGIT 9));"
"c047",0,2,3,1200.650179935,1191904,-1.6739764335716716,-inf,-inf,""
"c047",0,2,3,1200.827082177,1191907,-57.046083151805675,-0.4032957148604325,-57.44937886666611,".(C v0_) = .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 5)) v0_)))));"
"c047",0,2,3,1203.961362593,1192680,-53.382521505676024,-0.4032957148604325,-53.78581722053646,".(C v0_) = .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 5)) v0_)))));"
"c047",0,2,4,1800.586854529,1317507,-1.6739764335716716,-inf,-inf,""
"c047",0,2,4,1800.6645422440001,1317509,-53.787986613784184,-0.7905533207761597,-54.57853993456035,".(C v0_) = .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 5)) v0_)))));"
