problem,run,order,trial,time,count,lprior,llikelihood,lposterior,trs
"c056",0,1,1,0.00001835,1,-1.3862943611198906,-inf,-inf,""
"c056",0,1,1,0.001952226,5,-11.57488104387042,0,-11.57488104387042,"C = TAIL;"
"c056",0,1,2,601.282499642,1178380,-1.6739764335716716,-inf,-inf,""
"c056",0,1,2,601.61343024,1178382,-11.897733726484866,-19.933336417047947,-31.831070143532813,"C = TAIL;"
"c056",0,1,3,1200.878074844,1503355,-1.6739764335716716,-inf,-inf,""
"c056",0,1,3,1201.0886449569998,1503358,-50.0904762704709,-60.62158793218484,-110.71206420265574,".(C v0_) = .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 4)) NIL))));"
"c056",0,1,3,1201.1220068829998,1503374,-49.82384760721697,-60.62158793218484,-110.44543553940181,".(C v0_) = .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 4)) NIL))));"
"c056",0,1,3,1202.1359517479998,1503679,-19.844758894621407,-28.71736267440088,-48.56212156902229,".(C v0_) = v0_;"
"c056",0,1,3,1203.1380655659998,1503996,-19.84475753779764,-28.71736267440088,-48.56212021219852,".(C v0_) = v0_;"
"c056",0,1,4,1800.4825922429998,1643006,-1.6739764335716716,-inf,-inf,""
"c056",0,1,4,1800.6290060699998,1643008,-94.61300280271108,-0.7454404508145147,-95.35844325352559,".(C .(.(CONS .(DIGIT v0_)) .(.(CONS .(DIGIT v1_)) .(.(CONS .(DIGIT v2_)) .(.(CONS .(DIGIT v3_)) .(.(CONS .(DIGIT v4_)) v5_)))))) = .(.(CONS .(DIGIT v0_)) .(.(CONS .(DIGIT v1_)) .(.(CONS .(DIGIT v2_)) .(.(CONS .(DIGIT v3_)) v5_))));"
"c056",0,1,4,1802.8108958029998,1643398,-93.4255341343459,-0.7454404508145147,-94.17097458516041,".(C .(.(CONS .(DIGIT v0_)) .(.(CONS .(DIGIT v1_)) .(.(CONS v2_) .(.(CONS .(DIGIT v3_)) .(.(CONS .(DIGIT v4_)) v5_)))))) = .(.(CONS .(DIGIT v0_)) .(.(CONS .(DIGIT v1_)) .(.(CONS v2_) .(.(CONS .(DIGIT v3_)) v5_))));"
"c056",0,1,4,1809.326030669,1644531,-93.25151138036662,-0.7454404508145147,-93.99695183118114,".(C .(.(CONS v0_) .(.(CONS .(DIGIT v1_)) .(.(CONS .(DIGIT v2_)) .(.(CONS .(DIGIT v3_)) .(.(CONS .(DIGIT v4_)) v5_)))))) = .(.(CONS v0_) .(.(CONS .(DIGIT v1_)) .(.(CONS .(DIGIT v2_)) .(.(CONS .(DIGIT v3_)) v5_))));"
"c056",0,1,4,1809.353971806,1644536,-92.11382863021707,-0.7454404508145147,-92.85926908103158,".(C .(.(CONS .(DIGIT v0_)) .(.(CONS .(DIGIT v1_)) .(.(CONS .(DIGIT v2_)) .(.(CONS v3_) .(.(CONS .(DIGIT v4_)) v5_)))))) = .(.(CONS .(DIGIT v0_)) .(.(CONS .(DIGIT v1_)) .(.(CONS .(DIGIT v2_)) .(.(CONS v3_) v5_))));"
"c056",0,1,4,1809.363509246,1644539,-92.10686676153857,-0.7454404508145147,-92.85230721235308,".(C .(.(CONS .(DIGIT v0_)) .(.(CONS .(DIGIT v1_)) .(.(CONS .(DIGIT v2_)) .(v3_ .(.(CONS .(DIGIT v4_)) v5_)))))) = .(.(CONS .(DIGIT v0_)) .(.(CONS .(DIGIT v1_)) .(.(CONS .(DIGIT v2_)) .(v3_ v5_))));"
"c056",0,1,4,1809.3921929199998,1644544,-92.03275878938484,-0.7454404508145147,-92.77819924019936,".(C .(.(CONS .(DIGIT v0_)) .(.(CONS .(DIGIT v1_)) .(.(CONS .(DIGIT v2_)) .(v3_ .(.(CONS .(DIGIT v4_)) v5_)))))) = .(.(CONS .(DIGIT v0_)) .(.(CONS .(DIGIT v1_)) .(.(CONS .(DIGIT v2_)) .(v3_ v5_))));"
"c056",0,1,4,1809.4076444189998,1644549,-91.97072778657639,-0.7454404508145147,-92.7161682373909,".(C .(.(CONS .(DIGIT v0_)) .(.(CONS .(DIGIT v1_)) .(.(CONS .(DIGIT v2_)) .(.(CONS v3_) .(.(CONS .(DIGIT v4_)) v5_)))))) = .(.(CONS .(DIGIT v0_)) .(.(CONS .(DIGIT v1_)) .(.(CONS .(DIGIT v2_)) .(.(CONS v3_) v5_))));"
"c056",0,1,4,1809.5190169459997,1644566,-90.61675717604804,-0.7454404508145147,-91.36219762686255,".(C .(.(CONS v0_) .(.(CONS .(DIGIT v1_)) .(.(CONS .(DIGIT v2_)) .(.(CONS v3_) .(.(CONS .(DIGIT v4_)) v5_)))))) = .(.(CONS v0_) .(.(CONS .(DIGIT v1_)) .(.(CONS .(DIGIT v2_)) .(.(CONS v3_) v5_))));"
"c056",0,1,4,1809.6651966069999,1644588,-90.24746603587867,-0.7454404508145147,-90.99290648669319,".(C .(.(CONS .(DIGIT v0_)) .(.(CONS v1_) .(v2_ .(.(CONS .(DIGIT v3_)) .(.(CONS .(DIGIT v4_)) v5_)))))) = .(.(CONS .(DIGIT v0_)) .(.(CONS v1_) .(v2_ .(.(CONS .(DIGIT v3_)) v5_))));"
"c056",0,1,4,1809.8676583349998,1644625,-90.04059305254043,-0.7454404508145147,-90.78603350335494,".(C .(.(CONS .(DIGIT v0_)) .(.(CONS v1_) .(.(CONS .(DIGIT v2_)) .(v3_ .(.(CONS .(DIGIT v4_)) v5_)))))) = .(.(CONS .(DIGIT v0_)) .(.(CONS v1_) .(.(CONS .(DIGIT v2_)) .(v3_ v5_))));"
"c056",0,1,4,1815.6970075169997,1645627,-89.97935175358656,-0.7454404508145147,-90.72479220440107,".(C .(.(CONS .(DIGIT v0_)) .(v1_ .(.(CONS .(DIGIT v2_)) .(v3_ .(.(CONS .(DIGIT v4_)) v5_)))))) = .(.(CONS .(DIGIT v0_)) .(v1_ .(.(CONS .(DIGIT v2_)) .(v3_ v5_))));"
