problem,run,order,trial,time,count,lprior,llikelihood,lposterior,trs
"c056",0,2,1,0.000018221,1,-1.3862943611198906,-inf,-inf,""
"c056",0,2,1,0.253999374,395,-20.67162428777014,0,-20.67162428777014,"EMPTY = EMPTY; C = TAIL;"
"c056",0,2,1,0.385480173,629,-11.951725668966958,0,-11.951725668966958,"C = TAIL;"
"c056",0,2,2,601.761133374,1161270,-1.6739764335716716,-inf,-inf,""
"c056",0,2,2,601.7656192430001,1161276,-21.892352919737487,-19.277422725198576,-41.16977564493607,"> = >; C = TAIL;"
"c056",0,2,2,601.766284074,1161277,-11.994216541812005,-19.277422725198576,-31.27163926701058,"C = TAIL;"
"c056",0,2,2,601.786779034,1161301,-11.992348971463242,-19.277422725198576,-31.26977169666182,"C = TAIL;"
"c056",0,2,2,604.590887067,1163993,-11.992295476485907,-19.277422725198576,-31.269718201684483,"C = TAIL;"
"c056",0,2,3,1200.780649776,1445944,-1.6739764335716716,-inf,-inf,""
"c056",0,2,3,1200.997193803,1445947,-57.83103788161874,-54.25696760363051,-112.08800548524925,".(C v0_) = .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 4)) NIL)))));"
"c056",0,2,3,1201.0932283050001,1445970,-57.25372251658391,-54.25696760363051,-111.51069012021442,".(C v0_) = .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 4)) NIL)))));"
"c056",0,2,3,1201.347229615,1446034,-19.842220437582814,-28.211533119247886,-48.0537535568307,".(C v0_) = v0_;"
"c056",0,2,4,1800.482528314,1573887,-1.6739764335716716,-inf,-inf,""
"c056",0,2,4,1800.6100939420003,1573889,-112.42530923361534,-0.7604780704621782,-113.18578730407752,".(C .(.(CONS .(DIGIT v0_)) .(.(CONS .(DIGIT v1_)) .(.(CONS .(DIGIT v2_)) .(.(CONS .(DIGIT v3_)) .(.(CONS .(DIGIT v4_)) .(.(CONS .(DIGIT v5_)) v6_))))))) = .(.(CONS .(DIGIT v0_)) .(.(CONS .(DIGIT v1_)) .(.(CONS .(DIGIT v2_)) .(.(CONS .(DIGIT v3_)) .(.(CONS .(DIGIT v5_)) v6_)))));"
"c056",0,2,4,1804.8552206640002,1574681,-111.72867876910786,-0.7604780704621782,-112.48915683957004,".(C .(.(CONS .(DIGIT v0_)) .(.(CONS .(DIGIT v1_)) .(v2_ .(.(CONS .(DIGIT v3_)) .(.(CONS .(DIGIT v4_)) .(.(CONS .(DIGIT v5_)) v6_))))))) = .(.(CONS .(DIGIT v0_)) .(.(CONS .(DIGIT v1_)) .(v2_ .(.(CONS .(DIGIT v3_)) .(.(CONS .(DIGIT v5_)) v6_)))));"
"c056",0,2,4,1808.7444444010002,1575272,-101.93419135945057,-0.7604780704621782,-102.69466942991275,".(C .(.(CONS .(DIGIT v0_)) .(.(CONS .(DIGIT v1_)) .(.(CONS .(DIGIT v2_)) .(.(CONS .(DIGIT v3_)) .(.(CONS .(DIGIT v4_)) v5_)))))) = .(.(CONS .(DIGIT v0_)) .(.(CONS .(DIGIT v1_)) .(.(CONS .(DIGIT v2_)) .(.(CONS .(DIGIT v3_)) v5_))));"
"c056",0,2,4,1812.4108325570003,1575689,-98.77188588607075,-0.7604780704621782,-99.53236395653293,".(C .(.(CONS .(DIGIT v0_)) .(.(CONS .(DIGIT v1_)) .(.(CONS .(DIGIT v2_)) .(.(CONS .(DIGIT v3_)) .(.(CONS .(DIGIT v4_)) v5_)))))) = .(.(CONS .(DIGIT v0_)) .(.(CONS .(DIGIT v1_)) .(.(CONS .(DIGIT v2_)) .(.(CONS .(DIGIT v3_)) v5_))));"
"c056",0,2,4,1814.2126145350003,1575965,-97.55147306198619,-0.7604780704621782,-98.31195113244837,".(C .(.(CONS .(DIGIT v0_)) .(.(CONS v1_) .(.(CONS .(DIGIT v2_)) .(.(CONS .(DIGIT v3_)) .(.(CONS .(DIGIT v4_)) v5_)))))) = .(.(CONS .(DIGIT v0_)) .(.(CONS v1_) .(.(CONS .(DIGIT v2_)) .(.(CONS .(DIGIT v3_)) v5_))));"
"c056",0,2,4,1815.4169991260003,1576150,-97.42162278102333,-0.7604780704621782,-98.18210085148552,".(C .(v0_ .(.(CONS .(DIGIT v1_)) .(.(CONS .(DIGIT v2_)) .(.(CONS .(DIGIT v3_)) .(.(CONS .(DIGIT v4_)) v5_)))))) = .(v0_ .(.(CONS .(DIGIT v1_)) .(.(CONS .(DIGIT v2_)) .(.(CONS .(DIGIT v3_)) v5_))));"
"c056",0,2,4,1834.3585433850003,1579012,-11.994105864791539,-60.09304882924677,-72.0871546940383,"C = TAIL;"
"c056",0,2,4,2016.2184808960003,1606683,-11.994047251923654,-60.09304882924677,-72.08709608117042,"C = TAIL;"
"c056",0,2,4,2076.910239416,1615972,-19.844726386793923,-42.28385271028852,-62.128579097082444,".(C v0_) = v0_;"
"c056",0,2,5,2400.5753716940003,1667328,-1.6739764335716716,-inf,-inf,""
"c056",0,2,5,2400.6670592420005,1667340,-112.42530923361534,-1.2180084046551483,-113.64331763827049,".(C .(.(CONS .(DIGIT v0_)) .(.(CONS .(DIGIT v1_)) .(.(CONS .(DIGIT v2_)) .(.(CONS .(DIGIT v3_)) .(.(CONS .(DIGIT v4_)) .(.(CONS .(DIGIT v5_)) v6_))))))) = .(.(CONS .(DIGIT v0_)) .(.(CONS .(DIGIT v1_)) .(.(CONS .(DIGIT v2_)) .(.(CONS .(DIGIT v3_)) .(.(CONS .(DIGIT v5_)) v6_)))));"
