problem,run,order,trial,time,count,lprior,llikelihood,lposterior,trs
"c046",0,2,1,0.000021292,1,-1.3862943611198906,-inf,-inf,""
"c046",0,2,1,0.016818238,25,-11.57488104387042,0,-11.57488104387042,"C = TAIL;"
"c046",0,2,2,601.5094945010001,1189472,-1.6739764335716716,-inf,-inf,""
"c046",0,2,2,601.749285875,1189483,-21.90869376104172,-12.104275448237578,-34.0129692092793,"> = >; C = TAIL;"
"c046",0,2,2,601.750160682,1189485,-11.994223089792563,-12.104275448237578,-24.098498538030142,"C = TAIL;"
"c046",0,2,2,601.768367128,1189518,-11.99422297937095,-12.104275448237578,-24.098498427608526,"C = TAIL;"
"c046",0,2,2,601.780753932,1189541,-11.897733726484866,-12.104275448237578,-24.002009174722446,"C = TAIL;"
"c046",0,2,2,1015.727342618,1444597,-22.35527471635099,-0.13142369998311504,-22.486698416334107,"C = .(CONS .(DIGIT 7));"
"c046",0,2,2,1108.286236895,1497844,-22.352696502364637,-0.13142369998311504,-22.484120202347754,"C = .(CONS .(DIGIT 7));"
"c046",0,2,3,1200.7070956860002,1549898,-1.6739764335716716,-inf,-inf,""
"c046",0,2,3,1201.194596771,1549928,-43.602118802031654,-0.3581828399182846,-43.96030164194994,".(C v0_) = .(.(CONS .(DIGIT 7)) v0_); EQUAL = EQUAL;"
"c046",0,2,3,1201.197864296,1549931,-27.062711433178436,-0.3581828399182846,-27.42089427309672,".(C v0_) = .(.(CONS .(DIGIT 7)) v0_);"
"c046",0,2,3,1201.3328572740002,1549997,-26.7751241730677,-0.3581828399182846,-27.133307012985984,".(C v0_) = .(.(CONS .(DIGIT 7)) v0_);"
"c046",0,2,3,1203.1181978270001,1550921,-26.775124173067695,-0.3581828399182846,-27.13330701298598,".(C v0_) = .(.(CONS .(DIGIT 7)) v0_);"
"c046",0,2,3,1209.5017316600001,1554299,-22.188164929868826,-0.3581828399182846,-22.54634776978711,"C = .(CONS .(DIGIT 7));"
"c046",0,2,4,1800.5434855810004,1825855,-1.6739764335716716,-inf,-inf,""
"c046",0,2,4,1800.7615713340003,1825857,-40.53842192053472,-0.7304028244423304,-41.268824744977046,".(C .(.(CONS .(DIGIT v0_)) v1_)) = .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT v0_)) v1_));"
"c046",0,2,4,1802.2699789820003,1826169,-39.71151474632508,-0.7304028244423304,-40.44191757076741,".(C .(v0_ v1_)) = .(.(CONS .(DIGIT 7)) .(v0_ v1_));"
"c046",0,2,4,1803.1671336690003,1826367,-34.51110678243987,-0.7304028244423304,-35.2415096068822,".(C v0_) = .(.(CONS .(DIGIT 7)) v0_);"
"c046",0,2,4,1804.3546974740002,1826618,-27.58569888934708,-0.7304028244423304,-28.316101713789408,".(C v0_) = .(.(CONS .(DIGIT 7)) v0_);"
"c046",0,2,4,1807.4852192530002,1827296,-26.92922744560076,-0.7304028244423304,-27.65963027004309,".(C v0_) = .(.(CONS .(DIGIT 7)) v0_);"
"c046",0,2,4,1810.9836055260002,1828033,-26.775124173067695,-0.7304028244423304,-27.505526997510025,".(C v0_) = .(.(CONS .(DIGIT 7)) v0_);"
"c046",0,2,5,2400.4553455580003,1965845,-1.6739764335716716,-inf,-inf,""
"c046",0,2,5,2400.68693831,1965847,-40.53842192053472,-1.1979582414847227,-41.73638016201944,".(C .(.(CONS .(DIGIT v0_)) v1_)) = .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT v0_)) v1_));"
"c046",0,2,5,2401.5114178370004,1965960,-27.75547945424244,-1.1979582414847227,-28.953437695727164,".(C v0_) = .(.(CONS .(DIGIT 7)) v0_);"
"c046",0,2,5,2403.8941772880003,1966315,-27.58569888934708,-1.1979582414847227,-28.783657130831802,".(C v0_) = .(.(CONS .(DIGIT 7)) v0_);"
"c046",0,2,5,2407.6028838250004,1966939,-27.21679890977206,-1.1979582414847227,-28.414757151256783,".(C v0_) = .(.(CONS .(DIGIT 7)) v0_);"
"c046",0,2,5,2412.9272755340003,1967639,-26.775124173067695,-1.1979582414847227,-27.97308241455242,".(C v0_) = .(.(CONS .(DIGIT 7)) v0_);"
"c046",0,2,6,3000.4239597980004,2057989,-1.6739764335716716,-inf,-inf,""
"c046",0,2,6,3000.6160838940004,2057991,-40.53842192053472,-1.7658616327103929,-42.30428355324511,".(C .(.(CONS .(DIGIT v0_)) v1_)) = .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT v0_)) v1_));"
"c046",0,2,6,3000.9283587750006,2058015,-39.71151474632508,-1.7658616327103929,-41.47737637903547,".(C .(v0_ v1_)) = .(.(CONS .(DIGIT 7)) .(v0_ v1_));"
