problem,run,order,trial,time,count,generalizes,lprior,llikelihood,lposterior,trs
"c002",0,1,11,6305.075440974,5249603,true,-33.53043372754079,-5.883617641116657,-39.41405136865745,".(C .(.(CONS .(DIGIT v0_)) .(.(CONS .(DIGIT v1_)) .(.(CONS .(DIGIT v2_)) v3_)))) = .(.(CONS .(DIGIT v2_)) NIL); .(C .(.(CONS .(DIGIT v0_)) v1_)) = NIL; 5 = .(.(.(IF TRUE) 0) 0);"
"c002",3,1,3,1581.30048818,2383090,true,-82.76398228597763,-0.3335168520288387,-83.09749913800647,".(op26 .(.(CONS .(DIGIT 7)) v0_)) = .(.(CONS .(DIGIT 7)) NIL); .(op26 .(.(CONS .(DIGIT 8)) NIL)) = NIL; .(C v0_) = .(op26 v0_); .(C .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 7)) NIL))))) = .(.(CONS .(DIGIT 7)) NIL); .(C .(.(CONS .(DIGIT 8)) NIL)) = NIL; C = .(CONS .(HEAD .(.(CONS .(.(.(.(IF FALSE) HEAD) HEAD) .(.(CONS .(HEAD .(.(CONS NAN) NIL))) NIL))) .(.(CONS .(.(.(IF TRUE) NAN) NAN)) NIL))));"
"c002",4,1,3,1713.225501128,2622237,false,-26.539369824739094,-7.240271491078569,-33.77964131581766,".(v0_ .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 7)) NIL))))) = .(.(CONS .(DIGIT 7)) NIL); .(C .(.(CONS .(DIGIT 8)) NIL)) = NIL; .(C .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 7)) NIL))))) = .(.(CONS .(DIGIT 7)) NIL);"
"c002",2,1,2,729.497723162,1358154,true,-28.438512055005738,-6.103722199855178,-34.542234254860915,".(op26 NIL) = .(.(CONS .(DIGIT 7)) NIL); .(op27 v0_) = NIL; .(C v0_) = NIL;"
"c002",2,1,5,2737.765213331,3601569,true,-29.4497823335187,-30.057895305098256,-59.507677638616954,".(C .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT v0_)) .(.(CONS .(DIGIT v1_)) .(.(CONS .(DIGIT v2_)) v3_))))) = .(C NIL); .(C .(.(CONS .(DIGIT v0_)) v1_)) = NIL;"
"c002",0,1,2,993.002174049,1548052,true,-38.52271988296885,-0.1173860755468192,-38.64010595851567,".(C v0_) = .(.(CONS .(DIGIT 7)) NIL); EQUAL = .(.(.(IF FALSE) .(IF TRUE)) EQUAL);"
"c002",1,1,1,164.655170172,290048,true,-25.00502819604321,-0.0010005003335835344,-25.00602869637679,"4 = 6; C = TAIL;"
"c002",3,1,7,3876.1662566140003,4217868,true,-24.693543134240766,-60.209331414385666,-84.90287454862643,".(C .(.(CONS .(DIGIT v0_)) .(.(CONS .(DIGIT v1_)) .(.(CONS .(DIGIT v2_)) .(.(CONS .(DIGIT v3_)) v4_))))) = .(.(CONS .(DIGIT v2_)) NIL); .(C .(.(v0_ .(DIGIT v1_)) v2_)) = NIL; .(C .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 7)) NIL))))) = .(.(CONS .(DIGIT 7)) NIL); .(C .(.(CONS .(DIGIT 8)) NIL)) = NIL; .(C .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 5)) NIL))))))))) = .(.(CONS .(DIGIT 2)) NIL); .(C .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 5)) NIL))) = NIL; .(C .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 9)) NIL)))))))) = .(.(CONS .(DIGIT 9)) NIL); .(C .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 0)) NIL))))) = .(.(CONS .(DIGIT 6)) NIL); CONS = CONS;"
"c002",0,1,2,840.679916333,1370925,false,-21.018687481492364,-7.024141208561655,-28.04282869005402,".(op30 NIL) = .(.(CONS .(DIGIT 7)) NIL); .(op31 NIL) = NIL; .(op26 v0_) = .(op30 .(op31 v0_)); .(op28 .(op27 v0_)) = .(op26 .(op27 v0_)); .(op29 v0_) = .(op27 v0_); .(C v0_) = .(op28 .(op29 v0_)); .(op27 .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 7)) NIL))))) = NIL; .(C .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 7)) NIL))))) = .(.(CONS .(DIGIT 7)) NIL);"
"c002",2,1,1,378.713720703,739394,false,-37.94338227255326,-6.907755278982137,-44.851137551535395,".(CONS .(HEAD NIL)) = TAIL; EQUAL = EQUAL;"
