problem,run,order,trial,time,count,generalizes,lprior,llikelihood,lposterior,trs
"c027",0,1,1,0.167964834,236,true,-9.075207697984686,-0.0010005003335835344,-9.07620819831827,"C = TAIL;"
"c027",0,1,2,602.0789610100001,1152045,true,-10.712816487385483,-18.546937245218285,-29.25975373260377,"C = TAIL;"
"c027",0,1,2,602.177924604,1152158,true,-10.31692083029347,-0.12741165849286906,-10.444332488786339,".(C v0_) = .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 8)) NIL)));"
"c027",0,1,3,1201.98604181,1709000,true,-10.712816487385483,-37.93752619488474,-48.65034268227022,"C = TAIL;"
"c027",0,1,3,1202.553813793,1709364,true,-17.423745523370783,-0.3692084201449106,-17.792953943515695,".(C .(.(CONS .(DIGIT v0_)) .(.(CONS .(DIGIT v1_)) .(.(CONS .(DIGIT v0_)) .(.(CONS .(DIGIT v2_)) v3_))))) = .(.(CONS .(DIGIT v0_)) .(.(CONS .(DIGIT v1_)) .(.(CONS .(DIGIT v2_)) v3_))); .(C v0_) = .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 8)) NIL)));"
"c027",0,1,3,1202.6130546690001,1709400,true,-12.012099471515743,-0.3692084201449106,-12.381307891660654,".(C .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 8)) NIL))))) = .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 8)) NIL))); .(C v0_) = .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 6)) NIL)))));"
"c027",0,1,4,1801.844248869,2033291,true,-10.712816487385483,-48.83008029879248,-59.54289678617796,"C = TAIL;"
"c027",0,1,4,1802.000658467,2033350,true,-11.151898206292632,-0.7314033187379982,-11.88330152503063,".(C .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 8)) NIL))))) = .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 8)) NIL))); .(op26 .(.(CONS .(DIGIT v0_)) .(.(CONS .(DIGIT v1_)) .(.(CONS .(DIGIT v2_)) .(.(CONS .(DIGIT v3_)) .(.(CONS .(DIGIT v4_)) .(.(CONS .(DIGIT v5_)) v6_))))))) = v0_; .(op27 .(.(CONS .(DIGIT v0_)) .(.(CONS .(DIGIT v1_)) .(.(CONS .(DIGIT v2_)) .(.(CONS .(DIGIT v3_)) .(.(CONS .(DIGIT v4_)) .(.(CONS .(DIGIT v5_)) v6_))))))) = .(DIGIT v3_); .(op28 .(.(CONS .(DIGIT v0_)) .(.(CONS .(DIGIT v1_)) .(.(CONS .(DIGIT v2_)) .(.(CONS .(DIGIT v3_)) .(.(CONS .(DIGIT v4_)) .(.(CONS .(DIGIT v5_)) v6_))))))) = .(.(CONS .(DIGIT v4_)) .(.(CONS .(DIGIT v5_)) v6_)); .(C v0_) = .(.(CONS .(DIGIT .(op26 v0_))) .(.(CONS .(DIGIT 3)) .(.(CONS .(op27 v0_)) .(op28 v0_))));"
"c027",0,1,4,1802.1195283119998,2033389,true,-10.545762402722318,-0.7314033187379982,-11.277165721460316,".(C .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 8)) NIL))))) = .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 8)) NIL))); .(op26 .(.(CONS .(DIGIT v0_)) .(.(CONS .(DIGIT v1_)) .(.(CONS .(DIGIT v2_)) .(.(CONS .(DIGIT v3_)) .(.(CONS .(DIGIT v4_)) .(.(CONS .(DIGIT v5_)) v6_))))))) = v0_; .(op27 .(.(CONS .(DIGIT v0_)) .(.(CONS .(DIGIT v1_)) .(.(CONS .(DIGIT v2_)) .(.(CONS .(DIGIT v3_)) .(.(CONS .(DIGIT v4_)) .(.(CONS .(DIGIT v5_)) v6_))))))) = .(DIGIT v3_); .(op28 .(.(CONS .(DIGIT v0_)) .(.(CONS .(DIGIT v1_)) .(.(CONS .(DIGIT v2_)) .(.(CONS .(DIGIT v3_)) .(.(CONS .(DIGIT v4_)) .(.(CONS .(DIGIT v5_)) v6_))))))) = .(.(CONS .(DIGIT v4_)) .(.(CONS .(DIGIT v5_)) v6_)); .(C v0_) = .(.(CONS .(DIGIT .(op26 v0_))) .(.(CONS .(DIGIT 3)) .(.(CONS .(op27 v0_)) .(op28 v0_))));"
"c027",0,1,5,2401.084644752,2182976,true,-10.712816487385483,-59.82296931608555,-70.53578580347103,"C = TAIL;"
"c027",0,1,5,2402.4472774549995,2183311,true,-13.197723137173483,-1.1939461943055192,-14.391669331479003,".(C .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 8)) NIL))))) = .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 8)) NIL))); .(C .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 6)) NIL))))))) = .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 6)) NIL))))); .(C .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 4)) NIL)))))))))) = .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 4)) NIL)))))))); .(C .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 0)) NIL))))))))) = .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 0)) NIL))))))); C = TAIL;"
