problem,run,order,trial,time,count,generalizes,lprior,llikelihood,lposterior,trs
"c077",0,2,1,0.066627149,70,true,-9.075207697984686,-0.0010005003335835344,-9.07620819831827,"C = TAIL;"
"c077",0,2,2,601.790688513,1082434,true,-10.712816487385483,-14.602596233291983,-25.315412720677465,"C = TAIL;"
"c077",0,2,2,601.81782666,1082465,true,-16.66345903997321,-6.103634904695639,-22.767093944668847,"C = .(.(IF TRUE) NIL);"
"c077",0,2,2,601.908594635,1082548,true,-10.31692083029347,-0.1173860755468192,-10.434306905840288,".(C v0_) = .(.(CONS .(DIGIT 4)) NIL);"
"c077",0,2,3,1202.697445788,1951520,true,-10.712816487385483,-25.385668041799523,-36.09848452918501,"C = TAIL;"
"c077",0,2,3,1202.789269487,1951596,true,-19.436047762212986,-12.31162982471552,-31.747677586928507,"C = .(.(IF .(EMPTY NIL)) NIL);"
"c077",0,2,3,1202.7922800210001,1951604,true,-15.190153301863688,-10.90045788405436,-26.09061118591805,".(C .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 9)) NIL))))) = .(.(CONS .(DIGIT 4)) NIL); C = TAIL;"
"c077",0,2,3,1202.793288334,1951606,true,-11.811428776053594,-10.90045788405436,-22.711886660107954,".(C v0_) = .(.(CONS .(DIGIT 4)) NIL);"
"c077",0,2,3,1202.958111644,1951844,true,-16.325133234702676,-0.33913216641788113,-16.664265401120556,".(C .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 9)) NIL))))) = .(.(CONS .(DIGIT 4)) NIL); .(C v0_) = .(.(CONS .(DIGIT 2)) NIL);"
"c077",0,2,3,1202.988317675,1951894,true,-11.60663436340758,-0.33913216641788113,-11.94576652982546,".(C .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 9)) NIL))))) = .(.(CONS .(DIGIT 4)) NIL); .(C v0_) = .(.(CONS .(DIGIT 2)) NIL);"
"c077",0,2,4,1802.055130476,2597858,true,-10.712816487385483,-40.19798480729867,-50.91080129468415,"C = TAIL;"
"c077",0,2,4,1802.131995815,2597925,true,-16.66345903997321,-18.624985260393228,-35.288444300366436,"C = .(.(IF TRUE) NIL);"
