problem,run,order,trial,time,count,generalizes,lprior,llikelihood,lposterior,trs
"c017",3,3,1,61.403649258,124830,false,-51.268702066831466,-6.907755278982137,-58.1764573458136,"TAIL = .(.(.(IF TRUE) C) TAIL);"
"c017",3,3,3,1746.4955069750001,2228169,true,-31.727049618528458,-0.3541708047094537,-32.08122042323791,".(C .(.(CONS .(DIGIT v0_)) .(.(CONS .(DIGIT v1_)) v2_))) = .(.(CONS .(DIGIT v0_)) .(.(CONS .(DIGIT 8)) v2_)); > = .(.(.(IF FALSE) EQUAL) >);"
"c017",2,3,2,812.3060768319999,1291078,true,-25.574694319832133,-18.08674449461133,-43.661438814443464,".(v0_ NIL) = NIL; .(C .(.(CONS .(DIGIT v0_)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 2)) v1_)))) = .(.(CONS .(DIGIT v0_)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 2)) .(C v1_))));"
"c017",1,3,1,497.136433988,887325,true,-33.926085214200626,-0.0010005003335835344,-33.92708571453421,".(v0_ v1_) = v1_; 1 = 7;"
"c017",1,3,2,640.390992364,1115718,true,-24.896814611402974,-0.12741166477427115,-25.024226276177245,".(C NIL) = NIL; .(C .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT v0_)) .(.(CONS .(DIGIT v0_)) v1_)))) = .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT v0_)) .(C v1_)))); .(C v0_) = .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 2)) NIL)));"
"c017",3,3,6,3098.2864446600006,2801194,true,-58.7611623441783,-7.657268758436821,-66.41843110261513,".(C .(.(CONS .(DIGIT v0_)) .(.(CONS .(DIGIT v1_)) v2_))) = .(.(CONS .(DIGIT v0_)) .(.(CONS .(DIGIT 8)) v2_)); .(C v0_) = .(TAIL .(.(CONS NAN) .(TAIL .(TAIL .(TAIL .(TAIL .(TAIL .(.(CONS .(HEAD NIL)) .(.(CONS NAN) NIL)))))))));"
"c017",2,3,11,6384.536809159001,3765065,true,-24.083283613486593,-5.995704819014771,-30.07898843250136,".(C .(.(CONS .(v0_ v1_)) .(.(CONS .(v0_ v2_)) v3_))) = .(.(CONS .(v0_ v1_)) .(.(CONS .(v0_ 8)) v3_)); .(C v0_) = v0_; IF = IF;"
"c017",4,3,1,146.158642928,270657,false,-84.13803903753075,-6.907755278982137,-91.04579431651288,".(TAIL v0_) = v0_; TRUE = .(EMPTY .(.(.(IF FALSE) .(.(.(.(IF TRUE) TAIL) .(CONS NAN)) .(.(CONS NAN) .(TAIL .(TAIL NIL))))) .(TAIL .(TAIL NIL))));"
"c017",1,3,7,3709.582792607,2925822,true,-29.347747654830453,-2.314208082790369,-31.661955737620822,".(C .(.(CONS .(DIGIT v0_)) .(.(CONS .(DIGIT v1_)) v2_))) = .(.(CONS .(DIGIT v0_)) .(.(CONS .(DIGIT 8)) v2_)); .(C v0_) = v0_; .(C .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 2)) NIL)))) = .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 2)) NIL))); .(C .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 3)) NIL))) = .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 8)) NIL)); .(C .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 0)) NIL))))))) = .(.(CONS NAN) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 0)) NIL)))))); .(C NIL) = NIL; .(C .(.(CONS .(DIGIT 9)) NIL)) = .(.(CONS .(DIGIT 9)) NIL); .(C .(.(CONS .(DIGIT 7)) NIL)) = .(.(CONS .(DIGIT 7)) NIL);"
"c017",3,3,8,4436.786508975,3396883,true,-26.929980307880086,-3.0627567519505625,-29.99273705983065,".(C .(v0_ .(.(v1_ .(DIGIT v2_)) v3_))) = .(v0_ .(.(v1_ .(DIGIT 8)) v3_)); .(C v0_) = v0_;"
