# ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
# Running Fleet on simon with PID=8044 by user piantado at Wed Dec  4 16:34:46 2019
# ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
# Executable checksum: 2fb1c47ee31e2c3b1aaf2768a7d98678  /proc/8044/exe
# 	 --input=data/c013.txt
# 	 --threads=2
# 	 --chains=4
# 	 --mcmc=0
# 	 --mcts=0
# 	 --time=1m (60 seconds)
# 	 --restart=0
# 	 --seed=0
# ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
# using data :7m2:88 -> ::::7m2:88
# using data 4o8 -> 4444o8
# using data 3q^92 -> 3333q^92
# using data :E:69? -> ::::E:69?
# using data ; -> ;;;;
# using data ;=51D -> ;;;;=51D
# using data 095@34 -> 000095@34
# using data E1721 -> EEEE1721
# using data c -> cccc
# using data iO7159 -> iiiiO7159
# using data 30VP -> 33330VP
# using data 3E8D -> 3333E8D
# using data X2=E2 -> XXXX2=E2
# using data 855 -> 888855
# using data =7`1 -> ====7`1
# using data 400;E -> 444400;E
# using data 8o3:5W -> 8888o3:5W
# using data 1T -> 1111T
# using data 8 -> 8888
# using data 6|s -> 6666|s
# using data 0:8l6N6 -> 0000:8l6N6
# using data B>31> -> BBBB>31>
# using data n7:442 -> nnnn7:442
# using data 2wp7: -> 2222wp7:
# using data :6 -> ::::6
# using data 058 -> 000058
# using data {4Uq -> {{{{4Uq
# using data 1e6:736 -> 1111e6:736
# using data ]801193 -> ]]]]801193
# using data 41;4 -> 44441;4
# using data `<6 -> ````<6
# using data 7=56l6 -> 7777=56l6
# using data W:20:3 -> WWWW:20:3
# using data ?500 -> ????500
# using data I177 -> IIII177
# using data 35: -> 33335:
# using data A42456 -> AAAA42456
# using data 6o98947 -> 6666o98947
# using data 4 -> 4444
# using data 0>1qc8 -> 0000>1qc8
# using data :01r -> ::::01r
# using data 5k6:38 -> 5555k6:38
# using data 044_ -> 000044_
# using data = -> ====
# using data trFg -> ttttrFg
# using data b -> bbbb
# using data zH9= -> zzzzH9=
# using data 36 -> 33336
# using data 2 -> 2222
# using data 01407 -> 00001407
i_run	i_N	concept	input	output	correct.output	correct	hypothesis
0	0	"data/c013.txt"	";=51D"	";=51D"	";;;;=51D"	0	"λx.x"
0	1	"data/c013.txt"	"4"	"4444"	"4444"	1	"λx.pair(pair(pair(pair(Ø,head(x)),head(x)),head(x)),head(x))"
0	2	"data/c013.txt"	"W:20:3"	"WWWW"	"WWWW:20:3"	0	"λx.pair(pair(pair(pair(Ø,head(x)),head(x)),head(x)),head(x))"
0	3	"data/c013.txt"	"]801193"	"]]]]"	"]]]]801193"	0	"λx.pair(pair(pair(pair(Ø,head(x)),head(x)),head(x)),head(x))"
0	4	"data/c013.txt"	"6o98947"	"6666"	"6666o98947"	0	"λx.pair(pair(pair(pair(Ø,head(x)),head(x)),head(x)),head(x))"
0	5	"data/c013.txt"	"095@34"	"0000"	"000095@34"	0	"λx.pair(pair(pair(pair(Ø,head(x)),head(x)),head(x)),head(x))"
0	6	"data/c013.txt"	":E:69?"	"::::"	"::::E:69?"	0	"λx.pair(pair(pair(pair(Ø,head(x)),head(x)),head(x)),head(x))"
0	7	"data/c013.txt"	"400;E"	"4444"	"444400;E"	0	"λx.pair(pair(pair(pair(Ø,head(x)),head(x)),head(x)),head(x))"
0	8	"data/c013.txt"	":7m2:88"	"::::"	"::::7m2:88"	0	"λx.pair(pair(pair(pair(Ø,head(x)),head(x)),head(x)),head(x))"
0	9	"data/c013.txt"	"4o8"	"4444"	"4444o8"	0	"λx.pair(pair(pair(pair(Ø,head(x)),head(x)),head(x)),head(x))"
0	10	"data/c013.txt"	"2wp7:"	"2222"	"2222wp7:"	0	"λx.pair(pair(pair(pair(Ø,head(x)),head(x)),head(x)),head(x))"
0	11	"data/c013.txt"	"35:"	"3333"	"33335:"	0	"λx.pair(pair(pair(pair(Ø,head(x)),head(x)),head(x)),head(x))"
0	12	"data/c013.txt"	"3E8D"	"3333"	"3333E8D"	0	"λx.pair(pair(pair(pair(Ø,head(x)),head(x)),head(x)),head(x))"
0	13	"data/c013.txt"	"044_"	"0000"	"000044_"	0	"λx.pair(pair(pair(pair(Ø,head(x)),head(x)),head(x)),head(x))"
0	14	"data/c013.txt"	"1T"	"1111"	"1111T"	0	"λx.pair(pair(pair(pair(Ø,head(x)),head(x)),head(x)),head(x))"
0	15	"data/c013.txt"	"3q^92"	"3333"	"3333q^92"	0	"λx.pair(pair(pair(pair(Ø,head(x)),head(x)),head(x)),head(x))"
0	16	"data/c013.txt"	";"	";;;;"	";;;;"	1	"λx.pair(pair(pair(pair(Ø,head(x)),head(x)),head(x)),head(x))"
