# ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
# Running Fleet on simon with PID=7653 by user piantado at Wed Dec  4 16:33:57 2019
# ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
# Executable checksum: 75de067d9790c8abe3432331157b2715  /proc/7653/exe
# 	 --input=data/c2-023.txt
# 	 --threads=2
# 	 --chains=4
# 	 --mcmc=0
# 	 --mcts=0
# 	 --time=1m (60 seconds)
# 	 --restart=0
# 	 --seed=0
# ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
# using data 30855645 -> 308556445
# using data 627 -> 6274
# using data  -> 4
# using data 491080 -> 4910804
# using data 76 -> 764
# using data 467292695 -> 4672924695
# using data 43604 -> 436044
# using data 8151 -> 81514
# using data 9373389 -> 93733849
# using data 2 -> 24
# using data 030773 -> 0307734
# using data 550779 -> 5507794
# using data 248 -> 2484
# using data 545540286 -> 5455404286
# using data 9452108 -> 94521048
# using data 73221 -> 732214
# using data 954258 -> 9542584
# using data 29 -> 294
# using data 18 -> 184
# using data 98 -> 984
# using data 8824289 -> 88242849
# using data 006 -> 0064
# using data 35413 -> 354134
# using data 96308 -> 963084
# using data 548209853 -> 5482094853
# using data 767624 -> 7676244
# using data 2700004 -> 27000044
# using data 59503464 -> 595034464
# using data 25256346 -> 252563446
# using data 054 -> 0544
# using data 68446505 -> 684465405
# using data 37 -> 374
# using data 94021 -> 940214
# using data 26 -> 264
# using data 29302063 -> 293020463
# using data 02151 -> 021514
# using data 000816823 -> 0008164823
# using data 8 -> 84
# using data 5332 -> 53324
# using data 6841 -> 68414
# using data 48 -> 484
# using data 0858297 -> 08582947
# using data 945547 -> 9455474
# using data 06040934 -> 060409434
# using data 514 -> 5144
# using data 38 -> 384
# using data 5693487 -> 56934847
# using data 04895462 -> 048954462
# using data 768822081 -> 7688224081
# using data 882240 -> 8822404
i_run	i_N	concept	input	output	correct.output	correct	hypothesis
0	0	"data/c2-023.txt"	"48"	"48"	"484"	0	"λx.x"
0	1	"data/c2-023.txt"	"545540286"	"545540286"	"5455404286"	0	"λx.x"
0	2	"data/c2-023.txt"	"8"	"8"	"84"	0	"λx.pair(head(x),F(if((head(x)>0),tail(x),pair(4,tail(x)))))"
0	3	"data/c2-023.txt"	"467292695"	"467292695"	"4672924695"	0	"λx.pair(head(x),F(if((head(x)>0),tail(x),pair(4,tail(x)))))"
0	4	"data/c2-023.txt"	"8151"	"8151"	"81514"	0	"λx.pair(head(x),F(if((head(tail(x))>((head(x)+head(x))+2)),tail(x),pair(4,tail(x)))))"
0	5	"data/c2-023.txt"	"25256346"	"24524563446"	"252563446"	0	"λx.pair(head(x),F(if((head(tail(x))>((head(x)+head(x))+2)),tail(x),pair(4,tail(x)))))"
0	6	"data/c2-023.txt"	"2700004"	"270000"	"27000044"	0	"λx.pair(head(x),if((head(tail(if((5>head(x)),tail(x),x)))>7),Ø,F(tail(x))))"
0	7	"data/c2-023.txt"	"5693487"	"56934487"	"56934847"	0	"λx.pair(head(x),F(if(((6-(head(x)+head(x)))>(head(tail(tail(x)))-head(tail(x)))),tail(x),pair(4,tail(x)))))"
0	8	"data/c2-023.txt"	"006"	"006"	"0064"	0	"λx.pair(head(x),F(if(((4-head(x))>head(x)),F(tail(x)),if((head(tail(x))>4),tail(x),Ø))))"
0	9	"data/c2-023.txt"	"054"	"054"	"0544"	0	"λx.pair(head(x),if((4>(1+head(x))),F(tail(x)),F(F(tail(x)))))"
0	10	"data/c2-023.txt"	"030773"	"030773"	"0307734"	0	"λx.pair(head(x),if((4>(1+head(x))),F(tail(x)),F(F(tail(x)))))"
0	11	"data/c2-023.txt"	"767624"	"767624"	"7676244"	0	"λx.pair(head(x),if((4>(1+head(x))),F(tail(x)),F(F(tail(x)))))"
0	12	"data/c2-023.txt"	"248"	"248"	"2484"	0	"λx.pair(head(x),F(if(((head(x)-3)>5),tail(x),F(tail(x)))))"
0	13	"data/c2-023.txt"	"18"	"18"	"184"	0	"λx.pair(head(x),F(if(((head(x)-3)>5),tail(x),F(tail(x)))))"
0	14	"data/c2-023.txt"	"627"	"627"	"6274"	0	"λx.pair(head(x),F(if(((head(x)-3)>5),tail(x),F(tail(x)))))"
