# ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
# Running Fleet on simon with PID=7609 by user piantado at Wed Dec  4 16:33:57 2019
# ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
# Executable checksum: 75de067d9790c8abe3432331157b2715  /proc/7609/exe
# 	 --input=data/c2-019.txt
# 	 --threads=2
# 	 --chains=4
# 	 --mcmc=0
# 	 --mcts=0
# 	 --time=1m (60 seconds)
# 	 --restart=0
# 	 --seed=0
# ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
# using data 81909601 -> 811909609
# using data 870434202 -> 8700434202
# using data 8784311899 -> 87884311899
# using data 071414232 -> 0731414212
# using data 987503 -> 987503
# using data 14 -> 14
# using data 2389711 -> 2389711
# using data 651 -> 651
# using data 8083786928 -> 80983786828
# using data 197481 -> 197481
# using data 090989330 -> 0930989300
# using data 7 -> 7
# using data 37897213 -> 373897218
# using data 6546510936 -> 65946510436
# using data 34 -> 34
# using data 329652644 -> 3249652694
# using data 65339655 -> 655339653
# using data 709663684 -> 7089663694
# using data 40259639 -> 409259632
# using data 11180697 -> 117180691
# using data 67510 -> 67510
# using data  -> 
# using data 4867015660 -> 48667015660
# using data 652251 -> 652251
# using data 959611076 -> 9579611096
# using data 7743230541 -> 77543230441
# using data 047451867 -> 0467451877
# using data 7186866665 -> 71686866865
# using data 98276269 -> 989276262
# using data 482 -> 482
# using data 662222828 -> 6622222828
# using data 75879317 -> 757879318
# using data 301850056 -> 3051850016
# using data 6449367 -> 6449367
# using data 56884 -> 56884
# using data 6892845011 -> 68092845911
# using data 467885837 -> 4637885877
# using data 35618741 -> 351618746
# using data 9 -> 9
# using data 0842210068 -> 08042210468
# using data 43703210 -> 430703217
# using data 60476 -> 60476
# using data 6708 -> 6708
# using data 3229932446 -> 32429932246
# using data 63895257 -> 637895258
# using data 840147 -> 840147
# using data 03293487 -> 037293482
# using data 264729940 -> 2644729940
# using data 9355 -> 9355
# using data 48816169 -> 489816168
i_run	i_N	concept	input	output	correct.output	correct	hypothesis
0	0	"data/c2-019.txt"	"651"	"651"	"651"	1	"λx.x"
0	1	"data/c2-019.txt"	"6449367"	"6449367"	"6449367"	1	"λx.x"
0	2	"data/c2-019.txt"	""	""	""	1	"λx.x"
0	3	"data/c2-019.txt"	"3229932446"	"3229932446"	"32429932246"	0	"λx.x"
0	4	"data/c2-019.txt"	"482"	"482"	"482"	1	"λx.if((head(x)>3),x,pair(head(x),pair(2,pair(4,pair(2,pair(9,pair(9,pair(head(x),pair(2,pair(2,pair(4,Ø)))))))))))"
0	5	"data/c2-019.txt"	"301850056"	"3242993224"	"3051850016"	0	"λx.if((head(x)>3),x,pair(head(x),pair(2,pair(4,pair(2,pair(9,pair(9,pair(head(x),pair(2,pair(2,pair(4,Ø)))))))))))"
0	6	"data/c2-019.txt"	"9355"	"9355"	"9355"	1	"λx.if((head(x)>3),x,pair(head(x),pair(head(tail(x)),Ø)))"
0	7	"data/c2-019.txt"	"959611076"	"959611076"	"9579611096"	0	"λx.if((head(x)>3),x,pair(head(x),pair(head(tail(x)),Ø)))"
0	8	"data/c2-019.txt"	"6708"	"6708"	"6708"	1	"λx.if((F(tail(if((head(x)>(3-2)),tail(x),x)))==x),x,pair(head(x),F(tail(x))))"
0	9	"data/c2-019.txt"	"090989330"	"09"	"0930989300"	0	"λx.if((F(tail(if((head(x)>(3-2)),tail(x),x)))==x),x,pair(head(x),F(tail(x))))"
0	10	"data/c2-019.txt"	"6708"	"6708"	"6708"	1	"λx.if((F(tail(if((head(x)>1),tail(x),x)))==x),x,pair(head(x),F(tail(x))))"
0	11	"data/c2-019.txt"	"651"	"651"	"651"	1	"λx.if((F(tail(if((head(x)>1),tail(x),x)))==x),x,pair(head(x),F(tail(x))))"
0	12	"data/c2-019.txt"	"03293487"	"032934"	"037293482"	0	"λx.if((F(tail(if((head(x)>1),tail(x),x)))==x),x,pair(head(x),F(tail(x))))"
0	13	"data/c2-019.txt"	"651"	"651"	"651"	1	"λx.if((tail(tail(x))==Ø),x,pair(head(x),F(F(tail(x)))))"
0	14	"data/c2-019.txt"	"662222828"	"6"	"6622222828"	0	"λx.if((tail(tail(if((head(x)>3),x,tail(x))))==Ø),x,pair(head(x),if((x==x),F(F(tail(x))),x)))"
0	15	"data/c2-019.txt"	"35618741"	"35618741"	"351618746"	0	"λx.if((tail(tail(if((8>head(tail(x))),tail(x),x)))==Ø),x,pair(head(x),F(F(tail(x)))))"
0	16	"data/c2-019.txt"	"7743230541"	"7"	"77543230441"	0	"λx.if((F(tail(if((head(tail(x))>head(x)),x,tail(x))))==x),x,pair(head(x),F(tail(x))))"
0	17	"data/c2-019.txt"	"3229932446"	"3"	"32429932246"	0	"λx.if((F(tail(if((head(tail(x))>head(x)),x,tail(x))))==x),x,pair(head(x),F(tail(x))))"
0	18	"data/c2-019.txt"	"959611076"	"95"	"9579611096"	0	"λx.if((F(tail(if((head(tail(x))>head(x)),x,tail(x))))==x),x,pair(head(x),F(tail(x))))"
0	19	"data/c2-019.txt"	"467885837"	"4"	"4637885877"	0	"λx.if((F(tail(if((head(tail(x))>head(x)),x,tail(x))))==x),x,pair(head(x),F(tail(x))))"
1	0	"data/c2-019.txt"	"959611076"	"959611076"	"9579611096"	0	"λx.x"
1	1	"data/c2-019.txt"	"34"	"3573611036"	"34"	0	"λx.pair(head(x),pair(5,pair(7,pair(head(x),pair(6,pair(1,pair(1,pair(0,pair(head(x),pair(6,Ø))))))))))"
1	2	"data/c2-019.txt"	"7186866665"	"71"	"71686866865"	0	"λx.pair(head(x),pair(head(tail(x)),Ø))"
1	3	"data/c2-019.txt"	"8083786928"	"80"	"80983786828"	0	"λx.pair(head(x),pair(head(tail(x)),Ø))"
1	4	"data/c2-019.txt"	"35618741"	"35"	"351618746"	0	"λx.pair(head(x),pair(head(tail(x)),Ø))"
1	5	"data/c2-019.txt"	"652251"	"65"	"652251"	0	"λx.pair(head(x),pair(head(tail(x)),Ø))"
1	6	"data/c2-019.txt"	"662222828"	"6"	"6622222828"	0	"λx.pair(head(x),F(F(tail(if((6>head(tail(x))),x,Ø)))))"
1	7	"data/c2-019.txt"	"652251"	"652251"	"652251"	1	"λx.pair(head(x),F(F(tail(if(((5-head(x))>(head(tail(x))-(1+head(x)))),x,Ø)))))"
1	8	"data/c2-019.txt"	"7186866665"	"71"	"71686866865"	0	"λx.pair(head(x),F(F(tail(if(((5-head(x))>(head(tail(x))-(1+head(x)))),x,Ø)))))"
1	9	"data/c2-019.txt"	"8083786928"	"80"	"80983786828"	0	"λx.pair(head(x),F(F(tail(if(((5-head(x))>(head(tail(x))-(1+head(x)))),x,Ø)))))"
1	10	"data/c2-019.txt"	"329652644"	"32"	"3249652694"	0	"λx.pair(head(x),F(F(tail(if(((5-head(x))>(head(tail(x))-(1+head(x)))),x,Ø)))))"
1	11	"data/c2-019.txt"	"0842210068"	"0"	"08042210468"	0	"λx.pair(head(x),F(F(tail(if((head(tail(x))>5),if((6>head(x)),Ø,x),x)))))"
1	12	"data/c2-019.txt"	"43703210"	"43"	"430703217"	0	"λx.pair(head(x),F(F(tail(if((head(tail(x))>5),if((6>head(x)),Ø,x),x)))))"
1	13	"data/c2-019.txt"	"8083786928"	"80"	"80983786828"	0	"λx.pair(head(x),F(F(tail(if((head(tail(x))>5),if((6>head(x)),Ø,x),x)))))"
1	14	"data/c2-019.txt"	"60476"	"604"	"60476"	0	"λx.pair(head(x),F(F(tail(if((head(tail(x))>5),if((6>head(x)),Ø,x),x)))))"
1	15	"data/c2-019.txt"	"63895257"	"63"	"637895258"	0	"λx.pair(head(x),F(F(tail(if((head(tail(x))>5),if((6>head(x)),Ø,x),x)))))"
1	16	"data/c2-019.txt"	"81909601"	"81"	"811909609"	0	"λx.pair(head(x),F(F(tail(if((head(tail(x))>5),if((6>head(x)),Ø,x),x)))))"
1	17	"data/c2-019.txt"	"662222828"	"662222"	"6622222828"	0	"λx.pair(head(x),F(F(tail(if((head(tail(x))>5),if((6>head(x)),Ø,x),x)))))"
1	18	"data/c2-019.txt"	"301850056"	"301"	"3051850016"	0	"λx.pair(head(x),F(F(tail(if((head(tail(x))>5),if((6>head(x)),Ø,x),x)))))"
1	19	"data/c2-019.txt"	"48816169"	"4"	"489816168"	0	"λx.pair(head(x),F(F(tail(if((5>(head(tail(x))+4)),if((6>head(x)),Ø,x),x)))))"
2	0	"data/c2-019.txt"	"329652644"	"329652644"	"3249652694"	0	"λx.x"
2	1	"data/c2-019.txt"	"67510"	"6249652694"	"67510"	0	"λx.pair(head(x),pair(2,if((x==x),pair(4,pair(9,pair(6,pair(5,pair(2,pair(6,pair(9,pair(4,Ø)))))))),x)))"
2	2	"data/c2-019.txt"	"6892845011"	"6892845011"	"68092845911"	0	"λx.if((6>head(x)),if((x==x),pair(head(x),pair(2,pair(4,pair(9,pair(6,pair(5,pair(2,Ø))))))),x),x)"
2	3	"data/c2-019.txt"	"14"	"14"	"14"	1	"λx.pair(head(x),F(if((9>head(tail(x))),tail(x),Ø)))"
2	4	"data/c2-019.txt"	"81909601"	"81"	"811909609"	0	"λx.if((9>head(x)),pair(head(x),F(tail(x))),Ø)"
2	5	"data/c2-019.txt"	"6708"	"6708"	"6708"	1	"λx.if((9>head(x)),pair(head(x),F(tail(x))),Ø)"
2	6	"data/c2-019.txt"	"35618741"	"35618741"	"351618746"	0	"λx.if((9>head(x)),pair(head(x),F(tail(x))),Ø)"
2	7	"data/c2-019.txt"	"8784311899"	"8"	"87884311899"	0	"λx.if((head(x)>8),Ø,pair(head(x),F(F(tail(x)))))"
2	8	"data/c2-019.txt"	"6546510936"	"6"	"65946510436"	0	"λx.if((head(x)>8),Ø,pair(head(x),F(F(tail(x)))))"
2	9	"data/c2-019.txt"	"48816169"	"48"	"489816168"	0	"λx.pair(head(x),if((head(tail(x))>8),Ø,F(F(tail(x)))))"
2	10	"data/c2-019.txt"	"35618741"	"3"	"351618746"	0	"λx.pair(head(x),if((head(tail(x))>8),Ø,F(F(tail(x)))))"
2	11	"data/c2-019.txt"	"8083786928"	"80"	"80983786828"	0	"λx.pair(head(x),if((head(tail(x))>8),Ø,F(F(tail(x)))))"
2	12	"data/c2-019.txt"	"14"	"14"	"14"	1	"λx.if((head(tail(tail(tail(tail(tail(x))))))>8),x,pair(head(x),F(pair(head(tail(x)),Ø))))"
2	13	"data/c2-019.txt"	"9355"	"9355"	"9355"	1	"λx.if((head(tail(tail(tail(tail(tail(x))))))>8),x,pair(head(x),F(pair(head(tail(x)),Ø))))"
2	14	"data/c2-019.txt"	"48816169"	"48"	"489816168"	0	"λx.if((head(tail(tail(tail(tail(tail(x))))))>8),x,pair(head(x),F(pair(head(tail(x)),Ø))))"
2	15	"data/c2-019.txt"	"98276269"	"98"	"989276262"	0	"λx.if((head(tail(tail(tail(tail(tail(x))))))>8),x,pair(head(x),F(pair(head(tail(x)),Ø))))"
2	16	"data/c2-019.txt"	"37897213"	"37"	"373897218"	0	"λx.if((head(tail(tail(tail(tail(tail(x))))))>8),x,pair(head(x),F(pair(head(tail(x)),Ø))))"
2	17	"data/c2-019.txt"	"090989330"	"090989330"	"0930989300"	0	"λx.if((head(tail(tail(tail(tail(tail(x))))))>8),x,pair(head(x),F(pair(head(tail(x)),Ø))))"
2	18	"data/c2-019.txt"	"60476"	"60476"	"60476"	1	"λx.if((head(tail(tail(tail(tail(tail(x))))))>9),x,pair(head(x),F(pair(head(tail(x)),Ø))))"
2	19	"data/c2-019.txt"	"7"	"7"	"7"	1	"λx.if((head(tail(tail(tail(tail(tail(x))))))>9),x,pair(head(x),F(pair(head(tail(x)),Ø))))"
3	0	"data/c2-019.txt"	"6708"	"6708"	"6708"	1	"λx.x"
3	1	"data/c2-019.txt"	"870434202"	"870434202"	"8700434202"	0	"λx.x"
3	2	"data/c2-019.txt"	"67510"	"67510"	"67510"	1	"λx.pair(head(x),if((head(x)>6),pair(7,pair(0,tail(tail(x)))),tail(x)))"
3	3	"data/c2-019.txt"	"482"	"482"	"482"	1	"λx.pair(head(x),if((8>(5+head(tail(x)))),F(tail(x)),x))"
