problem,run,order,trial,time,count,lrest,lmeta,lposterior,trs
"c043",2,1,3,1370.753196545,1046443,-75.33351553424573,-35.70631396240476,-72.15250908583201,".(C v0_) = .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 3)) NIL))))); 9 = .(.(.(IF .(.(> .(.(+ .(HEAD .(C NIL))) NAN)) .(DIGIT 2))) 6) 9);"
"c043",4,1,1,574.518133742,800911,-inf,-23.910539624558965,-inf,".(CONS .(v0_ -)) = TAIL;"
"c043",3,1,7,3699.313112403,1385098,-49.71312112826472,-14.519478977155803,-21.702397234574182,".(C v0_) = .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 3)) NIL)))));"
"c043",1,1,1,531.779699416,720893,-16.48161025116643,-28.83564392683602,-49.48290114634723,"C = TAIL; NAN = NAN; 1 = 5;"
"c043",3,1,1,171.013291443,237277,-23.70544707712205,-36.73641426442326,-65.10554998362402,"C = .(CONS .(DIGIT .(.(.(.(.(IF TRUE) .(IF .(EMPTY NIL))) .(IF FALSE)) 7) 5)));"
"c043",0,1,1,201.370448092,308657,-inf,-21.749682691393613,-inf,"NAN = NAN;"
"c043",1,1,1,328.235024955,460779,-5.650537960137389,-23.585117224124335,-33.401302152606505,"C = TAIL;"
"c043",0,1,2,692.559356313,883691,-inf,-16.655009985486682,-inf,".(v0_ .(.(CONS .(DIGIT v1_)) v2_)) = .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 3)) NIL))))); .(op27 v0_) = .(.(CONS .(DIGIT 3)) NIL); .(C v0_) = .(op26 .(op27 v0_));"
"c043",4,1,1,268.360122077,383219,-inf,-26.970810419250522,-inf,".(CONS .(.(- v0_) v1_)) = TAIL;"
"c043",0,1,1,506.710342838,728873,-5.650537960137389,-22.724915958901224,-33.16337191828063,"C = TAIL;"
"c043",2,1,2,787.9926828170001,876775,-inf,-13.987781778904727,-inf,".(C NIL) = .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 3)) NIL))); .(C v0_) = .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 2)) .(C v0_))); .(C .(.(CONS .(DIGIT 2)) v0_)) = .(C v0_);"
"c043",3,1,3,1448.965318892,1066736,-47.69232892507821,-17.43516854303626,-26.191010289000953,".(C v0_) = .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 3)) NIL)))));"
"c043",0,1,2,1192.7267011029999,1049659,-inf,-18.511307975852308,-inf,".(v0_ v1_) = .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 3)) NIL)))));"
