problem,run,order,trial,time,count,lrest,lmeta,lposterior,trs
"c045",0,1,1,0.000026025,1,-inf,-0.6931471805599453,-inf,""
"c045",0,1,1,0.031910654,51,-5.650537960137389,-6.302618975744905,-16.813257632004355,"C = TAIL;"
"c045",0,1,2,601.229990832,870770,-inf,-1.3862943611198906,-inf,""
"c045",0,1,2,601.544764601,870772,-11.075253804942697,-7.940227765145702,-19.445907605441935,"C = TAIL;"
"c045",0,1,2,604.3415474110001,873473,-9.707229892298676,-7.738488122494646,-17.876144050146856,".(C v0_) = v0_;"
"c045",0,1,3,1200.990521795,1147197,-inf,-1.3862943611198906,-inf,""
"c045",0,1,3,1201.372696857,1147218,-9.928975983169737,-19.500645849541456,-29.271232783137997,".(C v0_) = v0_;"
"c045",0,1,3,1201.413449622,1147258,-9.928975983169737,-9.307104040408491,-19.07769097400503,".(C v0_) = v0_;"
"c045",0,1,3,1201.482304866,1147300,-9.928975983169737,-8.99961934066053,-18.77020627425707,".(C v0_) = v0_;"
"c045",0,1,3,1203.701074424,1148402,-9.928975983169737,-8.958797346140274,-18.729384279736813,".(C v0_) = v0_;"
"c045",0,1,3,1391.9092821069999,1237672,-9.928975983169737,-8.594154232552366,-18.364741166148903,".(C v0_) = v0_;"
"c045",0,1,4,1800.937800853,1425222,-inf,-1.3862943611198906,-inf,""
"c045",0,1,4,1801.256256498,1425253,-138.12589996937567,-22.342815505619747,-160.41400197244454,".(C .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 0)) NIL))))) = .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 0)) NIL)))); .(C v0_) = .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 8)) NIL)); .(C .(.(CONS .(DIGIT 0)) NIL)) = .(.(CONS .(DIGIT 0)) NIL);"
"c045",0,1,4,1801.300105473,1425275,-10.26109563038775,-21.274056180101315,-31.480438307938186,".(C v0_) = v0_;"
"c045",0,1,4,1801.897323523,1425562,-10.26109563038775,-21.083860566876453,-31.290242694713324,".(C v0_) = v0_;"
"c045",0,1,4,1802.386285901,1425801,-10.26109563038775,-20.06862988714739,-30.275012014984263,".(C v0_) = v0_;"
"c045",0,1,4,1802.555488762,1425882,-10.26109563038775,-19.91262563867081,-30.119007766507682,".(C v0_) = v0_;"
"c045",0,1,4,1802.8273689549999,1425998,-10.26109563038775,-17.948366350947303,-28.154748478784175,".(C v0_) = v0_;"
"c045",0,1,4,1803.222663875,1426124,-10.26109563038775,-17.853056171142978,-28.05943829897985,".(C v0_) = v0_;"
"c045",0,1,4,1804.168620851,1426509,-10.26109563038775,-12.003319783863697,-22.20970191170057,".(C v0_) = v0_;"
"c045",0,1,4,1808.023742387,1427630,-10.26109563038775,-8.901638932300326,-19.108021060137197,".(C v0_) = v0_;"
"c045",0,1,4,1908.088418604,1457962,-10.26109563038775,-8.419800845407588,-18.62618297324446,".(C v0_) = v0_;"
"c045",0,1,5,2400.879996617,1628938,-inf,-1.3862943611198906,-inf,""
"c045",0,1,5,2401.352680296,1628972,-114.81954703968334,-23.814794252206113,-138.25242256756917,".(C NIL) = NIL; .(C .(.(CONS .(DIGIT 2)) v0_)) = .(.(CONS .(DIGIT 2)) .(C v0_)); .(C .(.(CONS .(DIGIT 0)) v0_)) = .(.(CONS .(DIGIT 0)) .(C v0_)); .(C .(.(CONS v0_) v1_)) = .(.(CONS v0_) .(C v1_)); .(C .(.(CONS .(DIGIT 8)) v0_)) = .(.(CONS .(DIGIT 8)) .(C v0_));"
"c045",0,1,5,2401.362369376,1628975,-10.687947298586598,-5.780743515792329,-16.08677209005864,".(C v0_) = v0_;"
"c045",0,1,5,2403.6291998799998,1629662,-10.687947298586598,-5.375278407684165,-15.681306981950478,".(C v0_) = v0_;"
"c045",0,1,6,3000.921480878,1843944,-inf,-1.3862943611198906,-inf,""
"c045",0,1,6,3001.175331044,1843946,-11.265875772831173,-5.780743515792329,-15.967930827241915,".(C v0_) = v0_;"
"c045",0,1,6,3008.8800458339997,1845354,-11.265875772831173,-5.375278407684165,-15.562465719133751,".(C v0_) = v0_;"
"c045",0,1,7,3600.721368822,1968703,-inf,-1.3862943611198906,-inf,""
"c045",0,1,7,3600.980020955,1968712,-502.2462745804519,-18.064776702791715,-518.2600125308112,".(C v0_) = .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 0)) NIL)))); .(C .(.(CONS .(DIGIT 0)) NIL)) = .(.(CONS .(DIGIT 0)) NIL); .(C .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 8)) NIL))) = .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 8)) NIL)); .(C NIL) = NIL; .(C .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 2)) NIL)))))))))) = .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 2)) NIL))))))))); .(C .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 6)) NIL)))))) = .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 6)) NIL))))); IF = IF;"
"c045",0,1,7,3601.280281112,1968735,-16.416501747446244,-12.129882507172129,-26.495345502185984,".(C v0_) = v0_; IF = IF;"
"c045",0,1,7,3604.735408809,1969050,-11.929114597114538,-15.020254265068294,-24.89833010975044,".(C v0_) = v0_;"
"c045",0,1,7,3607.144973463,1969286,-11.929114597114538,-9.112948025967533,-18.99102387064968,".(C v0_) = v0_;"
"c045",0,1,7,3611.332525884,1969819,-11.929114597114538,-5.375278407684165,-15.253354252366313,".(C v0_) = v0_;"
"c045",0,1,8,4200.696959492,2065848,-inf,-1.3862943611198906,-inf,""
"c045",0,1,8,4200.926175848,2065850,-12.702726478281008,-5.780743515792329,-15.052501235437694,".(C v0_) = v0_;"
"c045",0,1,8,4212.231328014,2067028,-12.702726478281008,-5.375278407684165,-14.64703612732953,".(C v0_) = v0_;"
"c045",0,1,9,4800.721428722,2131092,-inf,-1.3862943611198906,-inf,""
"c045",0,1,9,4800.986973415,2131094,-13.586711403916926,-5.780743515792329,-14.637894864291079,".(C v0_) = v0_;"
"c045",0,1,9,4817.865243893,2132341,-13.586711403916926,-5.375278407684165,-14.232429756182915,".(C v0_) = v0_;"
"c045",0,1,10,5400.910759429,2179887,-inf,-1.3862943611198906,-inf,""
"c045",0,1,10,5401.1329159120005,2179889,-14.59109447325104,-5.780743515792329,-14.4146249967042,".(C v0_) = v0_;"
"c045",0,1,10,5421.669285759001,2180966,-14.59109447325104,-5.375278407684165,-14.009159888596036,".(C v0_) = v0_;"
"c045",0,1,11,6000.867165454,2218113,-inf,-1.3862943611198906,-inf,""
