problem,run,order,trial,time,count,lrest,lmeta,lposterior,trs
"c073",0,1,1,0.000028349,1,-inf,-0.6931471805599453,-inf,""
"c073",0,1,1,0.24487735,263,-33.79853991605657,-33.93020893138449,-71.80556987213885,"FALSE = TRUE; C = .(.(IF .(EMPTY .(.(.(.(.(IF .(EMPTY NIL)) .(IF TRUE)) .(IF .(.(EQUAL DIGIT) DIGIT))) NIL) NIL))) NIL);"
"c073",0,1,1,0.937484136,741,-10.137925110469096,-13.27776584484702,-27.49251198001391,"IF = IF; C = TAIL;"
"c073",0,1,1,1.340904676,895,-5.650537960137389,-8.787525625532906,-18.514884610368085,"C = TAIL;"
"c073",0,1,2,601.148873013,939457,-inf,-1.3862943611198906,-inf,""
"c073",0,1,2,601.4030801179999,939475,-41.01817663938157,-27.15013677224042,-40.81468971378365,"C = TAIL;"
"c073",0,1,2,601.417866342,939498,-45.50556378971328,-17.872885694981612,-36.024825786856546,"NAN = NAN; C = TAIL;"
"c073",0,1,2,601.418436715,939499,-41.01817663938157,-20.763257452877774,-34.427810394421,"C = TAIL;"
"c073",0,1,2,601.492051832,939605,-45.97556741895902,-14.694831864633663,-33.316775585754336,"+ = +; C = TAIL;"
"c073",0,1,2,601.493143148,939607,-41.01817663938157,-17.58520362252983,-31.249756564073056,"C = TAIL;"
"c073",0,1,2,601.670522537,939838,-33.051998215209466,-15.107265642057923,-20.805640159429046,"C = .(.(IF TRUE) NIL);"
"c073",0,1,2,603.173207026,941806,-39.89786167741687,-7.303170051236801,-19.847408030815327,".(C v0_) = .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 8)) NIL))));"
"c073",0,1,2,708.9369230689999,989836,-33.6530301068616,-12.753037315912039,-19.052443724935294,".(C v0_) = NIL;"
"c073",0,1,2,812.3102260649999,1033581,-33.6530301068616,-12.58313827911664,-18.882544688139895,".(C v0_) = NIL;"
"c073",0,1,3,1200.7104392760002,1188266,-inf,-1.3862943611198906,-inf,""
"c073",0,1,3,1200.981013018,1188270,-54.60481792725818,-8.871785969150645,-26.353362172169497,".(C v0_) = .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 8)) NIL))));"
"c073",0,1,3,1201.149100194,1188345,-54.60481792725818,-8.72518249495877,-26.206758697977623,".(C v0_) = .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 8)) NIL))));"
"c073",0,1,3,1201.164097858,1188355,-39.861025026881485,-22.192088314244003,-24.92987161688616,".(C v0_) = NIL;"
"c073",0,1,3,1205.93080951,1190085,-44.612540208012845,-13.053141908362377,-20.542440392135894,".(C v0_) = .(.(CONS .(DIGIT 2)) NIL);"
"c073",0,1,3,1212.6723306360002,1192635,-44.612540208012845,-10.958774716465864,-18.44807320023938,".(C v0_) = .(.(CONS .(DIGIT 2)) NIL);"
"c073",0,1,3,1216.0840269980001,1193941,-44.612540208012845,-8.014335737299424,-15.503634221072941,".(C v0_) = .(.(CONS .(DIGIT 2)) NIL);"
"c073",0,1,4,1800.6985575770002,1389658,-inf,-1.3862943611198906,-inf,""
"c073",0,1,4,1800.9968505180002,1389661,-130.1128179341039,-9.536762272743895,-68.26447523436815,".(C .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 4)) NIL))))) = .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 8)) NIL)))); .(C v0_) = .(.(CONS .(DIGIT 2)) NIL);"
"c073",0,1,4,1801.4130227780001,1389760,-86.58044376115824,-17.628389684344967,-32.82372847302355,".(C .(.(CONS .(DIGIT 1)) NIL)) = .(.(CONS .(DIGIT 2)) NIL); .(C v0_) = .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 8)) NIL))));"
"c073",0,1,4,1802.7445088730003,1390009,-86.58044376115824,-13.115507932447347,-28.31084672112593,".(C .(.(CONS .(DIGIT 1)) NIL)) = .(.(CONS .(DIGIT 2)) NIL); .(C v0_) = .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 8)) NIL))));"
"c073",0,1,4,1802.8157592920002,1390030,-76.36115939739958,-12.631928443286073,-17.607982868205994,".(C v0_) = .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 8)) NIL))));"
"c073",0,1,4,1807.3835687600003,1390867,-76.36115939739958,-8.930626469173578,-13.906680894093501,".(C v0_) = .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 8)) NIL))));"
"c073",0,1,5,2400.6690271580005,1491442,-inf,-1.3862943611198906,-inf,""
"c073",0,1,5,2400.9102081020005,1491446,-366.3158498650461,-10.137452342481922,-264.8072872199653,".(C .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 4)) NIL))))) = .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 8)) NIL)))); .(C .(.(CONS .(DIGIT 1)) NIL)) = .(.(CONS .(DIGIT 2)) NIL); .(C .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 2)) NIL))))))) = .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 8)) NIL)))))); .(C .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 0)) NIL)))))))))) = .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 9)) NIL))))))))); C = TAIL;"
