problem,run,order,trial,time,count,lrest,lmeta,lposterior,trs
"c016",2,1,6,3405.5892527700003,1356737,-60.03564187707651,-23.418063139461175,-53.42167460917267,".(C .(.(CONS .(DIGIT v0_)) .(.(CONS .(DIGIT v1_)) v2_))) = .(.(CONS .(DIGIT v0_)) .(.(CONS .(DIGIT 8)) v2_)); EQUAL = .(IF .(.(EQUAL 8) 1));"
"c016",3,1,1,250.30692854,355459,-inf,-22.524245263439074,-inf,".(v0_ IF) = TAIL;"
"c016",4,1,2,1195.3366078140002,1058602,-inf,-14.837932708274337,-inf,".(C NIL) = .(.(CONS .(DIGIT 2)) NIL); .(C .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 2)) v0_))))) = .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 0)) .(C v0_)))); .(C .(.(CONS .(DIGIT 2)) NIL)) = .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 2)) NIL)))); .(C .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 0)) v0_)))) = .(C v0_);"
"c016",4,1,1,89.821120688,135358,-inf,-21.307849939114572,-inf,"C = .(CONS NAN);"
"c016",4,1,1,34.897028796,52946,-10.831072291029042,-20.3448889399337,-35.823435152714154,"C = .(CONS .(DIGIT 4));"
"c016",1,1,1,558.767365647,752887,-17.685583055492366,-23.82352824756933,-45.65457847251891,"NAN = .(.(+ NAN) .(DIGIT 6)); C = TAIL;"
"c016",2,1,2,1154.5137834000002,1047108,-159.59732406247835,-19.958226958788636,-175.071285628619,".(op26 .(.(CONS .(DIGIT 2)) NIL)) = .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 2)) NIL)))); .(op27 v0_) = .(.(CONS .(DIGIT 2)) NIL); .(C v0_) = .(op26 .(op27 v0_)); .(TAIL .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 2)) NIL))))) = .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 2)) NIL))));"
"c016",0,1,11,6537.684447940999,1615588,-134.12228073720212,-14.988413659212632,-113.74816100436306,".(C .(.(CONS .(DIGIT v0_)) .(.(CONS .(DIGIT v1_)) v2_))) = .(.(CONS .(DIGIT v0_)) .(.(CONS .(DIGIT 8)) v2_)); .(C .(.(v0_ .(DIGIT 1)) .(.(v0_ .(DIGIT 1)) .(.(v0_ .(DIGIT 0)) .(.(v0_ .(DIGIT 2)) NIL))))) = .(.(v0_ .(DIGIT 1)) .(.(v0_ .(DIGIT 8)) .(.(v0_ .(DIGIT 0)) .(.(v0_ .(DIGIT 2)) NIL))));"
"c016",1,1,1,241.914269844,346105,-15.829285065126742,-25.58451605813063,-45.55926829271459,"FALSE = .(EMPTY .(TAIL .(C NIL))); C = TAIL;"
"c016",4,1,1,15.250121831,23998,-8.974774300663416,-27.56816653516879,-41.19041475758361,"C = .(.(IF FALSE) NIL);"
"c016",2,1,1,497.796188999,689348,-inf,-33.88653386788183,-inf,".(CONS .(HEAD .(v0_ .(.(- NAN) v1_)))) = TAIL;"
"c016",0,1,2,677.4790857510001,917970,-204.47098689354397,-23.39579198462166,-223.23053549788915,".(op26 .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 2)) NIL)))) = .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 2)) NIL)))); .(op27 v0_) = .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 2)) NIL))); .(op27 .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 2)) NIL))))) = .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 2)) NIL))); .(C v0_) = .(op26 .(op27 v0_)); 1 = 0;"
"c016",4,1,1,47.071031862,70778,-22.477757746178792,-30.842011430158404,-57.9672430980886,"NAN = .(HEAD .(.(.(IF TRUE) .(.(.(IF FALSE) NIL) NIL)) NIL)); C = TAIL;"
"c016",4,1,1,409.168798995,568675,-inf,-32.69075783076008,-inf,".(v0_ .(TAIL .(.(v1_ v0_) 2))) = TAIL;"
"c016",0,1,1,422.676981743,647876,-10.137925110469096,-22.3994935584666,-37.25711233539587,"C = TAIL; EMPTY = EMPTY;"
"c016",4,1,1,105.483521836,157933,-5.650537960137389,-21.174318546490056,-31.472330428378854,"C = TAIL;"
"c016",1,1,1,530.092727097,715147,-inf,-34.16577500269727,-inf,".(.(.(v0_ 4) -) 0) = TAIL; + = -;"
"c016",4,1,3,1622.503719047,1126025,-inf,-18.696230314346323,-inf,".(C .(.(CONS .(DIGIT 7)) NIL)) = NIL; .(C .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 0)) v0_)))))))))) = .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 7)) .(C v0_))))))))))); .(C .(.(CONS .(DIGIT v0_)) .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT v1_)) .(.(CONS .(DIGIT v2_)) v3_))))) = .(.(CONS .(DIGIT v0_)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT v1_)) .(.(CONS .(DIGIT v2_)) v3_))));"
"c016",3,1,1,256.734040518,364539,-16.951613880412168,-24.884400208254597,-46.47279775388722,"- = -; C = TAIL; 3 = 7;"
"c016",4,1,1,406.92645511,565653,-inf,-29.573500104694908,-inf,".(.(IF FALSE) NIL) = TAIL;"
