problem,run,order,trial,time,count,lrest,lmeta,lposterior,trs
"c025",0,1,1,156.42114885,288896,-inf,-25.20104292103718,-inf,".(CONS NAN) = .(.(IF FALSE) NIL);"
"c025",1,1,1,302.083792208,429396,-inf,-29.050251960930364,-inf,".(CONS .(DIGIT .(.(.(IF FALSE) 6) 8))) = TAIL;"
"c025",3,1,1,93.34348145,141073,-15.09531589004654,-22.198822863004445,-41.796605729593324,"TRUE = TRUE; C = TAIL; EMPTY = EMPTY;"
"c025",3,1,2,1186.2419248279998,1212696,-inf,-28.746821531510435,-inf,"HEAD = HEAD; .(v0_ 6) = TAIL;"
"c025",0,1,3,1440.948461208,1432377,-141.0625035218078,-18.034005044124957,-147.84323851682072,".(C .(.(CONS .(DIGIT v0_)) .(.(CONS .(DIGIT v1_)) v2_))) = .(.(CONS .(DIGIT v0_)) v2_); .(C .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 5)) NIL))))) = .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 5)) NIL))); .(C .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 6)) NIL))) = .(.(CONS .(DIGIT 2)) NIL); HEAD = HEAD;"
"c025",1,1,1,127.806106654,186552,-inf,-34.79325514873983,-inf,"C = .(.(IF .(EMPTY NIL)) .(.(CONS NAN) .(TAIL .(.(CONS NAN) NIL))));"
"c025",0,1,3,1779.617305921,1561076,-95.68597515132687,-17.520326351376564,-101.95303145359141,".(C .(v0_ .(.(CONS .(DIGIT v1_)) v2_))) = .(v0_ v2_); .(C .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 5)) NIL))))) = .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 5)) NIL)));"
"c025",2,1,1,572.662971647,813358,-10.831072291029042,-22.8297955897217,-38.266480487927154,"C = .(CONS .(DIGIT 2));"
"c025",3,1,1,205.8945788,306695,-inf,-29.16803499658674,-inf,".(CONS .(DIGIT v0_)) = TAIL;"
"c025",3,1,9,5353.851009763,1826692,-57.064299931452524,-29.87459040447,-63.028669022634745,".(C .(.(CONS .(DIGIT v0_)) .(v1_ v2_))) = .(.(.(.(.(IF .(EMPTY v2_)) .(.(.(IF .(.(EQUAL TAIL) TAIL)) CONS) CONS)) CONS) .(DIGIT v0_)) v2_);"
"c025",0,1,2,911.51979268,1150031,-inf,-41.64783062129774,-inf,".(.(IF .(EMPTY .(v0_ 1))) .(TAIL .(v1_ C))) = .(.(.(IF FALSE) TAIL) TAIL);"
"c025",4,1,1,25.865905721,40781,-inf,-33.104903042012005,-inf,".(.(.(v0_ 7) C) EQUAL) = TAIL;"
"c025",4,1,2,1109.388265696,1145213,-36.83257834215776,-17.55336301667417,-56.72077953500845,".(C v0_) = .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 5)) NIL))); NAN = NAN;"
"c025",2,1,1,589.968412846,837033,-inf,-23.910539624558965,-inf,".(v0_ +) = TAIL;"
"c025",3,1,2,727.03134802,921394,-inf,-21.232678161675643,-inf,".(v0_ EMPTY) = TAIL;"
"c025",1,1,1,580.532331503,773123,-10.871894285549297,-22.981826372686246,-37.956975871506764,"C = .(.(IF FALSE) .(TAIL NIL));"
"c025",2,1,1,47.394761888,75704,-8.974774300663416,-21.310450720814636,-34.89083762865447,"C = .(.(IF TRUE) NIL);"
