problem,run,order,trial,time,count,lrest,lmeta,lposterior,trs
"c007",1,1,4,2176.580413515,1572544,-85.79921797731738,-30.325818418443298,-92.40274901272971,".(C .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 0)) NIL))))) = .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 2)) NIL)); .(C v0_) = v0_; HEAD = HEAD; EMPTY = .(.(.(IF FALSE) .(EQUAL .(TAIL NIL))) EMPTY);"
"c007",3,1,1,169.469116771,258012,-23.417765004670265,-33.9302089313845,-61.05950975014905,"C = TAIL; EQUAL = .(IF .(.(.(IF .(EMPTY .(TAIL NIL))) .(EMPTY NIL)) FALSE));"
"c007",1,1,7,4167.984860175,2077247,-101.45497783668839,-20.773071074326104,-82.18970683491676,".(C .(.(CONS .(DIGIT v0_)) .(.(CONS .(DIGIT v1_)) .(.(CONS .(DIGIT v2_)) v3_)))) = .(.(CONS .(DIGIT v0_)) .(.(CONS .(DIGIT v1_)) .(TAIL v3_))); .(C v0_) = v0_;"
"c007",3,1,2,785.1868083510001,892273,-84.2172240184704,-17.877001295315296,-87.16754306090675,".(C v0_) = .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 2)) NIL)); .(C .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 0)) NIL))))) = .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 2)) NIL));"
"c007",2,1,1,544.633013095,762453,-inf,-24.565946477136055,-inf,"C = .(CONS NAN);"
"c007",2,1,5,2465.243217228,1672036,-238.7569796934863,-17.782690615844054,-221.2252330818296,".(C .(.(CONS .(DIGIT v0_)) .(.(CONS .(DIGIT v1_)) .(.(CONS .(DIGIT v2_)) .(.(CONS .(DIGIT v3_)) v4_))))) = .(.(CONS .(DIGIT v0_)) .(.(CONS .(DIGIT v1_)) NIL)); .(C v0_) = v0_; .(C .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 0)) NIL))))) = .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 2)) NIL)); .(C NIL) = NIL; .(C .(.(CONS .(DIGIT 1)) NIL)) = .(.(CONS .(DIGIT 1)) NIL); .(C .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 8)) NIL)))))) = .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 3)) NIL)); C = TAIL;"
"c007",4,1,4,2305.91800583,1651996,-78.01624955314675,-23.450349616761553,-77.60841450683195,".(.(op26 v0_) v0_) = v0_; .(C v0_) = .(.(op26 v0_) v0_); .(v0_ .(.(CONS .(DIGIT 0)) v1_)) = .(.(CONS .(DIGIT 0)) .(.(.(.(.(IF TRUE) CONS) CONS) .(DIGIT 2)) NIL));"
"c007",2,1,1,175.899649404,268821,-inf,-26.39544627434696,-inf,".(CONS .(DIGIT .(v0_ 2))) = TAIL;"
"c007",2,1,3,1657.8915911180002,1366131,-211.54007371878282,-24.078958276183926,-220.79508700477828,".(.(op26 .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 0)) NIL))))) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 0)) NIL))))) = .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 2)) NIL)); .(.(op26 v0_) v0_) = v0_; .(C v0_) = .(.(op26 v0_) v0_); .(C .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 0)) NIL))))) = .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 2)) NIL)); .(C NIL) = NIL; + = .(IF .(.(> NAN) NAN));"
"c007",1,1,4,2342.6469825,1631265,-104.07838337030844,-21.358241384650988,-101.71433737192845,".(C .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 0)) NIL))))) = .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 2)) NIL)); .(C v0_) = v0_; .(C .(.(CONS .(DIGIT 1)) NIL)) = .(.(CONS .(DIGIT 1)) NIL); NAN = .(HEAD .(.(CONS NAN) NIL));"
