problem,run,order,trial,time,count,lrest,lmeta,lposterior,trs
"c003",2,1,5,2897.598146503,1395950,-124.6953042849521,-40.78978658045328,-132.2529288176014,".(C .(.(CONS .(DIGIT v0_)) .(.(CONS .(DIGIT v1_)) .(.(CONS .(DIGIT v2_)) .(.(CONS .(DIGIT v3_)) .(.(CONS .(DIGIT v4_)) .(.(CONS .(DIGIT v5_)) .(.(CONS .(DIGIT v6_)) .(.(CONS .(DIGIT v7_)) v8_))))))))) = .(.(CONS .(DIGIT v6_)) NIL); 1 = .(.(.(.(.(.(IF TRUE) .(IF TRUE)) .(IF .(.(> NAN) .(HEAD NIL)))) .(.(IF FALSE) 3)) .(.(IF TRUE) 1)) 7);"
"c003",4,1,2,1149.8650289850002,1094158,-134.59990048391447,-20.39007882206999,-147.41252898806312,".(op26 NIL) = .(.(CONS .(DIGIT 5)) NIL); .(op27 v0_) = NIL; .(C v0_) = .(op26 .(op27 v0_)); .(C .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 6)) NIL))))))))) = .(.(CONS .(DIGIT 5)) NIL);"
"c003",4,1,4,1830.1853617240001,1284522,-100.92203319923124,-17.253846486575384,-92.61524916998131,".(C .(.(CONS .(DIGIT v0_)) .(.(CONS .(DIGIT v1_)) .(.(CONS .(DIGIT v2_)) .(.(CONS .(DIGIT v3_)) .(.(CONS .(DIGIT v4_)) .(.(CONS .(DIGIT v5_)) .(.(CONS .(DIGIT v6_)) .(.(CONS .(DIGIT v7_)) v8_))))))))) = .(.(CONS .(DIGIT v6_)) NIL); + = .(IF FALSE);"
"c003",0,1,1,239.361826741,349285,-inf,-31.430926608440327,-inf,".(v0_ CONS) = TAIL;"
"c003",4,1,6,3410.3861557650002,1528163,-91.4581810147935,-14.033971161374101,-64.34976804139113,".(C .(.(CONS .(DIGIT v0_)) .(.(CONS .(DIGIT v1_)) .(.(CONS .(DIGIT v2_)) .(.(CONS .(DIGIT v3_)) .(.(CONS .(DIGIT v4_)) .(.(CONS v5_) .(.(CONS .(DIGIT v6_)) .(.(CONS .(DIGIT v7_)) v8_))))))))) = .(.(CONS .(DIGIT v6_)) NIL);"
"c003",3,1,5,2741.068366048,1451802,-140.17401262133632,-20.507861857726375,-128.14284946529938,".(C .(.(CONS .(v0_ v1_)) .(.(CONS .(v0_ v2_)) .(.(CONS .(v0_ v3_)) .(.(CONS .(v0_ v4_)) .(.(CONS .(v0_ v5_)) .(.(CONS .(v0_ v6_)) .(.(CONS .(v0_ v7_)) .(.(CONS .(v0_ v8_)) v9_))))))))) = .(.(CONS .(v0_ v7_)) NIL);"
"c003",4,1,1,104.098544995,141637,-11.994223100834724,-25.00218324391098,-41.61363265803915,"C = TAIL; 0 = 2;"
"c003",3,1,2,1169.76080077,1102462,-111.40102878594887,-20.993369673508077,-124.88060344897764,".(C v0_) = .(.(CONS .(DIGIT 5)) NIL); .(C .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 6)) NIL))))))))) = .(.(CONS .(DIGIT 5)) NIL); + = +;"
"c003",0,1,1,46.673082929,81228,-inf,-22.849667663873703,-inf,".(.(IF FALSE) v0_) = TAIL;"
"c003",1,1,1,27.551207125,41175,-inf,-28.88035292413496,-inf,"> = EQUAL; .(v0_ 0) = TAIL;"
"c003",0,1,1,207.195392855,307664,-inf,-22.84269899455761,-inf,"TAIL = TAIL; 2 = 5;"
"c003",4,1,3,1535.0433573730002,1210292,-212.7552936802567,-24.987468820739117,-219.72741030779858,".(C .(.(CONS .(DIGIT v0_)) .(.(CONS .(DIGIT v1_)) .(.(CONS .(DIGIT v2_)) .(.(CONS .(DIGIT v3_)) .(.(CONS .(DIGIT v4_)) .(.(CONS .(DIGIT v5_)) .(.(CONS .(DIGIT v6_)) .(.(CONS .(DIGIT v7_)) v8_))))))))) = .(.(CONS .(DIGIT v6_)) NIL); .(C .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 1)) NIL))))))))))) = .(.(CONS .(DIGIT 0)) .(C .(.(.(.(IF FALSE) C) C) .(TAIL NIL))));"
"c003",0,1,2,921.5093716199999,987713,-inf,-16.378377749221485,-inf,".(C .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT v0_)) .(.(CONS .(DIGIT 6)) NIL))))))))) = .(.(CONS .(DIGIT v0_)) NIL); TRUE = .(EMPTY NIL);"
"c003",3,1,2,1121.750988113,1078663,-53.25311402179446,-22.340443321474687,-68.07976233278984,".(op26 NIL) = .(.(CONS .(DIGIT 5)) NIL); .(op27 v0_) = NIL; .(C v0_) = .(TAIL v0_);"
"c003",2,1,3,1778.30939975,1200472,-311.68666503429085,-19.189187684281464,-312.4052617813725,".(v0_ .(.(CONS .(DIGIT v1_)) .(.(CONS .(DIGIT v2_)) .(.(CONS .(DIGIT v3_)) .(.(CONS .(DIGIT v4_)) .(.(CONS .(DIGIT v5_)) .(.(CONS .(DIGIT v6_)) .(.(CONS .(DIGIT v7_)) .(.(CONS .(DIGIT v8_)) v9_))))))))) = .(.(CONS .(DIGIT v7_)) NIL); .(C .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 6)) NIL))))))))) = .(.(CONS .(DIGIT 5)) NIL); .(C .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 1)) NIL))))))))))) = .(.(CONS .(DIGIT 0)) NIL); > = >;"
