problem,run,order,trial,time,count,lrest,lmeta,lposterior,trs
"c078",0,1,1,0.000024946,1,-inf,-0.6931471805599453,-inf,""
"c078",0,1,1,0.019921038,47,-5.650537960137389,-6.302618975744905,-16.673987319110086,"C = TAIL;"
"c078",0,1,2,600.8631989959999,935335,-inf,-1.3862943611198906,-inf,""
"c078",0,1,2,601.105538548,935348,-20.252117413211455,-21.5741876690941,-34.696107960319544,"C = TAIL;"
"c078",0,1,2,601.179729246,935483,-20.252117413211455,-7.940227765145702,-21.062148056371143,"C = TAIL;"
"c078",0,1,2,602.628766919,937695,-17.23984971255206,-7.901007051992421,-18.010659642558473,".(C v0_) = .(.(CONS .(DIGIT 3)) NIL);"
"c078",0,1,3,1201.0265027780001,1362736,-inf,-1.3862943611198906,-inf,""
"c078",0,1,3,1201.276427983,1362762,-27.996154894818304,-9.469622969906267,-19.528439839123152,".(C v0_) = .(.(CONS .(DIGIT 3)) NIL);"
"c078",0,1,3,1216.27889596,1368620,-21.886435516697492,-14.870797721894009,-18.819895212990083,".(C v0_) = NIL;"
"c078",0,1,3,1349.307031476,1417615,-21.886435516697492,-14.70659670621325,-18.655694197309323,".(C v0_) = NIL;"
"c078",0,1,3,1409.5625724230001,1440067,-21.886435516697492,-14.216292718168056,-18.165390209264128,".(C v0_) = NIL;"
"c078",0,1,3,1781.096727184,1576124,-21.886435516697492,-13.30260276799396,-17.251700259090033,".(C v0_) = NIL;"
"c078",0,1,4,1800.7385557740001,1582762,-inf,-1.3862943611198906,-inf,""
"c078",0,1,4,1801.1782513480002,1582814,-114.68810218543076,-11.069010546486865,-101.91448193331175,".(C .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 1)) NIL))))) = .(.(CONS .(DIGIT 3)) NIL); .(C v0_) = .(.(CONS .(DIGIT 9)) NIL); .(C .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 0)) NIL))) = .(.(CONS .(DIGIT 1)) NIL);"
"c078",0,1,4,1801.2846685580002,1582851,-97.19973979503924,-27.914640891582202,-101.27174988801556,".(C .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 1)) NIL))))) = .(.(CONS .(DIGIT 3)) NIL); .(C v0_) = .(.(CONS .(DIGIT 9)) NIL); .(TAIL v0_) = .(.(CONS .(DIGIT 9)) NIL);"
"c078",0,1,4,1801.7870186570003,1583022,-80.76942283826037,-10.31214755154081,-67.2389395911953,".(C .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 1)) NIL))))) = .(.(CONS .(DIGIT 3)) NIL); .(C v0_) = .(.(CONS .(DIGIT 9)) NIL);"
"c078",0,1,4,1806.6242155030002,1584436,-38.897979417389095,-8.825265953515753,-23.88061457229897,".(C v0_) = .(.(CONS .(DIGIT 1)) NIL);"
"c078",0,1,4,1823.2281568110002,1588458,-28.199790952375203,-16.85671320556302,-21.213873359332347,".(C v0_) = NIL;"
"c078",0,1,4,1840.9879562050003,1592650,-28.199790952375203,-16.34588758179703,-20.703047735566354,".(C v0_) = NIL;"
"c078",0,1,4,1862.5292015280002,1597574,-28.199790952375203,-14.821007057390995,-19.17816721116032,".(C v0_) = NIL;"
"c078",0,1,4,1939.4581226690002,1615486,-28.199790952375203,-14.793608083202882,-19.150768236972205,".(C v0_) = NIL;"
"c078",0,1,4,2305.2544236380004,1694538,-28.199790952375203,-14.765437206236184,-19.122597360005507,".(C v0_) = NIL;"
"c078",0,1,5,2400.662062034,1714111,-inf,-1.3862943611198906,-inf,""
"c078",0,1,5,2400.9185489180004,1714115,-124.26494642236342,-11.375041757606843,-104.85109571999207,".(C .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 1)) NIL))) = .(.(CONS .(DIGIT 3)) NIL); .(C .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 6)) NIL))) = .(.(CONS .(DIGIT 9)) NIL); .(C .(.(CONS .(DIGIT v0_)) .(.(CONS .(DIGIT v1_)) NIL))) = .(.(CONS .(DIGIT v0_)) NIL); .(C .(.(CONS .(DIGIT v0_)) v1_)) = .(C v1_);"
"c078",0,1,5,2401.7543138560004,1714291,-83.8562598005532,-21.102030766651808,-74.16939810722681,".(C .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 1)) NIL))) = .(.(CONS .(DIGIT 3)) NIL); .(C v0_) = .(.(CONS .(DIGIT 9)) NIL);"
"c078",0,1,5,2404.241717098,1714810,-60.764977113122214,-7.652545692693922,-37.62863034583794,"C = TAIL;"
"c078",0,1,5,2406.558977618,1715310,-49.88654653503295,-15.505423330834299,-34.60307740588905,".(C v0_) = .(.(CONS .(DIGIT 1)) NIL);"
"c078",0,1,5,2410.1487480160004,1716062,-49.860202310071784,-10.093777278979259,-29.16508712907285,".(C v0_) = .(.(CONS .(DIGIT 3)) NIL);"
"c078",0,1,5,2442.301998117,1722547,-34.61850690371074,-17.454256045410506,-21.28387048914305,".(C v0_) = NIL;"
"c078",0,1,5,2447.188976882,1723529,-34.61850690371074,-12.919610515737855,-16.7492249594704,".(C v0_) = NIL;"
"c078",0,1,5,2759.501682382,1784082,-34.61850690371074,-12.850617644250903,-16.68023208798345,".(C v0_) = NIL;"
"c078",0,1,6,3000.617754601,1829900,-inf,-1.3862943611198906,-inf,""
