problem,run,order,trial,time,count,lrest,lmeta,lposterior,trs
"c045",3,1,1,105.108292713,159652,-10.607928739714833,-24.27826440468428,-39.15996447670294,"C = TAIL; TRUE = TRUE;"
"c045",3,1,1,521.840540625,736332,-inf,-28.828236922995945,-inf,".(CONS .(v0_ 4)) = TAIL;"
"c045",4,1,6,3553.486453411,1862749,-52.26220943577912,-18.140966841149762,-69.26608762166616,".(C v0_) = v0_; .(C .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 8)) NIL))) = .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 8)) NIL));"
"c045",3,1,1,192.622099598,285075,-inf,-32.29397282579567,-inf,".(CONS .(DIGIT .(v0_ TRUE))) = TAIL;"
"c045",4,1,3,1421.588666481,1169598,-94.56981482761337,-20.394159988940487,-114.80681605474022,".(C v0_) = v0_; .(C .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 0)) v0_))))) = .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 0)) .(C v0_))))); 5 = 1;"
"c045",0,1,7,3994.2536606129997,2030978,-78.1947603501635,-18.911075062845832,-95.05479666057695,".(C .(.(CONS .(DIGIT 2)) NIL)) = NIL; .(C .(.(CONS .(DIGIT 8)) v0_)) = .(.(CONS .(DIGIT 2)) .(C v0_)); .(C v0_) = v0_;"
"c045",4,1,3,1477.6870455389999,1197926,-28.128579553324613,-22.995533884721347,-50.96695467623233,".(C .(.(CONS v0_) v1_)) = .(.(CONS v0_) v1_); .(C v0_) = v0_;"
"c045",0,1,1,445.270897236,656284,-inf,-28.629038495854058,-inf,".(CONS .(v0_ .(C v1_))) = TAIL;"
"c045",0,1,1,443.041460039,653056,-inf,-25.29683398567885,-inf,".(CONS v0_) = TAIL;"
"c045",1,1,3,1450.749794931,1235515,-9.928975983169737,-19.409249569058264,-29.185044960594055,".(C v0_) = v0_;"
"c045",1,1,3,1782.8924217110002,1388969,-51.4849254340531,-23.113316920377727,-74.44506176279688,".(C .(.(CONS .(DIGIT v0_)) v1_)) = .(.(CONS .(DIGIT v0_)) v1_); .(C .(.(CONS .(DIGIT 0)) NIL)) = .(.(CONS .(DIGIT 0)) NIL);"
"c045",0,1,5,2478.074005186,1655401,-51.1305137453467,-17.83617930079504,-68.58477432182146,".(C v0_) = v0_; .(v0_ .(.(CONS .(v1_ v2_)) .(.(CONS .(v1_ v2_)) v3_))) = v2_;"
"c045",0,1,1,516.043710655,754805,-inf,-39.291111665912496,-inf,".(CONS .(HEAD .(.(.(v0_ NIL) FALSE) EQUAL))) = TAIL;"
"c045",0,1,1,413.558985055,610913,-10.607928739714833,-30.700039099897538,-46.168068535734434,"C = TAIL; TRUE = TRUE;"
"c045",0,1,4,1948.81555322,1472876,-43.164460559487445,-47.81911797911015,-90.92886503604672,".(C v0_) = v0_; NAN = .(.(+ NAN) .(.(+ .(.(+ .(.(+ .(HEAD .(TAIL NIL))) .(DIGIT 2))) .(HEAD NIL))) .(HEAD .(C NIL))));"
"c045",4,1,5,2798.743073658,1678366,-51.68428096153455,-21.87736581123167,-73.18992388385965,".(C v0_) = v0_; .(C .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 8)) NIL))) = .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 8)) NIL));"
"c045",1,1,5,2408.725745058,1594355,-10.687947298586598,-16.230423835931738,-26.484406519634764,".(C v0_) = v0_;"
"c045",0,1,1,568.289412176,826898,-15.095315890046539,-23.952842004249657,-43.90825859041826,"C = TAIL; NAN = NAN; EQUAL = EQUAL;"
"c045",2,1,7,3950.0746292470003,1934637,-60.63919591233428,-25.402941714387417,-83.96167690948471,".(C v0_) = v0_; 1 = 3;"
"c045",1,1,1,170.737709499,248707,-inf,-20.3647610140857,-inf,".(CONS NAN) = TAIL;"
"c045",0,1,1,80.411184257,130727,-5.650537960137389,-22.272930835158164,-32.78356949141761,"C = TAIL;"
"c045",1,1,4,1958.305102794,1447939,-inf,-16.792595648439246,-inf,".(C .(.(CONS .(DIGIT v0_)) v1_)) = .(.(CONS .(DIGIT v0_)) v1_);"
"c045",1,1,1,12.477616278,20174,-inf,-31.085774268675358,-inf,".(CONS .(v0_ .(CONS .(v1_ 5)))) = TAIL;"
"c045",2,1,3,1281.6487134149997,1140983,-45.88325313178588,-16.93539275545685,-62.542129286621645,".(C NIL) = .(.(CONS .(DIGIT 0)) NIL); .(C .(.(CONS .(DIGIT 0)) v0_)) = .(C v0_); .(C v0_) = v0_;"
"c045",3,1,9,5170.537950288,2094908,-18.54410218349437,-15.972912641113322,-29.84890790333334,".(C v0_) = v0_; EQUAL = EQUAL;"
"c045",3,1,8,4261.856429581,2003208,-358.24123219624136,-20.875105753014346,-375.8521018059876,".(C v0_) = v0_; .(op26 .(.(CONS .(DIGIT v0_)) .(.(CONS .(DIGIT v1_)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT v2_)) .(.(CONS .(DIGIT v3_)) .(.(CONS .(DIGIT v4_)) v5_))))))) = v0_; .(op27 .(.(CONS .(DIGIT v0_)) .(.(CONS .(DIGIT v1_)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT v2_)) .(.(CONS .(DIGIT v3_)) .(.(CONS .(DIGIT v4_)) v5_))))))) = v1_; .(op28 .(.(CONS .(DIGIT v0_)) .(.(CONS .(DIGIT v1_)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT v2_)) .(.(CONS .(DIGIT v3_)) .(.(CONS .(DIGIT v4_)) v5_))))))) = .(.(CONS .(DIGIT v2_)) .(.(CONS .(DIGIT v3_)) .(.(CONS .(DIGIT v4_)) v5_))); .(C v0_) = .(.(CONS .(DIGIT .(op26 v0_))) .(.(CONS .(DIGIT .(op27 v0_))) .(.(CONS .(DIGIT 9)) .(op28 v0_)))); .(C .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 0)) NIL))))) = .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 0)) NIL))));"
"c045",1,1,8,4625.963709367001,2070661,-12.702726478281008,-22.158538344565947,-31.636257021727296,".(C v0_) = v0_;"
"c045",3,1,11,6337.703447348,2169064,-24.103468355582994,-19.50478834641759,-36.29721013515701,".(C v0_) = v0_; .(C NIL) = NIL;"
"c045",3,1,6,3204.166111188,1821302,-11.265875772831173,-21.173585374370358,-31.285989855439407,".(C v0_) = v0_;"
"c045",0,1,3,1406.566790374,1244306,-90.5582162259018,-20.96211713000397,-111.36194430633257,".(C .(.(CONS .(DIGIT v0_)) v1_)) = .(.(CONS .(DIGIT v0_)) v1_); .(C v0_) = .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 0)) NIL)))); .(C .(.(CONS .(DIGIT 0)) NIL)) = .(.(CONS .(DIGIT 0)) NIL);"
"c045",1,1,1,97.123568819,145033,-inf,-25.29683398567885,-inf,".(CONS .(v0_ EMPTY)) = TAIL;"
"c045",2,1,7,3813.718423974,1912273,-16.886505376691982,-20.38846196782585,-35.194506627280845,".(C v0_) = v0_; - = -;"
"c045",0,1,1,528.376675378,771590,-inf,-25.20104292103718,-inf,".(v0_ .(EQUAL TRUE)) = TAIL;"
