problem,run,order,trial,time,count,lrest,lmeta,lposterior,trs
"c066",0,1,1,0.000026286,1,-inf,-0.6931471805599453,-inf,""
"c066",0,1,1,0.075513493,95,-5.650537960137389,-6.302618975744905,-16.786733461497853,"C = TAIL;"
"c066",0,1,2,601.169070358,971785,-inf,-1.3862943611198906,-inf,""
"c066",0,1,2,601.490799407,971791,-16.255774935099794,-14.2893667565255,-25.704669467794638,"HEAD = HEAD; C = TAIL;"
"c066",0,1,2,601.686322279,972042,-11.768387784768088,-7.940227765145702,-14.868143326083132,"C = TAIL;"
"c066",0,1,3,1200.945378378,1238709,-inf,-1.3862943611198906,-inf,""
"c066",0,1,3,1201.083804414,1238716,-86.18531153108799,-16.061708139896453,-90.45579688357707,".(C .(.(CONS .(DIGIT v0_)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT v0_)) .(.(CONS .(DIGIT 8)) NIL))))) = .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT v0_)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT v0_)) NIL)))); C = TAIL;"
"c066",0,1,3,1201.154653136,1238740,-68.7535364870044,-9.181940897454485,-66.1442545970515,".(C v0_) = .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 5)) NIL))));"
"c066",0,1,3,1201.588750083,1238901,-47.63218110769726,-29.615625336171313,-65.45658365646119,".(C NIL) = .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 1)) NIL))); C = TAIL;"
"c066",0,1,3,1201.732319622,1238976,-17.98656277785477,-24.115183785533148,-30.310523775980535,"C = TAIL;"
"c066",0,1,3,1202.491311421,1239298,-17.98656277785477,-18.952079897792615,-25.14741988824,"C = TAIL;"
"c066",0,1,3,1203.4972574189999,1239659,-17.98656277785477,-7.652545692693922,-13.847885683141307,"C = TAIL;"
"c066",0,1,4,1800.7479778840002,1404700,-inf,-1.3862943611198906,-inf,""
"c066",0,1,4,1800.8939668950002,1404703,-153.163073467069,-10.0418572218009,-143.40687722921226,".(C .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 8)) NIL))))) = .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 5)) NIL)))); .(C v0_) = .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 1)) NIL)));"
"c066",0,1,4,1801.0215699040002,1404726,-24.325159393505952,-7.940227765145702,-12.467333698993977,"C = TAIL;"
"c066",0,1,4,1806.200532926,1405695,-24.325159393505952,-7.652545692693922,-12.179651626542197,"C = TAIL;"
"c066",0,1,5,2400.682819909,1505427,-inf,-1.3862943611198906,-inf,""
"c066",0,1,5,2400.844467248,1505429,-30.779140387410916,-7.940227765145702,-10.948390175444752,"C = TAIL;"
"c066",0,1,5,2411.764346592,1506658,-30.779140387410916,-7.652545692693922,-10.660708102992972,"C = TAIL;"
"c066",0,1,6,3000.770337404,1569638,-inf,-1.3862943611198906,-inf,""
"c066",0,1,6,3001.043893819,1569647,-438.38882901963166,-23.660597880090027,-427.8405110268231,".(C .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 8)) NIL))))) = .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 5)) NIL)))); .(C .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 6)) NIL)))) = .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 1)) NIL))); .(C .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 0)) NIL))))))) = .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 8)) NIL)))))); .(C .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 4)) NIL))))))))) = .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 7)) NIL)))))))); .(C .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 7)) NIL))) = .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 3)) NIL)); C = .(.(IF FALSE) .(TAIL .(.(CONS NAN) .(TAIL .(TAIL .(TAIL NIL))))));"
"c066",0,1,6,3001.0518969040004,1569648,-424.1518763990361,-10.137452342481922,-400.0804128686195,".(C .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 8)) NIL))))) = .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 5)) NIL)))); .(C .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 6)) NIL)))) = .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 1)) NIL))); .(C .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 0)) NIL))))))) = .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 8)) NIL)))))); .(C .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 4)) NIL))))))))) = .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 7)) NIL)))))))); .(C .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 7)) NIL))) = .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 3)) NIL)); C = TAIL;"
"c066",0,1,6,3001.426799054,1569675,-163.44842887556464,-12.823029687732074,-142.06254269039812,"C = .(CONS .(DIGIT 8));"
"c066",0,1,6,3001.429478411,1569676,-37.30840781854201,-7.940227765145702,-11.039719710789123,"C = TAIL;"
"c066",0,1,6,3009.9141217300003,1570572,-37.30840781854201,-7.652545692693922,-10.752037638337343,"C = TAIL;"
"c066",0,1,7,3600.7026770850002,1626583,-inf,-1.3862943611198906,-inf,""
"c066",0,1,7,3601.144795394,1626597,-547.2806696699627,-10.137452342481922,-516.0957277652092,".(C .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 8)) NIL))))) = .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 5)) NIL)))); .(C .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 6)) NIL)))) = .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 1)) NIL))); .(C .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 0)) NIL))))))) = .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 8)) NIL)))))); .(C .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 4)) NIL))))))))) = .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 7)) NIL)))))))); .(C .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 7)) NIL))) = .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 3)) NIL)); .(C .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 5)) NIL)))))))) = .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 0)) NIL))))))); C = TAIL;"
"c066",0,1,7,3601.3390479180002,1626612,-131.74612823797096,-12.910041064721703,-103.33377505545727,"C = .(.(IF FALSE) .(C NIL));"
"c066",0,1,7,3601.343136301,1626613,-43.96809962148888,-7.940227765145702,-10.585933139399197,"C = TAIL;"
"c066",0,1,7,3612.504664916,1627476,-43.96809962148888,-7.652545692693922,-10.298251066947417,"C = TAIL;"
"c066",0,1,8,4200.628434903,1671609,-inf,-1.3862943611198906,-inf,""
"c066",0,1,8,4201.045540757001,1671626,-50.74818830940138,-7.940227765145702,-10.71690991231433,"C = TAIL;"
"c066",0,1,8,4214.004725141001,1672375,-50.74818830940138,-7.652545692693922,-10.42922783986255,"C = TAIL;"
"c066",0,1,9,4800.821596709001,1702095,-inf,-1.3862943611198906,-inf,""
"c066",0,1,9,4801.4135490730005,1702124,-57.598549970942194,-7.940227765145702,-9.894220629031595,"C = TAIL;"
"c066",0,1,9,4807.901970070001,1702541,-57.598549970942194,-7.652545692693922,-9.606538556579816,"C = TAIL;"
"c066",0,1,10,5400.7225261290005,1730462,-inf,-1.3862943611198906,-inf,""
"c066",0,1,10,5401.287434058001,1730484,-64.5642974995783,-7.940227765145702,-10.34474876766968,"C = TAIL;"
"c066",0,1,10,5413.074660998001,1731032,-64.5642974995783,-7.652545692693922,-10.0570666952179,"C = TAIL;"
"c066",0,1,11,6000.903519185001,1755873,-inf,-1.3862943611198906,-inf,""
"c066",0,1,11,6002.375995776,1755932,-1471.372516943259,-22.754207232397548,-1423.1799188524685,".(C .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 8)) NIL))))) = .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 5)) NIL)))); .(C v0_) = .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 8)) NIL)))))); .(C .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 4)) NIL))))))))) = .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 7)) NIL)))))))); .(C .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 7)) NIL))) = .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 3)) NIL)); .(C .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 5)) NIL)))))))) = .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 0)) NIL))))))); .(C .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 0)) NIL))))))))))) = .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 3)) NIL)))))))))); .(C .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 6)) NIL)))))) = .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 2)) NIL))))); .(C .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 6)) NIL))))))))) = .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 0)) NIL)))))))); .(op26 .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 6)) NIL))) = 6; .(op26 .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 3)) NIL))) = 4; .(op27 .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 6)) NIL))) = 6; .(op27 .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 3)) NIL))) = 3; .(C .(.(CONS .(DIGIT 1)) v0_)) = .(.(CONS .(DIGIT .(op26 v0_))) .(.(CONS .(DIGIT .(op27 v0_))) .(.(CONS .(DIGIT 1)) NIL))); .(C .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 6)) NIL)))) = .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 1)) NIL))); .(C .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 3)) NIL)))) = .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 1)) NIL)));"
