problem,run,order,trial,time,count,lrest,lmeta,lposterior,trs
"c032",0,2,1,0.000026218,1,-inf,-0.6931471805599453,-inf,""
"c032",0,2,1,0.065344055,106,-13.462161450995124,-15.47499042218324,-33.196272053867546,"HEAD = HEAD; C = .(.(IF FALSE) NIL);"
"c032",0,2,1,0.239146497,346,-5.650537960137389,-8.787525625532906,-18.69718376635948,"C = TAIL;"
"c032",0,2,2,600.844349059,831306,-inf,-1.3862943611198906,-inf,""
"c032",0,2,2,601.154860556,831326,-39.347909948142004,-14.694831864633663,-32.80319480385544,"> = >; C = TAIL;"
"c032",0,2,2,601.155537281,831327,-34.39051916856456,-17.58520362252983,-30.73617578217416,"C = TAIL;"
"c032",0,2,2,601.775957149,832066,-34.39051916856456,-17.179738514421665,-30.330710674065998,"C = TAIL;"
"c032",0,2,2,602.075481027,832376,-34.39051916856456,-11.929211811709976,-25.08018397135431,"C = TAIL;"
"c032",0,2,2,602.938651182,833307,-32.34519119182605,-8.083328608786376,-19.1889727916922,".(C v0_) = .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 7)) NIL)));"
"c032",0,2,2,605.642797698,834566,-27.661550186593303,-12.765459835910594,-19.18746301358367,".(C v0_) = NIL;"
"c032",0,2,3,1201.0463885370002,1085155,-inf,-1.3862943611198906,-inf,""
"c032",0,2,3,1201.5172989920002,1085159,-64.30586978869893,-9.651944526700222,-27.814785981640803,".(C v0_) = .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 7)) NIL)));"
"c032",0,2,3,1202.106603159,1085328,-48.63009622230137,-18.717432521996923,-21.204500410539946,"C = TAIL;"
"c032",0,2,3,1203.888454723,1085876,-48.63009622230137,-13.921641976400183,-16.408709864943205,"C = TAIL;"
"c032",0,2,3,1298.978163978,1105714,-48.63009622230137,-13.181974780205344,-15.669042668748368,"C = TAIL;"
"c032",0,2,4,1800.5525363900001,1199298,-inf,-1.3862943611198906,-inf,""
"c032",0,2,4,1800.9158483350002,1199300,-192.30881194328796,-5.981414211254481,-144.22433036447808,".(C .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 3)) NIL)))))) = .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 7)) NIL))); .(C .(.(CONS .(DIGIT v0_)) .(.(CONS .(DIGIT v1_)) .(.(CONS .(DIGIT v2_)) .(.(CONS .(DIGIT v3_)) .(.(CONS .(DIGIT v4_)) .(.(CONS .(DIGIT v5_)) .(.(CONS .(DIGIT v6_)) v7_)))))))) = .(.(CONS .(DIGIT v2_)) .(.(CONS .(DIGIT v3_)) .(.(CONS .(DIGIT v4_)) .(.(CONS .(DIGIT v5_)) .(.(CONS .(DIGIT v6_)) v7_)))));"
"c032",0,2,4,1800.9286325040002,1199302,-121.69123706692058,-12.250510494960743,-79.87585177181697,".(C .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 3)) NIL)))))) = .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 7)) NIL))); .(C .(.(CONS .(DIGIT v0_)) .(.(CONS .(DIGIT v1_)) .(.(CONS .(DIGIT v2_)) v3_)))) = .(.(CONS .(DIGIT v2_)) v3_);"
"c032",0,2,4,1801.7102373650002,1199413,-110.23719557852168,-11.436735326612181,-67.60803511506951,".(C .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 3)) NIL)))))) = .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 7)) NIL))); C = TAIL;"
"c032",0,2,4,1802.296340021,1199488,-63.13422317045819,-14.327107084508347,-23.395434464902188,"C = TAIL;"
"c032",0,2,4,1830.331498254,1203224,-57.39844716744112,-14.488226433651699,-17.820777811028464,".(C .(.(CONS .(DIGIT v0_)) .(.(CONS .(DIGIT v1_)) v2_))) = v2_;"
"c032",0,2,5,2400.4819174940003,1279781,-inf,-1.3862943611198906,-inf,""
"c032",0,2,5,2400.8062610340003,1279794,-373.62371947810516,-5.981414211254481,-259.07260379306695,".(C .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 3)) NIL)))))) = .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 7)) NIL))); .(C .(.(CONS .(DIGIT v0_)) .(.(CONS .(DIGIT v1_)) .(.(CONS .(DIGIT v2_)) .(.(CONS .(DIGIT v3_)) .(.(CONS .(DIGIT v4_)) .(.(CONS .(DIGIT v5_)) .(.(CONS .(DIGIT v6_)) v7_)))))))) = .(.(CONS .(DIGIT v2_)) .(.(CONS .(DIGIT v3_)) .(.(CONS .(DIGIT v4_)) .(.(CONS .(DIGIT v5_)) .(.(CONS .(DIGIT v6_)) v7_))))); .(C .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 1)) NIL)))))))))) = .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 5)) NIL)))))));"
"c032",0,2,5,2400.857207039,1279800,-297.1416624373477,-23.637974772566146,-200.24710731362114,".(C .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 3)) NIL)))))) = .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 7)) NIL))); .(C .(.(CONS .(DIGIT v0_)) .(.(CONS .(DIGIT v1_)) .(.(CONS .(DIGIT v2_)) .(.(CONS .(DIGIT v3_)) .(.(CONS .(DIGIT v4_)) .(.(CONS .(DIGIT v5_)) .(.(CONS .(DIGIT v6_)) v7_)))))))) = .(.(CONS .(DIGIT v2_)) .(.(CONS .(DIGIT v3_)) .(.(CONS .(DIGIT v4_)) .(.(CONS .(DIGIT v5_)) .(.(CONS .(DIGIT v6_)) v7_))))); .(C .(TAIL v0_)) = .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 5)) NIL)))))));"
