# ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
# Running Fleet on simon with PID=7410 by user piantado at Wed Dec  4 16:33:57 2019
# ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
# Executable checksum: 75de067d9790c8abe3432331157b2715  /proc/7410/exe
# 	 --input=data/c2-009.txt
# 	 --threads=2
# 	 --chains=4
# 	 --mcmc=0
# 	 --mcts=0
# 	 --time=10m (600 seconds)
# 	 --restart=0
# 	 --seed=0
# ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
# using data  -> 
# using data 465043819 -> 5043819
# using data 50516 -> 516
# using data 9 -> 
# using data 51 -> 
# using data 0 -> 
# using data 2 -> 
# using data 1 -> 
# using data 7683771353 -> 83771353
# using data 93120 -> 120
# using data 722 -> 2
# using data 320 -> 0
# using data 50348 -> 348
# using data 8 -> 
# using data 2355305 -> 55305
# using data 41849758 -> 849758
# using data 5902537630 -> 02537630
# using data 432289 -> 2289
# using data 6 -> 
# using data 56604 -> 604
# using data 5327004555 -> 27004555
# using data 037 -> 7
# using data 676981 -> 6981
# using data 9987 -> 87
# using data 40962920 -> 962920
# using data 65 -> 
# using data 77 -> 
# using data 2462102907 -> 62102907
# using data 917 -> 7
# using data 3 -> 
# using data 10597 -> 597
# using data 6837 -> 37
# using data 077633 -> 7633
# using data 18988 -> 988
# using data 03 -> 
# using data 86812 -> 812
# using data 60923 -> 923
# using data 7702348 -> 02348
# using data 93348 -> 348
# using data 904945991 -> 4945991
# using data 8420415310 -> 20415310
# using data 77586 -> 586
# using data 36 -> 
# using data 4 -> 
# using data 764 -> 4
# using data 17 -> 
# using data 646174375 -> 6174375
# using data 783295260 -> 3295260
# using data 944816 -> 4816
# using data 38490 -> 490
i_run	i_N	concept	input	output	correct.output	correct	hypothesis
0	0	"data/c2-009.txt"	"6"	"6"	""	0	"λx.x"
0	1	"data/c2-009.txt"	"432289"	""	"2289"	0	"λx.Ø"
0	2	"data/c2-009.txt"	"917"	"7"	"7"	1	"λx.tail(tail(x))"
0	3	"data/c2-009.txt"	"2462102907"	"62102907"	"62102907"	1	"λx.tail(tail(x))"
0	4	"data/c2-009.txt"	"944816"	"4816"	"4816"	1	"λx.tail(tail(x))"
0	5	"data/c2-009.txt"	"17"	""	""	1	"λx.tail(tail(x))"
0	6	"data/c2-009.txt"	"41849758"	"849758"	"849758"	1	"λx.tail(tail(x))"
0	7	"data/c2-009.txt"	"60923"	"923"	"923"	1	"λx.tail(tail(x))"
0	8	"data/c2-009.txt"	"3"	""	""	1	"λx.tail(tail(x))"
0	9	"data/c2-009.txt"	"40962920"	"962920"	"962920"	1	"λx.tail(tail(x))"
0	10	"data/c2-009.txt"	""	""	""	1	"λx.tail(tail(x))"
0	11	"data/c2-009.txt"	"77586"	"586"	"586"	1	"λx.tail(tail(x))"
0	12	"data/c2-009.txt"	"944816"	"4816"	"4816"	1	"λx.tail(tail(x))"
0	13	"data/c2-009.txt"	"676981"	"6981"	"6981"	1	"λx.tail(tail(x))"
0	14	"data/c2-009.txt"	"7702348"	"02348"	"02348"	1	"λx.tail(tail(x))"
0	15	"data/c2-009.txt"	"7702348"	"02348"	"02348"	1	"λx.tail(tail(x))"
0	16	"data/c2-009.txt"	"36"	""	""	1	"λx.tail(tail(x))"
0	17	"data/c2-009.txt"	"646174375"	"6174375"	"6174375"	1	"λx.tail(tail(x))"
0	18	"data/c2-009.txt"	"6837"	"37"	"37"	1	"λx.tail(tail(x))"
0	19	"data/c2-009.txt"	"8"	""	""	1	"λx.tail(tail(x))"
1	0	"data/c2-009.txt"	"50516"	"50516"	"516"	0	"λx.x"
1	1	"data/c2-009.txt"	"41849758"	"849758"	"849758"	1	"λx.tail(tail(x))"
1	2	"data/c2-009.txt"	"9"	""	""	1	"λx.tail(tail(x))"
1	3	"data/c2-009.txt"	"77586"	"586"	"586"	1	"λx.tail(tail(x))"
1	4	"data/c2-009.txt"	"77"	""	""	1	"λx.tail(tail(x))"
