# ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
# Running Fleet on simon with PID=7420 by user piantado at Wed Dec  4 16:33:57 2019
# ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
# Executable checksum: 75de067d9790c8abe3432331157b2715  /proc/7420/exe
# 	 --input=data/c2-010.txt
# 	 --threads=2
# 	 --chains=4
# 	 --mcmc=0
# 	 --mcts=0
# 	 --time=10m (600 seconds)
# 	 --restart=0
# 	 --seed=0
# ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
# using data 55404 -> 
# using data 023575 -> 5
# using data 290779 -> 9
# using data 91044 -> 
# using data 76709 -> 
# using data 766705 -> 5
# using data 96179090 -> 090
# using data 5491017 -> 17
# using data 865262810 -> 2810
# using data 60684784 -> 784
# using data 51715923 -> 923
# using data 28013 -> 
# using data 978195 -> 5
# using data 19349 -> 
# using data 17041611 -> 611
# using data 18580 -> 
# using data 6350302749 -> 02749
# using data 765831154 -> 1154
# using data 1568787554 -> 87554
# using data 6290130155 -> 30155
# using data 1432726145 -> 26145
# using data 4349616 -> 16
# using data 88086 -> 
# using data 117635 -> 5
# using data 5102454 -> 54
# using data 6959181692 -> 81692
# using data 816106 -> 6
# using data 54696301 -> 301
# using data 5423009 -> 09
# using data 187127 -> 7
# using data 2099146622 -> 46622
# using data 080754 -> 4
# using data 187438318 -> 8318
# using data 6188670 -> 70
# using data 135151510 -> 1510
# using data 991700954 -> 0954
# using data 280742 -> 2
# using data 105855962 -> 5962
# using data 327528 -> 8
# using data 0476916968 -> 16968
# using data 03328979 -> 979
# using data 19433 -> 
# using data 33112 -> 
# using data 35168404 -> 404
# using data 43659 -> 
# using data 62659446 -> 446
# using data 509675 -> 5
# using data 0368099718 -> 99718
# using data 26397 -> 
# using data 747349889 -> 9889
i_run	i_N	concept	input	output	correct.output	correct	hypothesis
0	0	"data/c2-010.txt"	"4349616"	"4349616"	"16"	0	"λx.x"
0	1	"data/c2-010.txt"	"2099146622"	"46622"	"46622"	1	"λx.tail(tail(tail(tail(tail(x)))))"
0	2	"data/c2-010.txt"	"5102454"	"54"	"54"	1	"λx.tail(tail(tail(tail(tail(x)))))"
0	3	"data/c2-010.txt"	"0476916968"	"16968"	"16968"	1	"λx.tail(tail(tail(tail(tail(x)))))"
0	4	"data/c2-010.txt"	"28013"	""	""	1	"λx.tail(tail(tail(tail(tail(x)))))"
0	5	"data/c2-010.txt"	"51715923"	"923"	"923"	1	"λx.tail(tail(tail(tail(tail(x)))))"
0	6	"data/c2-010.txt"	"816106"	"6"	"6"	1	"λx.tail(tail(tail(tail(tail(x)))))"
0	7	"data/c2-010.txt"	"0476916968"	"16968"	"16968"	1	"λx.tail(tail(tail(tail(tail(x)))))"
0	8	"data/c2-010.txt"	"03328979"	"979"	"979"	1	"λx.tail(tail(tail(tail(tail(x)))))"
0	9	"data/c2-010.txt"	"023575"	"5"	"5"	1	"λx.tail(tail(tail(tail(tail(x)))))"
0	10	"data/c2-010.txt"	"865262810"	"2810"	"2810"	1	"λx.tail(tail(tail(tail(tail(x)))))"
0	11	"data/c2-010.txt"	"26397"	""	""	1	"λx.tail(tail(tail(tail(tail(x)))))"
0	12	"data/c2-010.txt"	"91044"	""	""	1	"λx.tail(tail(tail(tail(tail(x)))))"
0	13	"data/c2-010.txt"	"765831154"	"1154"	"1154"	1	"λx.tail(tail(tail(tail(tail(x)))))"
0	14	"data/c2-010.txt"	"5491017"	"17"	"17"	1	"λx.tail(tail(tail(tail(tail(x)))))"
0	15	"data/c2-010.txt"	"26397"	""	""	1	"λx.tail(tail(tail(tail(tail(x)))))"
0	16	"data/c2-010.txt"	"43659"	""	""	1	"λx.tail(tail(tail(tail(tail(x)))))"
0	17	"data/c2-010.txt"	"62659446"	"446"	"446"	1	"λx.tail(tail(tail(tail(tail(x)))))"
0	18	"data/c2-010.txt"	"0368099718"	"99718"	"99718"	1	"λx.tail(tail(tail(tail(tail(x)))))"
0	19	"data/c2-010.txt"	"60684784"	"784"	"784"	1	"λx.tail(tail(tail(tail(tail(x)))))"
1	0	"data/c2-010.txt"	"43659"	"43659"	""	0	"λx.x"
1	1	"data/c2-010.txt"	"105855962"	""	"5962"	0	"λx.Ø"
1	2	"data/c2-010.txt"	"54696301"	"301"	"301"	1	"λx.tail(tail(tail(tail(tail(x)))))"
1	3	"data/c2-010.txt"	"26397"	""	""	1	"λx.tail(tail(tail(tail(tail(x)))))"
1	4	"data/c2-010.txt"	"19349"	""	""	1	"λx.tail(tail(tail(tail(tail(x)))))"
1	5	"data/c2-010.txt"	"33112"	""	""	1	"λx.tail(tail(tail(tail(tail(x)))))"
1	6	"data/c2-010.txt"	"991700954"	"0954"	"0954"	1	"λx.tail(tail(tail(tail(tail(x)))))"
1	7	"data/c2-010.txt"	"6188670"	"70"	"70"	1	"λx.tail(tail(tail(tail(tail(x)))))"
1	8	"data/c2-010.txt"	"747349889"	"9889"	"9889"	1	"λx.tail(tail(tail(tail(tail(x)))))"
1	9	"data/c2-010.txt"	"6350302749"	"02749"	"02749"	1	"λx.tail(tail(tail(tail(tail(x)))))"
1	10	"data/c2-010.txt"	"6350302749"	"02749"	"02749"	1	"λx.tail(tail(tail(tail(tail(x)))))"
1	11	"data/c2-010.txt"	"509675"	"5"	"5"	1	"λx.tail(tail(tail(tail(tail(x)))))"
1	12	"data/c2-010.txt"	"96179090"	"090"	"090"	1	"λx.tail(tail(tail(tail(tail(x)))))"
1	13	"data/c2-010.txt"	"4349616"	"16"	"16"	1	"λx.tail(tail(tail(tail(tail(x)))))"
1	14	"data/c2-010.txt"	"105855962"	"5962"	"5962"	1	"λx.tail(tail(tail(tail(tail(x)))))"
1	15	"data/c2-010.txt"	"35168404"	"404"	"404"	1	"λx.tail(tail(tail(tail(tail(x)))))"
1	16	"data/c2-010.txt"	"54696301"	"301"	"301"	1	"λx.tail(tail(tail(tail(tail(x)))))"
1	17	"data/c2-010.txt"	"96179090"	"090"	"090"	1	"λx.tail(tail(tail(tail(tail(x)))))"
1	18	"data/c2-010.txt"	"6959181692"	"81692"	"81692"	1	"λx.tail(tail(tail(tail(tail(x)))))"
1	19	"data/c2-010.txt"	"6188670"	"70"	"70"	1	"λx.tail(tail(tail(tail(tail(x)))))"
2	0	"data/c2-010.txt"	"5102454"	"5102454"	"54"	0	"λx.x"
2	1	"data/c2-010.txt"	"03328979"	"04"	"979"	0	"λx.pair(head(x),pair(4,Ø))"
2	2	"data/c2-010.txt"	"96179090"	"090"	"090"	1	"λx.tail(tail(tail(tail(tail(x)))))"
2	3	"data/c2-010.txt"	"0476916968"	"16968"	"16968"	1	"λx.tail(tail(tail(tail(tail(x)))))"
2	4	"data/c2-010.txt"	"2099146622"	"46622"	"46622"	1	"λx.tail(tail(tail(tail(tail(x)))))"
2	5	"data/c2-010.txt"	"18580"	""	""	1	"λx.tail(tail(tail(tail(tail(x)))))"
2	6	"data/c2-010.txt"	"865262810"	"2810"	"2810"	1	"λx.tail(tail(tail(tail(tail(x)))))"
2	7	"data/c2-010.txt"	"5491017"	"17"	"17"	1	"λx.tail(tail(tail(tail(tail(x)))))"
2	8	"data/c2-010.txt"	"6350302749"	"02749"	"02749"	1	"λx.tail(tail(tail(tail(tail(x)))))"
2	9	"data/c2-010.txt"	"76709"	""	""	1	"λx.tail(tail(tail(tail(tail(x)))))"
2	10	"data/c2-010.txt"	"5423009"	"09"	"09"	1	"λx.tail(tail(tail(tail(tail(x)))))"
2	11	"data/c2-010.txt"	"76709"	""	""	1	"λx.tail(tail(tail(tail(tail(x)))))"
2	12	"data/c2-010.txt"	"2099146622"	"46622"	"46622"	1	"λx.tail(tail(tail(tail(tail(x)))))"
2	13	"data/c2-010.txt"	"62659446"	"446"	"446"	1	"λx.tail(tail(tail(tail(tail(x)))))"
2	14	"data/c2-010.txt"	"35168404"	"404"	"404"	1	"λx.tail(tail(tail(tail(tail(x)))))"
2	15	"data/c2-010.txt"	"19433"	""	""	1	"λx.tail(tail(tail(tail(tail(x)))))"
2	16	"data/c2-010.txt"	"19433"	""	""	1	"λx.tail(tail(tail(tail(tail(x)))))"
2	17	"data/c2-010.txt"	"33112"	""	""	1	"λx.tail(tail(tail(tail(tail(x)))))"
2	18	"data/c2-010.txt"	"991700954"	"0954"	"0954"	1	"λx.tail(tail(tail(tail(tail(x)))))"
2	19	"data/c2-010.txt"	"6959181692"	"81692"	"81692"	1	"λx.tail(tail(tail(tail(tail(x)))))"
3	0	"data/c2-010.txt"	"1432726145"	"1432726145"	"26145"	0	"λx.x"
3	1	"data/c2-010.txt"	"509675"	"5"	"5"	1	"λx.tail(tail(tail(tail(tail(x)))))"
3	2	"data/c2-010.txt"	"5491017"	"17"	"17"	1	"λx.tail(tail(tail(tail(tail(x)))))"
3	3	"data/c2-010.txt"	"1432726145"	"26145"	"26145"	1	"λx.tail(tail(tail(tail(tail(x)))))"
3	4	"data/c2-010.txt"	"1432726145"	"26145"	"26145"	1	"λx.tail(tail(tail(tail(tail(x)))))"
3	5	"data/c2-010.txt"	"6290130155"	"30155"	"30155"	1	"λx.tail(tail(tail(tail(tail(x)))))"
3	6	"data/c2-010.txt"	"96179090"	"090"	"090"	1	"λx.tail(tail(tail(tail(tail(x)))))"
3	7	"data/c2-010.txt"	"187438318"	"8318"	"8318"	1	"λx.tail(tail(tail(tail(tail(x)))))"
3	8	"data/c2-010.txt"	"43659"	""	""	1	"λx.tail(tail(tail(tail(tail(x)))))"
3	9	"data/c2-010.txt"	"747349889"	"9889"	"9889"	1	"λx.tail(tail(tail(tail(tail(x)))))"
3	10	"data/c2-010.txt"	"117635"	"5"	"5"	1	"λx.tail(tail(tail(tail(tail(x)))))"
3	11	"data/c2-010.txt"	"51715923"	"923"	"923"	1	"λx.tail(tail(tail(tail(tail(x)))))"
3	12	"data/c2-010.txt"	"1568787554"	"87554"	"87554"	1	"λx.tail(tail(tail(tail(tail(x)))))"
3	13	"data/c2-010.txt"	"43659"	""	""	1	"λx.tail(tail(tail(tail(tail(x)))))"
3	14	"data/c2-010.txt"	"88086"	""	""	1	"λx.tail(tail(tail(tail(tail(x)))))"
3	15	"data/c2-010.txt"	"1568787554"	"87554"	"87554"	1	"λx.tail(tail(tail(tail(tail(x)))))"
3	16	"data/c2-010.txt"	"327528"	"8"	"8"	1	"λx.tail(tail(tail(tail(tail(x)))))"
3	17	"data/c2-010.txt"	"023575"	"5"	"5"	1	"λx.tail(tail(tail(tail(tail(x)))))"
