# c2-028: C xs = (Slice 2 4 xs)
9,7,5,8,3;7,5,8
8,2,4,3,5,3,3,0,8;2,4,3
2,3,9,1,3;3,9,1
1,8,4,5,7;8,4,5
1,1,7,7,3;1,7,7
3,6,0,0;6,0,0
6,4,5,8,7,4,1,6,5,5;4,5,8
1,6,8,3,3;6,8,3
6,2,5,2;2,5,2
4,8,4,7,6;8,4,7
3,6,3,2,7,8,3,0,6;6,3,2
3,3,4,2;3,4,2
5,9,4,4,7;9,4,4
4,5,4,3;5,4,3
7,8,1,4,6;8,1,4
2,1,3,3,3,8,5,4;1,3,3
5,4,6,5,2,1;4,6,5
6,1,7,5,4,3,8,8,8,4;1,7,5
9,4,4,6,7;4,4,6
2,2,4,3,4,9,2,8,2,7;2,4,3
2,3,1,6,2,9;3,1,6
1,3,6,3,2;3,6,3
4,1,8,2,8,0,5,1,2,0;1,8,2
0,2,2,2,8;2,2,2
5,9,6,8,0,8,5,5,0,5;9,6,8
0,6,1,6,4;6,1,6
4,0,8,2,4,1,3,3;0,8,2
1,2,3,4;2,3,4
3,6,5,2,9,9,2,3,1,7;6,5,2
3,0,9,8,4,1,3,9;0,9,8
8,6,1,9,6,5,9,0,8,7;6,1,9
4,5,8,6,3,1,7,5,6;5,8,6
3,2,5,5,1,9,8,0,4,7;2,5,5
6,2,0,3,6,4,7,4;2,0,3
2,3,7,9,0,9;3,7,9
6,9,8,2;9,8,2
6,9,6,9;9,6,9
6,2,8,8;2,8,8
7,7,0,3,1,4,4;7,0,3
9,0,5,2,8;0,5,2
7,0,4,7,3,3,4,5;0,4,7
4,3,5,9,2,6,4;3,5,9
0,5,2,4,6,8,6,0;5,2,4
6,0,6,4,5,1;0,6,4
3,5,9,0,5;5,9,0
8,2,4,5,3,7,8;2,4,5
7,7,6,3,7,2;7,6,3
0,8,5,2,8,0,9;8,5,2
4,8,7,8,6,8,9;8,7,8
3,5,7,3,9,9,9,8,2,2;5,7,3
