# ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
# Running Fleet on simon with PID=3936 by user piantado at Fri Dec  6 01:55:32 2019
# ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
# Executable checksum: 75de067d9790c8abe3432331157b2715  /proc/3936/exe
# 	 --input=data/c2-029.txt
# 	 --threads=2
# 	 --chains=4
# 	 --mcmc=0
# 	 --mcts=0
# 	 --time=10m (600 seconds)
# 	 --restart=0
# 	 --seed=0
# ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
# using data  -> 
# using data 138246 -> 382
# using data 01512073 -> 151
# using data 26 -> 6
# using data 4124 -> 124
# using data 650 -> 50
# using data 4416251 -> 416
# using data 04786741 -> 478
# using data 7 -> 
# using data 09166471 -> 916
# using data 33 -> 3
# using data 44500 -> 450
# using data 4706650 -> 706
# using data 0691830 -> 691
# using data 15 -> 5
# using data 4030020815 -> 030
# using data 8407268 -> 407
# using data 630 -> 30
# using data 58 -> 8
# using data 18 -> 8
# using data 023016 -> 230
# using data 0507 -> 507
# using data 44 -> 4
# using data 69 -> 9
# using data 0859606 -> 859
# using data 777 -> 77
# using data 113498 -> 134
# using data 604 -> 04
# using data 19163461 -> 916
# using data 5 -> 
# using data 5498322 -> 498
# using data 84 -> 4
# using data 8370948139 -> 370
# using data 207634 -> 076
# using data 982 -> 82
# using data 406241 -> 062
# using data 883499 -> 834
# using data 61166 -> 116
# using data 05400 -> 540
# using data 329 -> 29
# using data 8502026 -> 502
# using data 6 -> 
# using data 480771488 -> 807
# using data 2680 -> 680
# using data 072643 -> 726
# using data 58442790 -> 844
# using data 846 -> 46
# using data 7116932 -> 116
# using data 201695663 -> 016
# using data 7320476 -> 320
i_run	i_N	concept	input	output	correct.output	correct	hypothesis
0	0	"data/c2-029.txt"	"982"	"982"	"82"	0	"λx.x"
0	1	"data/c2-029.txt"	"84"	"4"	"4"	1	"λx.tail(x)"
0	2	"data/c2-029.txt"	"7116932"	"116932"	"116"	0	"λx.tail(x)"
0	3	"data/c2-029.txt"	"0859606"	"85"	"859"	0	"λx.if((head(tail(x))>8),Ø,pair(head(tail(x)),F(tail(x))))"
0	4	"data/c2-029.txt"	"84"	"4"	"4"	1	"λx.if((head(tail(x))>8),Ø,pair(head(tail(x)),F(tail(x))))"
0	5	"data/c2-029.txt"	""	""	""	1	"λx.if((head(tail(x))>8),Ø,pair(head(tail(x)),F(tail(x))))"
0	6	"data/c2-029.txt"	"023016"	"23016"	"230"	0	"λx.if((head(tail(x))>8),Ø,pair(head(tail(x)),F(tail(x))))"
0	7	"data/c2-029.txt"	"883499"	"834"	"834"	1	"λx.if(((head(tail(x))-1)>7),Ø,pair(head(tail(x)),F(tail(x))))"
0	8	"data/c2-029.txt"	"883499"	"834"	"834"	1	"λx.if(((head(tail(x))-1)>7),Ø,pair(head(tail(x)),F(tail(x))))"
0	9	"data/c2-029.txt"	"09166471"	""	"916"	0	"λx.if(((head(tail(x))-1)>7),Ø,pair(head(tail(x)),F(tail(x))))"
0	10	"data/c2-029.txt"	"05400"	"54"	"540"	0	"λx.if((x==Ø),x,pair(head(tail(x)),if((4>(3+head(F(tail(x))))),Ø,F(tail(x)))))"
0	11	"data/c2-029.txt"	"18"	"8"	"8"	1	"λx.if((x==Ø),x,pair(head(tail(x)),if((0>(3+head(F(tail(x))))),Ø,F(tail(if((6>(head(x)+head(x))),x,Ø))))))"
0	12	"data/c2-029.txt"	"8370948139"	"3"	"370"	0	"λx.if((x==Ø),x,pair(head(tail(x)),if((0>(3+head(F(tail(x))))),Ø,F(tail(if((6>(head(x)+head(x))),x,Ø))))))"
0	13	"data/c2-029.txt"	"04786741"	"47"	"478"	0	"λx.if((tail(x)==if((6>head(x)),if((head(x)>0),F(x),x),x)),Ø,pair(head(tail(x)),F(tail(x))))"
