# ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
# Running Fleet on simon with PID=7377 by user piantado at Wed Dec  4 16:33:57 2019
# ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
# Executable checksum: 75de067d9790c8abe3432331157b2715  /proc/7377/exe
# 	 --input=data/c2-008.txt
# 	 --threads=2
# 	 --chains=4
# 	 --mcmc=0
# 	 --mcts=0
# 	 --time=10m (600 seconds)
# 	 --restart=0
# 	 --seed=0
# ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
# using data 6246253 -> 46253
# using data 1943061539 -> 43061539
# using data 8445 -> 45
# using data 4030 -> 30
# using data 07640 -> 640
# using data 29853 -> 853
# using data 65434 -> 434
# using data 3286547145 -> 86547145
# using data 1657677709 -> 57677709
# using data 33975 -> 975
# using data 7710322837 -> 10322837
# using data 7635573346 -> 35573346
# using data 2118856 -> 18856
# using data 04627 -> 627
# using data 0180197 -> 80197
# using data 043213849 -> 3213849
# using data 654609 -> 4609
# using data 3601780332 -> 01780332
# using data 04145 -> 145
# using data 549951 -> 9951
# using data 23765 -> 765
# using data 7118567 -> 18567
# using data 180 -> 0
# using data 815165632 -> 5165632
# using data 901046818 -> 1046818
# using data 23 -> 
# using data 454221 -> 4221
# using data 15 -> 
# using data 93943 -> 943
# using data 4030061 -> 30061
# using data 974698 -> 4698
# using data 31617 -> 617
# using data 990 -> 0
# using data 99 -> 
# using data 320 -> 0
# using data 054 -> 4
# using data 80221519 -> 221519
# using data 3396 -> 96
# using data 1236052371 -> 36052371
# using data 45 -> 
# using data 81306 -> 306
# using data 99030 -> 030
# using data 67977 -> 977
# using data 1970 -> 70
# using data 0666676640 -> 66676640
# using data 097758584 -> 7758584
# using data 6901125 -> 01125
# using data 9388478 -> 88478
# using data 45277551 -> 277551
# using data 1192362204 -> 92362204
i_run	i_N	concept	input	output	correct.output	correct	hypothesis
0	0	"data/c2-008.txt"	"3601780332"	"3601780332"	"01780332"	0	"λx.x"
0	1	"data/c2-008.txt"	"3286547145"	"86547145"	"86547145"	1	"λx.tail(tail(x))"
0	2	"data/c2-008.txt"	"1970"	"70"	"70"	1	"λx.tail(tail(x))"
0	3	"data/c2-008.txt"	"04627"	"627"	"627"	1	"λx.tail(tail(x))"
0	4	"data/c2-008.txt"	"04627"	"627"	"627"	1	"λx.tail(tail(x))"
0	5	"data/c2-008.txt"	"4030"	"30"	"30"	1	"λx.tail(tail(x))"
0	6	"data/c2-008.txt"	"0180197"	"80197"	"80197"	1	"λx.tail(tail(x))"
0	7	"data/c2-008.txt"	"29853"	"853"	"853"	1	"λx.tail(tail(x))"
0	8	"data/c2-008.txt"	"7635573346"	"35573346"	"35573346"	1	"λx.tail(tail(x))"
0	9	"data/c2-008.txt"	"04145"	"145"	"145"	1	"λx.tail(tail(x))"
0	10	"data/c2-008.txt"	"7118567"	"18567"	"18567"	1	"λx.tail(tail(x))"
0	11	"data/c2-008.txt"	"054"	"4"	"4"	1	"λx.tail(tail(x))"
0	12	"data/c2-008.txt"	"6901125"	"01125"	"01125"	1	"λx.tail(tail(x))"
0	13	"data/c2-008.txt"	"9388478"	"88478"	"88478"	1	"λx.tail(tail(x))"
0	14	"data/c2-008.txt"	"99030"	"030"	"030"	1	"λx.tail(tail(x))"
0	15	"data/c2-008.txt"	"31617"	"617"	"617"	1	"λx.tail(tail(x))"
0	16	"data/c2-008.txt"	"3396"	"96"	"96"	1	"λx.tail(tail(x))"
0	17	"data/c2-008.txt"	"654609"	"4609"	"4609"	1	"λx.tail(tail(x))"
0	18	"data/c2-008.txt"	"4030"	"30"	"30"	1	"λx.tail(tail(x))"
0	19	"data/c2-008.txt"	"81306"	"306"	"306"	1	"λx.tail(tail(x))"
1	0	"data/c2-008.txt"	"4030"	"4030"	"30"	0	"λx.x"
1	1	"data/c2-008.txt"	"1943061539"	"43061539"	"43061539"	1	"λx.tail(tail(x))"
1	2	"data/c2-008.txt"	"0180197"	"80197"	"80197"	1	"λx.tail(tail(x))"
1	3	"data/c2-008.txt"	"15"	""	""	1	"λx.tail(tail(x))"
1	4	"data/c2-008.txt"	"80221519"	"221519"	"221519"	1	"λx.tail(tail(x))"
1	5	"data/c2-008.txt"	"7710322837"	"10322837"	"10322837"	1	"λx.tail(tail(x))"
1	6	"data/c2-008.txt"	"054"	"4"	"4"	1	"λx.tail(tail(x))"
1	7	"data/c2-008.txt"	"974698"	"4698"	"4698"	1	"λx.tail(tail(x))"
1	8	"data/c2-008.txt"	"043213849"	"3213849"	"3213849"	1	"λx.tail(tail(x))"
1	9	"data/c2-008.txt"	"654609"	"4609"	"4609"	1	"λx.tail(tail(x))"
1	10	"data/c2-008.txt"	"4030"	"30"	"30"	1	"λx.tail(tail(x))"
1	11	"data/c2-008.txt"	"6246253"	"46253"	"46253"	1	"λx.tail(tail(x))"
1	12	"data/c2-008.txt"	"1236052371"	"36052371"	"36052371"	1	"λx.tail(tail(x))"
1	13	"data/c2-008.txt"	"1943061539"	"43061539"	"43061539"	1	"λx.tail(tail(x))"
1	14	"data/c2-008.txt"	"320"	"0"	"0"	1	"λx.tail(tail(x))"
