# ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
# Running Fleet on simon with PID=3952 by user piantado at Fri Dec  6 01:55:35 2019
# ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
# Executable checksum: 75de067d9790c8abe3432331157b2715  /proc/3952/exe
# 	 --input=data/c2-031.txt
# 	 --threads=2
# 	 --chains=4
# 	 --mcmc=0
# 	 --mcts=0
# 	 --time=10m (600 seconds)
# 	 --restart=0
# 	 --seed=0
# ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
# using data 60285 -> 285
# using data 242484 -> 2484
# using data 2 -> 
# using data 9309490666 -> 09490
# using data 18784344 -> 78434
# using data 19882378 -> 88237
# using data 76497 -> 497
# using data 778 -> 8
# using data 484928642 -> 49286
# using data 55 -> 
# using data 40270343 -> 27034
# using data  -> 
# using data 80084 -> 084
# using data 047594293 -> 75942
# using data 9315887 -> 15887
# using data 15 -> 
# using data 805357503 -> 53575
# using data 07705 -> 705
# using data 224277327 -> 42773
# using data 6474 -> 74
# using data 24 -> 
# using data 85170 -> 170
# using data 1 -> 
# using data 02736898 -> 73689
# using data 824532 -> 4532
# using data 19073091 -> 07309
# using data 7056 -> 56
# using data 802 -> 2
# using data 3748784 -> 48784
# using data 327354 -> 7354
# using data 75340111 -> 34011
# using data 762 -> 2
# using data 23566734 -> 56673
# using data 545111 -> 5111
# using data 529 -> 9
# using data 1969814 -> 69814
# using data 11233970 -> 23397
# using data 321537055 -> 15370
# using data 0298 -> 98
# using data 7400128786 -> 00128
# using data 18148895 -> 14889
# using data 654292 -> 4292
# using data 38513153 -> 51315
# using data 9472 -> 72
# using data 9509325063 -> 09325
# using data 30 -> 
# using data 71 -> 
# using data 6 -> 
# using data 40 -> 
# using data 674863126 -> 48631
i_run	i_N	concept	input	output	correct.output	correct	hypothesis
0	0	"data/c2-031.txt"	"802"	"802"	"2"	0	"λx.x"
0	1	"data/c2-031.txt"	"762"	"2"	"2"	1	"λx.tail(tail(x))"
0	2	"data/c2-031.txt"	"0298"	"98"	"98"	1	"λx.tail(tail(x))"
0	3	"data/c2-031.txt"	"76497"	"497"	"497"	1	"λx.tail(tail(x))"
0	4	"data/c2-031.txt"	"047594293"	"7594293"	"75942"	0	"λx.tail(tail(x))"
0	5	"data/c2-031.txt"	"762"	"2"	"2"	1	"λx.if((head(F(tail(x)))>5),tail(tail(x)),pair(7,pair(5,pair(9,pair(4,pair(2,Ø))))))"
0	6	"data/c2-031.txt"	"9472"	"75942"	"72"	0	"λx.if((head(F(tail(x)))>5),tail(tail(x)),pair(7,pair(5,pair(9,pair(4,pair(2,Ø))))))"
0	7	"data/c2-031.txt"	"778"	"8"	"8"	1	"λx.if((Ø==F(F(tail(x)))),tail(tail(x)),pair(7,pair(5,pair(9,pair(4,pair(2,Ø))))))"
0	8	"data/c2-031.txt"	"224277327"	"75942"	"42773"	0	"λx.if((Ø==F(F(tail(x)))),tail(tail(x)),pair(7,pair(5,pair(9,pair(4,pair(2,Ø))))))"
0	9	"data/c2-031.txt"	"9472"	"7"	"72"	0	"λx.pair(head(tail(tail(x))),F(if((head(x)>head(tail(tail(tail(x))))),Ø,tail(x))))"
0	10	"data/c2-031.txt"	"0298"	"98"	"98"	1	"λx.pair(head(tail(tail(x))),F(if(((head(tail(x))-2)>head(tail(tail(tail(x))))),F(x),tail(x))))"
0	11	"data/c2-031.txt"	"15"	"N"	""	0	"λx.pair(head(tail(tail(x))),F(if(((head(tail(x))-2)>head(tail(tail(tail(x))))),F(x),tail(x))))"
0	12	"data/c2-031.txt"	"30"	""	""	1	"λx.if((head(F(tail(x)))>5),tail(tail(x)),F(x))"
0	13	"data/c2-031.txt"	"824532"	""	"4532"	0	"λx.if((head(F(tail(x)))>5),tail(tail(x)),F(x))"
0	14	"data/c2-031.txt"	"38513153"	"513153"	"51315"	0	"λx.tail(if((F(tail(tail(F(tail(tail(x))))))==tail(tail(x))),Ø,pair(head(x),pair(head(tail(tail(x))),F(tail(x))))))"
0	15	"data/c2-031.txt"	"2"	""	""	1	"λx.if(((4-head(x))>head(tail(x))),tail(tail(x)),Ø)"
0	16	"data/c2-031.txt"	"18148895"	""	"14889"	0	"λx.if(((4-head(x))>head(tail(x))),tail(tail(x)),Ø)"
0	17	"data/c2-031.txt"	"778"	"8"	"8"	1	"λx.if(((4-head(x))>head(tail(x))),tail(tail(x)),Ø)"
0	18	"data/c2-031.txt"	"30"	""	""	1	"λx.if(((4-head(x))>head(tail(x))),tail(tail(x)),Ø)"
0	19	"data/c2-031.txt"	"242484"	""	"2484"	0	"λx.if(((4-head(x))>head(tail(x))),tail(tail(x)),Ø)"
1	0	"data/c2-031.txt"	"18784344"	"18784344"	"78434"	0	"λx.x"
1	1	"data/c2-031.txt"	"6"	"78434"	""	0	"λx.pair(7,pair(8,pair(4,pair(3,pair(4,Ø)))))"
1	2	"data/c2-031.txt"	"242484"	""	"2484"	0	"λx.Ø"
1	3	"data/c2-031.txt"	"7400128786"	"00128786"	"00128"	0	"λx.if((head(x)>1),tail(tail(x)),pair(7,pair(8,pair(4,pair(3,pair(4,Ø))))))"
1	4	"data/c2-031.txt"	"1969814"	""	"69814"	0	"λx.tail(tail(if((x==pair(2,tail(x))),x,Ø)))"
1	5	"data/c2-031.txt"	"321537055"	"1537055"	"15370"	0	"λx.tail(tail(if((F(F(F(tail(x))))==Ø),x,Ø)))"
1	6	"data/c2-031.txt"	"9315887"	""	"15887"	0	"λx.tail(if(((head(tail(tail(x)))-head(x))>5),Ø,tail(x)))"
