# ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
# Running Fleet on simon with PID=4037 by user piantado at Fri Dec  6 01:55:49 2019
# ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
# Executable checksum: 75de067d9790c8abe3432331157b2715  /proc/4037/exe
# 	 --input=data/c2-039.txt
# 	 --threads=2
# 	 --chains=4
# 	 --mcmc=0
# 	 --mcts=0
# 	 --time=10m (600 seconds)
# 	 --restart=0
# 	 --seed=0
# ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
# using data 3751 -> 4985
# using data 716203210 -> 839659999
# using data 27651 -> 39996
# using data 032243 -> 155699
# using data 805022110 -> 928478899
# using data 000312 -> 123768
# using data 346510 -> 469966
# using data 8 -> 9
# using data 3612030 -> 4846597
# using data 276 -> 399
# using data 570 -> 693
# using data 7 -> 8
# using data 40600 -> 52945
# using data 5641421 -> 6875988
# using data 7062210 -> 8296777
# using data 310533 -> 433989
# using data 2 -> 3
# using data 3 -> 4
# using data 7611230 -> 8845797
# using data 6521221 -> 7755788
# using data 87 -> 99
# using data 33 -> 45
# using data 22332001 -> 34677679
# using data 136113 -> 259569
# using data 22132311 -> 34477989
# using data 04031311 -> 16376989
# using data  -> 
# using data 35634301 -> 47979979
# using data 06 -> 18
# using data 05601011 -> 17946689
# using data 35 -> 47
# using data 1714 -> 2948
# using data 41644010 -> 53989688
# using data 831440 -> 954896
# using data 0053412 -> 1287979
# using data 02552200 -> 14897878
# using data 17 -> 29
# using data 8240 -> 9474
# using data 40531 -> 52876
# using data 46051221 -> 58396899
# using data 256513100 -> 379969889
# using data 7160330 -> 8394897
# using data 203 -> 326
# using data 4231 -> 5465
# using data 11 -> 23
# using data 14512 -> 26857
# using data 375543 -> 498999
# using data 24 -> 36
# using data 331521200 -> 454977989
# using data 04 -> 16
i_run	i_N	concept	input	output	correct.output	correct	hypothesis
0	0	"data/c2-039.txt"	"22332001"	"22332001"	"34677679"	0	"λx.x"
0	1	"data/c2-039.txt"	"06"	"34677679"	"18"	0	"λx.pair(3,pair(4,pair(6,pair(7,pair(7,pair(6,pair(7,pair(9,Ø))))))))"
0	2	"data/c2-039.txt"	"04031311"	"16377"	"16376989"	0	"λx.pair((head(x)+1),F(if((6>(2+head(tail(tail(x))))),F(tail(x)),tail(x))))"
0	3	"data/c2-039.txt"	"11"	"23"	"23"	1	"λx.pair((1+head(x)),pair((2+head(tail(x))),Ø))"
0	4	"data/c2-039.txt"	"05601011"	"16712135"	"17946689"	0	"λx.pair((head(x)+1),F(if((head(tail(tail(tail(x))))>2),F(tail(x)),tail(x))))"
0	5	"data/c2-039.txt"	"331521200"	"45"	"454977989"	0	"λx.pair((1+head(x)),pair((2+head(tail(x))),Ø))"
0	6	"data/c2-039.txt"	"40600"	"52N"	"52945"	0	"λx.pair((1+head(x)),F(if(((7-head(tail(x)))>head(x)),F(tail(x)),tail(if(((5-head(x))>head(x)),Ø,x)))))"
0	7	"data/c2-039.txt"	"831440"	"9"	"954896"	0	"λx.pair((1+head(x)),F(if((head(x)>(6-head(tail(x)))),if((5>head(x)),tail(x),Ø),F(tail(x)))))"
0	8	"data/c2-039.txt"	"1714"	"29"	"2948"	0	"λx.pair((1+head(x)),pair((2+head(tail(x))),Ø))"
0	9	"data/c2-039.txt"	"032243"	"15"	"155699"	0	"λx.pair((1+head(x)),pair((2+head(tail(x))),Ø))"
0	10	"data/c2-039.txt"	"716203210"	"83"	"839659999"	0	"λx.pair((1+head(x)),pair((2+head(tail(x))),Ø))"
0	11	"data/c2-039.txt"	"05601011"	"17"	"17946689"	0	"λx.pair((1+head(x)),pair((2+head(tail(x))),Ø))"
0	12	"data/c2-039.txt"	"22332001"	"34"	"34677679"	0	"λx.pair((1+head(x)),pair((2+head(tail(x))),Ø))"
0	13	"data/c2-039.txt"	"46051221"	"58"	"58396899"	0	"λx.pair((1+head(x)),pair((2+head(tail(x))),Ø))"
0	14	"data/c2-039.txt"	"7611230"	"88"	"8845797"	0	"λx.pair((1+head(x)),pair((2+head(tail(x))),Ø))"
0	15	"data/c2-039.txt"	"05601011"	"17"	"17946689"	0	"λx.pair((1+head(x)),pair((2+head(tail(x))),Ø))"
0	16	"data/c2-039.txt"	"276"	"39"	"399"	0	"λx.pair((1+head(x)),pair((2+head(tail(x))),Ø))"
0	17	"data/c2-039.txt"	"11"	"23"	"23"	1	"λx.pair((1+head(x)),pair((2+head(tail(x))),Ø))"
0	18	"data/c2-039.txt"	"4231"	"54"	"5465"	0	"λx.pair((1+head(x)),pair((2+head(tail(x))),Ø))"
0	19	"data/c2-039.txt"	"27651"	"39"	"39996"	0	"λx.pair((1+head(x)),pair((2+head(tail(x))),Ø))"
1	0	"data/c2-039.txt"	"0053412"	"0053412"	"1287979"	0	"λx.x"
1	1	"data/c2-039.txt"	"000312"	"1287979"	"123768"	0	"λx.pair(1,pair(2,pair(8,pair(7,pair(9,pair(7,pair(9,Ø)))))))"
1	2	"data/c2-039.txt"	"7062210"	"1297"	"8296777"	0	"λx.pair(1,pair(2,pair((3+head(tail(tail(x)))),pair(7,Ø))))"
1	3	"data/c2-039.txt"	"24"	"32"	"36"	0	"λx.pair((head(x)+1),pair(2,Ø))"
1	4	"data/c2-039.txt"	"2"	"3N"	"3"	0	"λx.pair((1+head(x)),pair((2+head(tail(x))),Ø))"
1	5	"data/c2-039.txt"	"6521221"	"76"	"7755788"	0	"λx.pair((1+head(x)),F(if((6>(head(tail(tail(x)))+head(x))),F(tail(x)),pair(head(tail(x)),Ø))))"
1	6	"data/c2-039.txt"	"40531"	"528"	"52876"	0	"λx.pair((1+head(x)),F(if(((8-head(tail(tail(x))))>head(tail(x))),F(tail(x)),pair(head(tail(x)),Ø))))"
1	7	"data/c2-039.txt"	"27651"	"3998"	"39996"	0	"λx.pair((head(x)+1),F(if((tail(tail(tail(x)))==Ø),tail(if((6>(head(x)+4)),x,Ø)),F(tail(x)))))"
1	8	"data/c2-039.txt"	"276"	"3"	"399"	0	"λx.pair((head(x)+1),F(if((head(tail(tail(tail(x))))>4),tail(if(((5-head(x))>3),x,Ø)),F(tail(x)))))"
1	9	"data/c2-039.txt"	"41644010"	"53"	"53989688"	0	"λx.pair((head(x)+1),F(if((head(tail(tail(tail(x))))>4),tail(if(((5-head(x))>3),x,Ø)),F(tail(x)))))"
1	10	"data/c2-039.txt"	"14512"	"26"	"26857"	0	"λx.pair((head(x)+1),F(if((head(tail(tail(tail(x))))>4),tail(if(((5-head(x))>3),x,Ø)),F(tail(x)))))"
1	11	"data/c2-039.txt"	"7160330"	"839"	"8394897"	0	"λx.pair((head(x)+1),F(if((head(tail(tail(x)))>6),tail(if((head(tail(x))>6),x,Ø)),F(tail(x)))))"
1	12	"data/c2-039.txt"	"05601011"	"179"	"17946689"	0	"λx.pair((head(x)+1),F(if((head(tail(tail(x)))>6),tail(if((head(tail(x))>6),x,Ø)),F(tail(x)))))"
1	13	"data/c2-039.txt"	"04031311"	"16"	"16376989"	0	"λx.pair((head(x)+1),F(if((head(tail(tail(x)))>6),tail(if((head(tail(x))>6),x,Ø)),F(tail(x)))))"
